history_day,hour,complete_at_slot,initial_soc,delta,value,J_E,J_E_plus_delta,seconds
231,12,33480,6000,100,0.6313333333333867,44018.264060592126,43955.130727258787,0.01485824900737498
231,18,33516,6000,100,1.2134700000000884,41396.220112235831,41274.873112235822,0.044635750004090369
233,0,33696,6000,100,0.39537000000000261,21331.355929879999,21291.818929879999,0.013117126014549285
232,6,33588,6000,100,0.75005999999993944,39619.686378660474,39544.68037866048,0.015219000997603871
232,12,33624,6000,100,0.73333333333343032,38963.766387990217,38890.433054656874,0.014684666006360203
232,18,33660,6000,100,1.213469999999943,33397.623435875947,33276.276435875952,0.042041624008561485
234,0,33840,6000,100,0.39537000000000261,20765.753066626665,20726.216066626665,0.013540833999286406
233,6,33732,6000,100,0,22536.797231328681,22536.797231328681,0.012544583005364984
233,12,33768,6000,100,0,23184.087254876009,23184.087254876009,0.012574001011671498
233,18,33804,6000,100,1.213379999999961,25206.927712886005,25085.589712886009,0.012952125005540438
235,0,33984,6000,100,0.47466666666674429,41629.446729405885,41581.980062739211,0.015194499996141531
234,6,33876,6000,100,0,24651.859199959919,24651.859199959919,0.012941457986016758
234,12,33912,6000,100,0,28039.396072338524,28039.396072338524,0.014045750009245239
234,18,33948,6000,100,1.2133800000000337,33028.393780130755,32907.055780130751,0.015247750008711591
236,0,34128,6000,100,0.47544444444443795,44974.615599215067,44927.071154770623,0.015916250005830079
235,6,34020,6000,100,0.76513213931604696,42149.499672029451,42072.986458097846,0.015174500003922731
235,12,34056,6000,100,0.48313042800007677,44010.01753295205,43961.704490152042,0.01462683301360812
235,18,34092,6000,100,1.2134700000000158,44825.947088010078,44704.600088010076,0.016528958003618754
237,0,34272,6000,100,0.47544444444443795,42123.918764761329,42076.374320316885,0.045868540997616947
236,6,34164,6000,100,0.76364791246545793,45600.185081366246,45523.8202901197,0.015420959010953084
236,12,34200,6000,100,0.74377777777779552,46355.312928825631,46280.935151047852,0.014772708003874868
236,18,34236,6000,100,1.213469999999943,41874.967911381333,41753.620911381338,0.01612633399781771
238,0,34416,6000,100,0.47544444444451073,43610.125602528533,43562.581158084082,0.015983208999386989
237,6,34308,6000,100,0.7665555555555329,42763.030077997391,42686.374522441838,0.014989207993494347
237,12,34344,6000,100,0.63133333333331398,44501.749344676064,44438.616011342732,0.015210500001558103
237,18,34380,6000,100,1.2134700000000158,43084.837220976857,42963.490220976855,0.01621233401237987
239,0,34560,6000,100,0.47544444444443795,44726.462712368397,44678.918267923953,0.015689374995417893
238,6,34452,6000,100,0.77399999999994185,44506.708361350458,44429.308361350464,0.015226748990244232
238,12,34488,6000,100,0.55605957806670636,45406.815777557051,45351.20981975038,0.015456416003871709
238,18,34524,6000,100,1.2134700000000884,44291.117788146737,44169.770788146729,0.016714334007701837
240,0,34704,6000,100,0.39609000000000377,21100.137894878335,21060.528894878335,0.013107332997606136
239,6,34596,6000,100,0.77409000000006922,42927.181079032271,42849.772079032264,0.015146292018471286
239,12,34632,6000,100,0.63133333333331398,39474.88094889815,39411.747615564818,0.01463829298154451
239,18,34668,6000,100,1.2134700000000158,33350.537898776485,33229.190898776484,0.014902458002325147
241,0,34848,6000,100,0.39537000000000261,21173.050724413337,21133.513724413337,0.013051084009930491
240,6,34740,6000,100,0,22225.675425427882,22225.675425427882,0.012488541993661784
240,12,34776,6000,100,0,22828.589757695376,22828.589757695376,0.012897791006253101
240,18,34812,6000,100,1.2133799999999975,24684.042658763705,24562.704658763705,0.012809166000806727
242,0,34992,6000,100,0.47544444444443795,42769.800625519092,42722.256181074648,0.015754042993648909
241,6,34884,6000,100,0,24889.672183113253,24889.672183113253,0.013044082981650718
241,12,34920,6000,100,0,28324.743995084445,28324.743995084445,0.012693084005150013
241,18,34956,6000,100,1.2133800000000337,34530.224161407408,34408.886161407405,0.014932209000107832
243,0,35136,6000,100,0.47466666666667151,33230.339708000676,33182.873041334009,0.014655749997473322
242,6,35028,6000,100,0.75978000000002799,42199.301434260393,42123.32343426039,0.01544458199350629
242,12,35064,6000,100,0.50566666666665694,42296.134916393763,42245.568249727097,0.043689000012818724
242,18,35100,6000,100,1.2134700000000158,37331.818782924078,37210.471782924076,0.016746624998631887
244,0,35280,6000,100,0.47544444444443795,33645.312875598538,33597.768431154094,0.01406758300436195
243,6,35172,6000,100,0.75006000000001227,33546.071153886827,33471.065153886826,0.013392082983045839
243,12,35208,6000,100,0.45699999999997087,35579.967875102404,35534.267875102407,0.013334707997273654
243,18,35244,6000,100,1.213469999999943,33265.359234790209,33144.012234790214,0.014095167003688402
245,0,35424,6000,100,0.47460896323515045,34875.126176869933,34827.665280546418,0.01433824998093769
244,6,35316,6000,100,0.7665555555555329,34355.367623304257,34278.712067748704,0.013679625000804663
244,12,35352,6000,100,0.059022852449998026,34665.917339625907,34660.015054380907,0.013583000007201917
244,18,35388,6000,100,1.2134700000000158,34440.252081798346,34318.905081798344,0.014591624989407137
246,0,35568,6000,100,0.474555555555562,34423.724375518847,34376.26881996329,0.014585540993721224
245,6,35460,6000,100,0.72827999999994064,34926.986288672691,34854.158288672697,0.014166082997689955
245,12,35496,6000,100,0.49421110397779555,37053.754855575309,37004.33374517753,0.013253208016976714
245,18,35532,6000,100,1.213469999999943,34272.16680357141,34150.819803571416,0.042850667014135979
247,0,35712,6000,100,0.39537000000000261,14191.182655173336,14151.645655173335,0.012804666999727488
246,6,35604,6000,100,0.75977999999999157,32339.476406945905,32263.498406945906,0.014004707991261967
246,12,35640,6000,100,0.4901111111111095,31804.293018092656,31755.281906981545,0.013623874998302199
246,18,35676,6000,100,1.2134700000000158,27329.816729046051,27208.46972904605,0.012152458002674393
248,0,35856,6000,100,0.395447654666641,14327.036842031663,14287.492076564999,0.013980958989122882
247,6,35748,6000,100,0,15516.349198375949,15516.349198375949,0.012245750011061318
247,12,35784,6000,100,0,16388.142727589944,16388.142727589944,0.01279150000482332
247,18,35820,6000,100,1.2125700000000144,19583.555869689939,19462.298869689937,0.012373000994557515
249,0,36000,6000,100,0.47544444444443795,34057.908329608283,34010.363885163839,0.014641209010733292
248,6,35892,6000,100,0,18083.506068109422,18083.506068109422,0.013327708002179861
248,12,35928,6000,100,0,21519.256268278146,21519.256268278146,0.012666541995713487
248,18,35964,6000,100,1.2119399999999951,25923.84024083829,25802.64624083829,0.0150915420090314
250,0,36144,6000,100,0.47544444444443795,36851.036791783205,36803.492347338761,0.042958457983331755
249,6,36036,6000,100,0.7665555555555329,34739.702012203306,34663.046456647753,0.014066749994526617
249,12,36072,6000,100,0.49588888888887594,35707.203807285732,35657.614918396845,0.013545457986765541
249,18,36108,6000,100,1.213469999999943,36495.853995884871,36374.506995884876,0.014552917011315003
251,0,36288,6000,100,0.474555555555562,34562.132180762324,34514.676625206768,0.013820499982102774
250,6,36180,6000,100,0.75978000000002799,37361.667660978892,37285.689660978889,0.013749833990004845
250,12,36216,6000,100,0.6313333333333867,38167.726431332907,38104.593097999568,0.013421833020402119
250,18,36252,6000,100,1.2134700000000884,34023.29959692069,33901.952596920681,0.014652416997705586
252,0,36432,6000,100,0.47544444444443795,37786.915728565124,37739.37128412068,0.014559666989953257
251,6,36324,6000,100,0.75978000000002799,35080.813433214571,35004.835433214568,0.014992666998296045
251,12,36360,6000,100,0,38019.453460442281,38019.453460442281,0.014002500989590771
251,18,36396,6000,100,1.2134700000000158,37659.684359231855,37538.337359231853,0.014805749990046024
253,0,36576,6000,100,0.47544444444443795,34356.791219690967,34309.246775246524,0.014168999987305142
252,6,36468,6000,100,0.7740899999999965,38698.04949090608,38620.64049090608,0.043121499998960644
252,12,36504,6000,100,0.7437777777777228,38486.240258959981,38411.862481182208,0.013544625006034039
252,18,36540,6000,100,1.2134700000000158,33994.329788582043,33872.982788582041,0.014722042003995739
254,0,36720,6000,100,0.39589226080001028,14904.131570374999,14864.542344294998,0.013330498986761086
253,6,36612,6000,100,0.7665555555555329,32597.98086156078,32521.325306005227,0.042042041997774504
253,12,36648,6000,100,0,31457.2185423837,31457.2185423837,0.01362125099694822
253,18,36684,6000,100,1.2134700000000158,27648.472723512037,27527.125723512036,0.012496750001446344
255,0,36864,6000,100,0.39554999999998475,14977.684988648338,14938.129988648339,0.012832583000999875
254,6,36756,6000,100,0,15774.793537352221,15774.793537352221,0.01237408300221432
254,12,36792,6000,100,0,16807.048039383088,16807.048039383088,0.012317582994000986
254,18,36828,6000,100,1.2119399999999951,19380.255421633083,19259.061421633083,0.01289300000644289
256,0,37008,6000,100,0.47544444444443795,37193.367719381051,37145.823274936607,0.014431582996621728
255,6,36900,6000,100,0,18613.207057359097,18613.207057359097,0.012955500002135523
255,12,36936,6000,100,0,22638.965348606682,22638.965348606682,0.01298904100258369
255,18,36972,6000,100,1.2119400000000313,28402.03712441439,28280.843124414387,0.014904623996699229
257,0,37152,6000,100,0.47544444444443795,35262.962708494444,35215.41826405,0.014758000004803762
256,6,37044,6000,100,0.7740899999999965,38167.17600537269,38089.767005372691,0.014234250993467867
256,12,37080,6000,100,0.6313333333333867,38582.900340650318,38519.767007316979,0.042795375004061498
256,18,37116,6000,100,1.2134700000000158,35135.118072290003,35013.771072290001,0.014294624998001382
258,0,37296,6000,100,0.47544444444443795,37030.939652705856,36983.395208261412,0.014780250014155172
257,6,37188,6000,100,0.77400000000001457,36341.096963403681,36263.69696340368,0.013878500016289763
257,12,37224,6000,100,0.49011111111118227,37524.189361924451,37475.178250813333,0.014841082986094989
257,18,37260,6000,100,1.2134700000000158,36319.329779182779,36197.982779182777,0.014543124998454005
259,0,37440,6000,100,0.47544444444443795,37179.510862047762,37131.966417603318,0.014486916988971643
258,6,37332,6000,100,0.7665555555555329,37680.328612401252,37603.673056845699,0.014490292989648879
258,12,37368,6000,100,0.50195624688887619,38989.762420038125,38939.566795349238,0.013345832994673401
258,18,37404,6000,100,1.2134700000000158,37182.850200718931,37061.503200718929,0.014978833991335705
260,0,37584,6000,100,0.47544444444443795,36921.051987080238,36873.507542635794,0.014664333008113317
259,6,37476,6000,100,0.7740899999999965,38131.666918718605,38054.257918718606,0.014461167011177167
259,12,37512,6000,100,0.50519181915558875,37991.397642710494,37940.878460794935,0.013630499001010321
259,18,37548,6000,100,1.2134700000000158,36262.49012680685,36141.143126806848,0.044239041992113926
261,0,37728,6000,100,0.39609000000000377,15231.219170368338,15191.610170368338,0.012858957998105325
260,6,37620,6000,100,0.7740899999999965,35444.623969335327,35367.214969335328,0.013892333008698188
260,12,37656,6000,100,0.50566666666665694,32857.568439370072,32807.001772703406,0.013995708999573253
260,18,37692,6000,100,1.2134700000000158,27996.566477529817,27875.219477529816,0.012274750013602898
262,0,37872,6000,100,0.39608999999998562,15325.938065271665,15286.329065271666,0.013232708006398752
261,6,37764,6000,100,0,16100.81868112208,16100.81868112208,0.012884541996754706
261,12,37800,6000,100,0,17419.430752274344,17419.430752274344,0.012775208000675775
261,18,37836,6000,100,1.2119399999999951,19412.411777251007,19291.217777251008,0.012951958007761277
263,0,38016,6000,100,0.47544444444443795,36387.340331570551,36339.795887126107,0.014465874992311001
262,6,37908,6000,100,0,18703.15997110874,18703.15997110874,0.01331295799172949
262,12,37944,6000,100,0,22375.709071697223,22375.709071697223,0.013282959000207484
262,18,37980,6000,100,1.2119400000000313,27444.29196066556,27323.097960665556,0.015134582994505763
264,0,38160,6000,100,0.47544444444443795,37801.348144985619,37753.803700541175,0.014621582988183945
263,6,38052,6000,100,0.76655555555560573,37214.247807226217,37137.592251670656,0.013932500005466864
263,12,38088,6000,100,0.50566666666665694,38292.259695742774,38241.693029076108,0.013937707990407944
263,18,38124,6000,100,1.2134700000000158,37589.777061988956,37468.430061988955,0.014866042023641057
265,0,38304,6000,100,0.47544444444443795,39103.149224137538,39055.604779693094,0.041981500005931593
264,6,38196,6000,100,0.77402972815005344,38647.377013939098,38569.974041124093,0.014720124992891215
264,12,38232,6000,100,0.50566666666665694,39282.041656525616,39231.474989858951,0.01386683298915159
264,18,38268,6000,100,1.2134700000000158,38365.285143302535,38243.938143302534,0.015343292005127296
266,0,38448,6000,100,0.47544444444443795,38028.78407478,37981.239630335556,0.014335166997625493
265,6,38340,6000,100,0.7740899999999965,40273.151847796333,40195.742847796333,0.014671333992737345
265,12,38376,6000,100,0.50566666666665694,40821.362091036732,40770.795424370066,0.014267959006247111
265,18,38412,6000,100,1.213469999999943,38252.161915641671,38130.814915641677,0.014418957987800241
267,0,38592,6000,100,0.47544444444443795,37782.272424918585,37734.727980474141,0.014659917011158541
266,6,38484,6000,100,0.78822000000000114,38987.292909278003,38908.470909278003,0.013761082984274253
266,12,38520,6000,100,0.49588888888887594,38572.683029008331,38523.094140119443,0.013307334011187777
266,18,38556,6000,100,1.2134700000000884,37214.479918591918,37093.132918591909,0.014700083993375301
268,0,38736,6000,100,0.39624928219998767,14899.885088074996,14860.260159854997,0.012967959002708085
267,6,38628,6000,100,0.77408999999992378,36109.595349456358,36032.186349456366,0.04603333400154952
267,12,38664,6000,100,0.50566666666665694,33398.844781262778,33348.278114596113,0.013712999993003905
267,18,38700,6000,100,1.2134699999999794,27654.820498797533,27533.473498797535,0.012476667005103081
269,0,38880,6000,100,0.39798000000000683,16289.386961451666,16249.588961451665,0.013196082989452407
268,6,38772,6000,100,0,15877.082393929462,15877.082393929462,0.012455499992938712
268,12,38808,6000,100,0,17287.539223116706,17287.539223116706,0.01306625000142958
268,18,38844,6000,100,1.2119400000000313,19378.104427858379,19256.910427858376,0.012787792002200149
270,0,39024,6000,100,0.47544444444451073,39382.175077213702,39334.630632769251,0.014435876000788994
269,6,38916,6000,100,0,19513.349212708701,19513.349212708701,0.013776666004559956
269,12,38952,6000,100,0,24712.619562028332,24712.619562028332,0.013357500021811575
269,18,38988,6000,100,1.2119399999999951,31349.787400038706,31228.593400038706,0.015277666010661051
271,0,39168,6000,100,0.47544444444443795,39299.061178593518,39251.516734149074,0.014446999979554676
270,6,39060,6000,100,0.78822000000000114,40532.687163783048,40453.865163783048,0.014448083995375782
270,12,39096,6000,100,0.7333333333333576,40431.753515312033,40358.420181978698,0.043122167000547051
270,18,39132,6000,100,1.213469999999943,38521.833209223521,38400.486209223527,0.014905876014381647
272,0,39312,6000,100,0.47544444444451073,41146.974862239978,41099.430417795527,0.015094084010343067
271,6,39204,6000,100,0.78822000000000114,40377.051822672118,40298.229822672118,0.014262165990658104
271,12,39240,6000,100,0.63133333333331398,40995.530199064422,40932.396865731091,0.013811084019835107
271,18,39276,6000,100,1.2134700000000158,40839.031311401654,40717.684311401652,0.015022708015749231
273,0,39456,6000,100,0.47544444444443795,32078.73201536166,32031.187570917216,0.015136791989789344
272,6,39348,6000,100,0.78822000000000114,42110.697490922321,42031.875490922321,0.014972915989346802
272,12,39384,6000,100,0.74377777777779552,39949.611599521544,39875.233821743765,0.014144207976642065
272,18,39420,6000,100,1.213469999999943,34338.90002711636,34217.553027116366,0.015318958015996031
274,0,39600,6000,100,0.47544444444443795,32017.093627290003,31969.54918284556,0.014823542005615309
273,6,39492,6000,100,0.76655555555560573,32919.617627334155,32842.962071778595,0.014743667008588091
273,12,39528,6000,100,0,34792.620216818337,34792.620216818337,0.01374329200189095
273,18,39564,6000,100,1.2133800000000337,31696.693993768342,31575.355993768339,0.044506624995847233
275,0,39744,6000,100,0.39609000000000377,12425.980402499998,12386.371402499997,0.012833543005399406
274,6,39636,6000,100,0.7740899999999965,30296.327142708604,30218.918142708604,0.013918666998506524
274,12,39672,6000,100,0,28545.875618372487,28545.875618372487,0.013141625007847324
274,18,39708,6000,100,1.2133799999999975,24932.96805904249,24811.630059042491,0.012884916999610141
276,0,39888,6000,100,0.3995100000000093,13300.824465998332,13260.873465998331,0.012994250006158836
275,6,39780,6000,100,0,13332.184387100677,13332.184387100677,0.012788042993634008
275,12,39816,6000,100,0,14892.501871662407,14892.501871662407,0.014577417008695193
275,18,39852,6000,100,1.2100500000000103,17263.472029909073,17142.467029909072,0.013018333003856242
277,0,40032,6000,100,0.47544444444443795,33458.335457319998,33410.791012875554,0.01517524900555145
276,6,39924,6000,100,0,16539.803745639299,16539.803745639299,0.012467459004255943
276,12,39960,6000,100,0,20908.967893731664,20908.967893731664,0.013372291985433549
276,18,39996,6000,100,1.2100500000000103,25208.387056203337,25087.382056203336,0.015378958007204346
278,0,40176,6000,100,0.47544444444443795,35311.628735686667,35264.084291242223,0.043905498983804137
277,6,40068,6000,100,0.7740899999999965,34389.865990508064,34312.456990508064,0.014200416015228257
277,12,40104,6000,100,0.45700000000004365,35519.639744781663,35473.939744781659,0.015635958974598907
277,18,40140,6000,100,1.2133800000000337,34634.008035483348,34512.670035483345,0.01538924899068661
279,0,40320,6000,100,0.47544444444443795,35322.105471082657,35274.561026638214,0.014713083000970073
278,6,40212,6000,100,0.7740899999999965,36360.248091960391,36282.839091960392,0.014304124997579493
278,12,40248,6000,100,0.50566666666665694,37564.69004512333,37514.123378456665,0.014130999014014378
278,18,40284,6000,100,1.2134700000000158,35268.418201134322,35147.07120113432,0.01539620800758712
280,0,40464,6000,100,0.47544444444443795,34541.210759925008,34493.666315480565,0.014132917000097223
279,6,40356,6000,100,0.78822000000000114,36376.683867245294,36297.861867245294,0.014831249005510472
279,12,40392,6000,100,0.49359988384443571,36420.283620389324,36370.92363200488,0.014689291012473404
279,18,40428,6000,100,1.213379999999961,34128.679561331664,34007.341561331668,0.0147595410089707
281,0,40608,6000,100,0.47544444444443795,34560.666438369211,34513.121993924768,0.014752625997061841
280,6,40500,6000,100,0.7740899999999965,35559.992241553846,35482.583241553846,0.044385832996340469
280,12,40536,6000,100,0.49011111111118227,36230.988649965009,36181.977538853891,0.013765124982455745
280,18,40572,6000,100,1.2134161083833168,34083.042753194197,33961.701142355865,0.0152246249926975
282,0,40752,6000,100,0.39950999999997294,13604.303798849996,13564.352798849999,0.012640208005905151
281,6,40644,6000,100,0.7740899999999965,33081.964982637321,33004.555982637321,0.014545250014634803
281,12,40680,6000,100,0,30336.967593265515,30336.967593265515,0.013231082994025201
281,18,40716,6000,100,1.2134384103166667,25640.280141406314,25518.936300374648,0.012573250001878478
283,0,40896,6000,100,0.39950999999999115,13680.767402476666,13640.816402476667,0.012800458003766835
282,6,40788,6000,100,0,14074.360618681912,14074.360618681912,0.012153207993833348
282,12,40824,6000,100,0,15758.645107698372,15758.645107698372,0.012457624994567595
282,18,40860,6000,100,1.2100500000000103,17421.743815543374,17300.738815543373,0.013015667005674914
284,0,41040,6000,100,0.47544444444443795,35812.321019719711,35764.776575275268,0.014602291994378902
283,6,40932,6000,100,0,16694.080099500225,16694.080099500225,0.01375745800032746
283,12,40968,6000,100,0,21863.648621618333,21863.648621618333,0.042875791012193076
283,18,41004,6000,100,1.2100500000000103,27288.270024491365,27167.265024491364,0.015074707989697345
285,0,41184,6000,100,0.47544444444451073,35298.687391676729,35251.142947232278,0.01466420799260959
284,6,41076,6000,100,0.784037038533279,36966.666527236288,36888.26282338296,0.01482237498566974
284,12,41112,6000,100,0.63133333333331398,37327.914312273046,37264.780978939714,0.015813833000720479
284,18,41148,6000,100,1.2133902147666231,34947.012942751731,34825.673921275069,0.015637041986337863
286,0,41328,6000,100,0.47544444444443795,37534.102973109322,37486.558528664878,0.014666707997093908
285,6,41220,6000,100,0.78822000000000114,36424.680743394689,36345.858743394689,0.014128375012660399
285,12,41256,6000,100,0.49588888888894872,38320.037066728393,38270.448177839498,0.015581416999339126
285,18,41292,6000,100,1.213469999999943,37149.005933085988,37027.658933085993,0.015190083999186754
287,0,41472,6000,100,0.47544444444443795,37849.242349178705,37801.697904734261,0.01456929199048318
286,6,41364,6000,100,0.78830350678334071,38662.475202307389,38583.644851629055,0.014584833988919854
286,12,41400,6000,100,0.50566666666672977,38390.210069289344,38339.643402622671,0.015835291007533669
286,18,41436,6000,100,1.2133808885333566,37662.278010123715,37540.939921270379,0.045923332989332266
288,0,41616,6000,100,0.47544444444443795,39139.828171058456,39092.283726614012,0.014097499995841645
287,6,41508,6000,100,0.78822000000000114,38981.499609696046,38902.677609696046,0.01473112498933915
287,12,41544,6000,100,0.7333333333333576,39460.654432060372,39387.321098727036,0.014170665992423892
287,18,41580,6000,100,1.213379999999961,38624.949874738457,38503.611874738461,0.015219917011563666
289,0,41760,6000,100,0.39950999999997294,13812.21156179333,13772.260561793333,0.013169832993298769
288,6,41652,6000,100,0.78829923381672418,37519.536373131879,37440.706449750207,0.013972542001283728
288,12,41688,6000,100,0.74325304306708861,33427.074233848703,33352.748929541995,0.013425041994196363
288,18,41724,6000,100,1.213407842116685,25692.218164625207,25570.877380413538,0.012880875001428649
290,0,41904,6000,100,0.39950999999999115,13915.173203473336,13875.222203473337,0.013367416991968639
289,6,41796,6000,100,0,14345.312599028272,14345.312599028272,0.013227333009126596
289,12,41832,6000,100,0,16009.824943820453,16009.824943820453,0.013171041005989537
289,18,41868,6000,100,1.2100499999999739,17628.083949968786,17507.078949968789,0.012987748996238224
291,0,42048,6000,100,0.47544444444443795,39715.904771709233,39668.360327264789,0.014281499999924563
290,6,41940,6000,100,0,17022.434138747798,17022.434138747798,0.013520082997274585
290,12,41976,6000,100,0,23008.777793473331,23008.777793473331,0.01317537399881985
290,18,42012,6000,100,1.2100500000000103,30743.061146499243,30622.056146499242,0.015432874992256984
292,0,42192,6000,100,0.47544444444443795,39933.475234377984,39885.93078993354,0.043833582982188091
291,6,42084,6000,100,0.78822000000000114,40722.147430289049,40643.325430289049,0.014719456987222657
291,12,42120,6000,100,0.7437777777777228,42019.59776145975,41945.219983681978,0.014219791992218234
291,18,42156,6000,100,1.213379999999961,39549.457486717976,39428.11948671798,0.015493083992623724
293,0,42336,6000,100,0.47544444444443795,40851.18660367417,40803.642159229727,0.015210624987957999
292,6,42228,6000,100,0.8431200000000536,41204.545589726687,41120.233589726682,0.014628333010477945
292,12,42264,6000,100,0.73333333333328488,40721.220123375802,40647.886790042474,0.014219792021322064
292,18,42300,6000,100,1.2134619192666287,40779.161278447515,40657.815086520852,0.015971375003573485
294,0,42480,6000,100,0.47544444444443795,40760.265344008694,40712.72089956425,0.014894875988829881
293,6,42372,6000,100,0.78830999999998308,41924.083336475109,41845.25233647511,0.051958749012555927
293,12,42408,6000,100,0.74377777777786835,42016.172031392518,41941.794253614731,0.014449376001721248
293,18,42444,6000,100,1.2133800000000337,40102.272946442048,39980.934946442045,0.015614375006407499
295,0,42624,6000,100,0.47544444444443795,39283.435375127898,39235.890930683454,0.014388416995643638
294,6,42516,6000,100,0.84778748730001097,41951.880024760081,41867.10127603008,0.01512891698803287
294,12,42552,6000,100,0.63133333333331398,40537.937429875361,40474.80409654203,0.014273665990913287
294,18,42588,6000,100,1.2133869071333903,39245.077593031245,39123.738902317906,0.015603332998580299
296,0,42768,6000,100,0.41255555555555473,14833.577228328168,14792.321672772612,0.012696666002739221
295,6,42660,6000,100,0.78830999999998308,37828.445029230985,37749.614029230986,0.014532750006765127
295,12,42696,6000,100,0.74062765004855469,33421.353053964645,33347.29028895979,0.013482958005624823
295,18,42732,6000,100,1.2133799999999975,25810.798016528559,25689.460016528559,0.012743706989567727
297,0,42912,6000,100,0.41255555555555473,14569.639824972372,14528.384269416816,0.013130375999026
296,6,42804,6000,100,0,15000.274250841831,15000.274250841831,0.013159209003788419
296,12,42840,6000,100,0,16822.851662267756,16822.851662267756,0.042848707002121955
296,18,42876,6000,100,1.2100500000000103,17883.165891137764,17762.160891137763,0.01285220799036324
298,0,43056,6000,100,0.47544444444443795,39766.921305089323,39719.376860644879,0.014795249997405335
297,6,42948,6000,100,0,17563.600306717326,17563.600306717326,0.013601499987998977
297,12,42984,6000,100,0,24029.158901196664,24029.158901196664,0.013301625003805384
297,18,43020,6000,100,1.2100500000000103,31611.907938372664,31490.902938372663,0.015459542002645321
299,0,43200,6000,100,0.47544444444443795,39758.30886592748,39710.764421483036,0.01453283398586791
298,6,43092,6000,100,0.78831000000005591,40850.523079311766,40771.692079311761,0.014663958005257882
298,12,43128,6000,100,0.74377777777779552,40752.868897539091,40678.491119761311,0.014156083998386748
298,18,43164,6000,100,1.2133800000000337,39047.539637692476,38926.201637692473,0.01543824998952914
300,0,43344,6000,100,0.47544444444443795,40936.068336911405,40888.523892466961,0.014559083007043228
299,6,43236,6000,100,0.78830999999998308,40915.526884514409,40836.695884514411,0.014751083013834432
299,12,43272,6000,100,0.7437777777777228,42152.463267193401,42078.085489415629,0.014455374999670312
299,18,43308,6000,100,1.2133932813000137,40717.288613493074,40595.949285363073,0.046432749993982725
301,0,43488,6000,100,0.47544444444443795,43256.269842945592,43208.725398501148,0.014315292006358504
300,6,43380,6000,100,0.83791855130002657,41981.379948073161,41897.588092943159,0.014488291999441572
300,12,43416,6000,100,0.74377777777779552,42768.532072480892,42694.154294703112,0.014198042990756221
300,18,43452,6000,100,1.2133815706833411,42605.148696443932,42483.810539375598,0.015689000007114373
302,0,43632,6000,100,0.47544444444443795,40374.555144173028,40327.010699728584,0.014623042006860487
301,6,43524,6000,100,0.84800610078767935,44456.615487463227,44371.814877384459,0.014715041994350031
301,12,43560,6000,100,0.80188888888886145,42421.65782466816,42341.468935779274,0.014207874002750032
301,18,43596,6000,100,1.2134021661332373,40251.948438273015,40130.608221659691,0.015098082003532909
303,0,43776,6000,100,0.4399617216461047,15153.325503342654,15109.329331178044,0.013254874997073784
302,6,43668,6000,100,0.78830999999998308,38985.941615244585,38907.110615244586,0.014728166002896614
302,12,43704,6000,100,0.74185074089335101,34228.185750700126,34154.000676610791,0.01363895800022874
302,18,43740,6000,100,1.2133799999999975,25967.372236486088,25846.034236486088,0.012797917006537318
304,0,43920,6000,100,0.41255555555555473,14887.71158445302,14846.456028897464,0.042347541006165557
303,6,43812,6000,100,0,15269.704414070246,15269.704414070246,0.013029166002525017
303,12,43848,6000,100,0,17342.294442372717,17342.294442372717,0.012954707999597304
303,18,43884,6000,100,1.2100500000000103,18009.409973619382,17888.404973619381,0.012998459002119489
305,0,44064,6000,100,0.47544444444443795,43009.509180354056,42961.964735909613,0.014176833021338098
304,6,43956,6000,100,0,17665.86613220907,17665.86613220907,0.013847209003870375
304,12,43992,6000,100,0,25508.177576058333,25508.177576058333,0.013822916007484309
304,18,44028,6000,100,1.2074860177500524,34061.923931599064,33941.175329824058,0.015185374999418855
306,0,44208,6000,100,0.47544444444443795,42992.583144876262,42945.038700431818,0.014149207985610701
305,6,44100,6000,100,0.8431200000000536,44200.543088765728,44116.231088765722,0.014761917002033442
305,12,44136,6000,100,0.80188888888886145,43311.384884022737,43231.19599513385,0.013839833001838997
305,18,44172,6000,100,1.2134700000000158,42902.89770798292,42781.550707982919,0.015750749997096136
307,0,44352,6000,100,0.47544444444443795,42268.146179925738,42220.601735481294,0.014823125005932525
306,6,44244,6000,100,0.84311999999998077,44100.406042573391,44016.094042573393,0.015131833992199972
306,12,44280,6000,100,0.7437777777777228,43197.240854297983,43122.863076520211,0.017158958988147788
306,18,44316,6000,100,1.213379999999961,41492.076254375737,41370.738254375741,0.014980583000578918
308,0,44496,6000,100,0.47544444444443795,43438.239977293022,43390.695532848578,0.014732084004208446
307,6,44388,6000,100,0.84311999999998077,43437.816768121666,43353.504768121667,0.045645457983482629
307,12,44424,6000,100,0.74377777777779552,43337.276188832817,43262.898411055037,0.014543791010510176
307,18,44460,6000,100,1.2134468690000357,43369.122925256372,43247.778238356368,0.015157083005760796
309,0,44640,6000,100,0.47544444444443795,44730.76009806402,44683.215653619576,0.014730750001035631
308,6,44532,6000,100,0.84325688999997506,44635.888730086481,44551.563041086483,0.014663708017906174
308,12,44568,6000,100,0.74377777777779552,45008.91497899469,44934.53720121691,0.016005833007511683
308,18,44604,6000,100,1.213379999999961,44133.063529107356,44011.72552910736,0.015538999999989755
310,0,44784,6000,100,0.4720000000000073,15473.586666960367,15426.386666960367,0.013063249993138015
