model,slot0,soc_low,soc_high,count,probability
Q4-2,143,5600,6000,11,0.032934131736526949
Q4-2,143,6000,6400,10,0.029940119760479042
Q4-2,143,6400,6800,16,0.04790419161676647
Q4-2,143,6800,7200,10,0.029940119760479042
Q4-2,143,7200,7600,9,0.026946107784431138
Q4-2,143,7600,8000,20,0.059880239520958084
Q4-2,143,8000,8400,0,0
Q4-2,143,8400,8800,13,0.038922155688622756
Q4-2,143,8800,9200,0,0
Q4-2,143,9200,9600,7,0.020958083832335328
Q4-2,143,9600,10000,2,0.0059880239520958087
Q4-2,143,10000,10400,19,0.056886227544910177
Q4-2,143,10400,10800,23,0.068862275449101798
Q4-3,0,1200,1600,156,0.46706586826347307
Q4-3,0,1600,2000,81,0.24251497005988024
Q4-3,0,2000,2400,78,0.23353293413173654
Q4-3,0,2400,2800,0,0
Q4-3,0,2800,3200,7,0.020958083832335328
Q4-3,0,3200,3600,1,0.0029940119760479044
Q4-3,0,3600,4000,6,0.017964071856287425
Q4-3,0,4000,4400,3,0.0089820359281437123
Q4-3,0,4400,4800,0,0
Q4-3,0,4800,5200,0,0
Q4-3,0,5200,5600,0,0
Q4-3,0,5600,6000,1,0.0029940119760479044
Q4-3,0,6000,6400,0,0
Q4-3,0,6400,6800,1,0.0029940119760479044
Q4-3,0,6800,7200,0,0
Q4-3,0,7200,7600,0,0
Q4-3,0,7600,8000,0,0
Q4-3,0,8000,8400,0,0
Q4-3,0,8400,8800,0,0
Q4-3,0,8800,9200,0,0
Q4-3,0,9200,9600,0,0
Q4-3,0,9600,10000,0,0
Q4-3,0,10000,10400,0,0
Q4-3,0,10400,10800,0,0
Q4-3,1,1200,1600,130,0.38922155688622756
Q4-3,1,1600,2000,39,0.11676646706586827
Q4-3,1,2000,2400,25,0.074850299401197598
Q4-3,1,2400,2800,90,0.26946107784431139
Q4-3,1,2800,3200,33,0.09880239520958084
Q4-3,1,3200,3600,1,0.0029940119760479044
Q4-3,1,3600,4000,6,0.017964071856287425
Q4-3,1,4000,4400,3,0.0089820359281437123
Q4-3,1,4400,4800,4,0.011976047904191617
Q4-3,1,4800,5200,1,0.0029940119760479044
Q4-3,1,5200,5600,0,0
Q4-3,1,5600,6000,0,0
Q4-3,1,6000,6400,0,0
Q4-3,1,6400,6800,2,0.0059880239520958087
Q4-3,1,6800,7200,0,0
Q4-3,1,7200,7600,0,0
Q4-3,1,7600,8000,0,0
Q4-3,1,8000,8400,0,0
Q4-3,1,8400,8800,0,0
Q4-3,1,8800,9200,0,0
Q4-3,1,9200,9600,0,0
Q4-3,1,9600,10000,0,0
Q4-3,1,10000,10400,0,0
Q4-3,1,10400,10800,0,0
Q4-3,2,1200,1600,118,0.3532934131736527
Q4-3,2,1600,2000,36,0.10778443113772455
Q4-3,2,2000,2400,16,0.04790419161676647
Q4-3,2,2400,2800,53,0.15868263473053892
Q4-3,2,2800,3200,20,0.059880239520958084
Q4-3,2,3200,3600,63,0.18862275449101795
Q4-3,2,3600,4000,14,0.041916167664670656
Q4-3,2,4000,4400,2,0.0059880239520958087
Q4-3,2,4400,4800,4,0.011976047904191617
Q4-3,2,4800,5200,3,0.0089820359281437123
Q4-3,2,5200,5600,2,0.0059880239520958087
Q4-3,2,5600,6000,1,0.0029940119760479044
Q4-3,2,6000,6400,0,0
Q4-3,2,6400,6800,1,0.0029940119760479044
Q4-3,2,6800,7200,0,0
Q4-3,2,7200,7600,1,0.0029940119760479044
Q4-3,2,7600,8000,0,0
Q4-3,2,8000,8400,0,0
Q4-3,2,8400,8800,0,0
Q4-3,2,8800,9200,0,0
Q4-3,2,9200,9600,0,0
Q4-3,2,9600,10000,0,0
Q4-3,2,10000,10400,0,0
Q4-3,2,10400,10800,0,0
Q4-3,3,1200,1600,104,0.31137724550898205
Q4-3,3,1600,2000,34,0.10179640718562874
Q4-3,3,2000,2400,18,0.053892215568862277
Q4-3,3,2400,2800,44,0.1317365269461078
Q4-3,3,2800,3200,12,0.035928143712574849
Q4-3,3,3200,3600,47,0.1407185628742515
Q4-3,3,3600,4000,14,0.041916167664670656
Q4-3,3,4000,4400,47,0.1407185628742515
Q4-3,3,4400,4800,4,0.011976047904191617
Q4-3,3,4800,5200,2,0.0059880239520958087
Q4-3,3,5200,5600,3,0.0089820359281437123
Q4-3,3,5600,6000,1,0.0029940119760479044
Q4-3,3,6000,6400,1,0.0029940119760479044
Q4-3,3,6400,6800,2,0.0059880239520958087
Q4-3,3,6800,7200,0,0
Q4-3,3,7200,7600,0,0
Q4-3,3,7600,8000,0,0
Q4-3,3,8000,8400,1,0.0029940119760479044
Q4-3,3,8400,8800,0,0
Q4-3,3,8800,9200,0,0
Q4-3,3,9200,9600,0,0
Q4-3,3,9600,10000,0,0
Q4-3,3,10000,10400,0,0
Q4-3,3,10400,10800,0,0
Q4-3,4,1200,1600,90,0.26946107784431139
Q4-3,4,1600,2000,33,0.09880239520958084
Q4-3,4,2000,2400,16,0.04790419161676647
Q4-3,4,2400,2800,34,0.10179640718562874
Q4-3,4,2800,3200,9,0.026946107784431138
Q4-3,4,3200,3600,53,0.15868263473053892
Q4-3,4,3600,4000,9,0.026946107784431138
Q4-3,4,4000,4400,33,0.09880239520958084
Q4-3,4,4400,4800,7,0.020958083832335328
Q4-3,4,4800,5200,40,0.11976047904191617
Q4-3,4,5200,5600,4,0.011976047904191617
Q4-3,4,5600,6000,1,0.0029940119760479044
Q4-3,4,6000,6400,0,0
Q4-3,4,6400,6800,2,0.0059880239520958087
Q4-3,4,6800,7200,1,0.0029940119760479044
Q4-3,4,7200,7600,1,0.0029940119760479044
Q4-3,4,7600,8000,0,0
Q4-3,4,8000,8400,1,0.0029940119760479044
Q4-3,4,8400,8800,0,0
Q4-3,4,8800,9200,0,0
Q4-3,4,9200,9600,0,0
Q4-3,4,9600,10000,0,0
Q4-3,4,10000,10400,0,0
Q4-3,4,10400,10800,0,0
Q4-3,5,1200,1600,78,0.23353293413173654
Q4-3,5,1600,2000,22,0.065868263473053898
Q4-3,5,2000,2400,18,0.053892215568862277
Q4-3,5,2400,2800,31,0.092814371257485026
Q4-3,5,2800,3200,12,0.035928143712574849
Q4-3,5,3200,3600,44,0.1317365269461078
Q4-3,5,3600,4000,5,0.014970059880239521
Q4-3,5,4000,4400,46,0.1377245508982036
Q4-3,5,4400,4800,8,0.023952095808383235
Q4-3,5,4800,5200,32,0.09580838323353294
Q4-3,5,5200,5600,12,0.035928143712574849
Q4-3,5,5600,6000,18,0.053892215568862277
Q4-3,5,6000,6400,2,0.0059880239520958087
Q4-3,5,6400,6800,1,0.0029940119760479044
Q4-3,5,6800,7200,1,0.0029940119760479044
Q4-3,5,7200,7600,3,0.0089820359281437123
Q4-3,5,7600,8000,0,0
Q4-3,5,8000,8400,1,0.0029940119760479044
Q4-3,5,8400,8800,0,0
Q4-3,5,8800,9200,0,0
Q4-3,5,9200,9600,0,0
Q4-3,5,9600,10000,0,0
Q4-3,5,10000,10400,0,0
Q4-3,5,10400,10800,0,0
Q4-3,6,1200,1600,73,0.21856287425149701
Q4-3,6,1600,2000,21,0.062874251497005984
Q4-3,6,2000,2400,20,0.059880239520958084
Q4-3,6,2400,2800,25,0.074850299401197598
Q4-3,6,2800,3200,8,0.023952095808383235
Q4-3,6,3200,3600,34,0.10179640718562874
Q4-3,6,3600,4000,8,0.023952095808383235
Q4-3,6,4000,4400,47,0.1407185628742515
Q4-3,6,4400,4800,7,0.020958083832335328
Q4-3,6,4800,5200,33,0.09880239520958084
Q4-3,6,5200,5600,15,0.044910179640718563
Q4-3,6,5600,6000,21,0.062874251497005984
Q4-3,6,6000,6400,5,0.014970059880239521
Q4-3,6,6400,6800,12,0.035928143712574849
Q4-3,6,6800,7200,1,0.0029940119760479044
Q4-3,6,7200,7600,3,0.0089820359281437123
Q4-3,6,7600,8000,0,0
Q4-3,6,8000,8400,1,0.0029940119760479044
Q4-3,6,8400,8800,0,0
Q4-3,6,8800,9200,0,0
Q4-3,6,9200,9600,0,0
Q4-3,6,9600,10000,0,0
Q4-3,6,10000,10400,0,0
Q4-3,6,10400,10800,0,0
Q4-3,7,1200,1600,67,0.20059880239520958
Q4-3,7,1600,2000,19,0.056886227544910177
Q4-3,7,2000,2400,17,0.05089820359281437
Q4-3,7,2400,2800,25,0.074850299401197598
Q4-3,7,2800,3200,12,0.035928143712574849
Q4-3,7,3200,3600,29,0.086826347305389226
Q4-3,7,3600,4000,7,0.020958083832335328
Q4-3,7,4000,4400,41,0.12275449101796407
Q4-3,7,4400,4800,10,0.029940119760479042
Q4-3,7,4800,5200,36,0.10778443113772455
Q4-3,7,5200,5600,13,0.038922155688622756
Q4-3,7,5600,6000,20,0.059880239520958084
Q4-3,7,6000,6400,10,0.029940119760479042
Q4-3,7,6400,6800,16,0.04790419161676647
Q4-3,7,6800,7200,4,0.011976047904191617
Q4-3,7,7200,7600,7,0.020958083832335328
Q4-3,7,7600,8000,0,0
Q4-3,7,8000,8400,0,0
Q4-3,7,8400,8800,0,0
Q4-3,7,8800,9200,1,0.0029940119760479044
Q4-3,7,9200,9600,0,0
Q4-3,7,9600,10000,0,0
Q4-3,7,10000,10400,0,0
Q4-3,7,10400,10800,0,0
Q4-3,8,1200,1600,56,0.16766467065868262
Q4-3,8,1600,2000,20,0.059880239520958084
Q4-3,8,2000,2400,21,0.062874251497005984
Q4-3,8,2400,2800,12,0.035928143712574849
Q4-3,8,2800,3200,12,0.035928143712574849
Q4-3,8,3200,3600,29,0.086826347305389226
Q4-3,8,3600,4000,10,0.029940119760479042
Q4-3,8,4000,4400,36,0.10778443113772455
Q4-3,8,4400,4800,8,0.023952095808383235
Q4-3,8,4800,5200,42,0.12574850299401197
Q4-3,8,5200,5600,15,0.044910179640718563
Q4-3,8,5600,6000,17,0.05089820359281437
Q4-3,8,6000,6400,12,0.035928143712574849
Q4-3,8,6400,6800,19,0.056886227544910177
Q4-3,8,6800,7200,8,0.023952095808383235
Q4-3,8,7200,7600,12,0.035928143712574849
Q4-3,8,7600,8000,3,0.0089820359281437123
Q4-3,8,8000,8400,1,0.0029940119760479044
Q4-3,8,8400,8800,0,0
Q4-3,8,8800,9200,1,0.0029940119760479044
Q4-3,8,9200,9600,0,0
Q4-3,8,9600,10000,0,0
Q4-3,8,10000,10400,0,0
Q4-3,8,10400,10800,0,0
Q4-3,9,1200,1600,53,0.15868263473053892
Q4-3,9,1600,2000,19,0.056886227544910177
Q4-3,9,2000,2400,17,0.05089820359281437
Q4-3,9,2400,2800,12,0.035928143712574849
Q4-3,9,2800,3200,12,0.035928143712574849
Q4-3,9,3200,3600,19,0.056886227544910177
Q4-3,9,3600,4000,8,0.023952095808383235
Q4-3,9,4000,4400,36,0.10778443113772455
Q4-3,9,4400,4800,6,0.017964071856287425
Q4-3,9,4800,5200,43,0.12874251497005987
Q4-3,9,5200,5600,17,0.05089820359281437
Q4-3,9,5600,6000,22,0.065868263473053898
Q4-3,9,6000,6400,16,0.04790419161676647
Q4-3,9,6400,6800,17,0.05089820359281437
Q4-3,9,6800,7200,8,0.023952095808383235
Q4-3,9,7200,7600,13,0.038922155688622756
Q4-3,9,7600,8000,8,0.023952095808383235
Q4-3,9,8000,8400,5,0.014970059880239521
Q4-3,9,8400,8800,1,0.0029940119760479044
Q4-3,9,8800,9200,2,0.0059880239520958087
Q4-3,9,9200,9600,0,0
Q4-3,9,9600,10000,0,0
Q4-3,9,10000,10400,0,0
Q4-3,9,10400,10800,0,0
Q4-3,10,1200,1600,51,0.15269461077844312
Q4-3,10,1600,2000,18,0.053892215568862277
Q4-3,10,2000,2400,16,0.04790419161676647
Q4-3,10,2400,2800,11,0.032934131736526949
Q4-3,10,2800,3200,12,0.035928143712574849
Q4-3,10,3200,3600,18,0.053892215568862277
Q4-3,10,3600,4000,7,0.020958083832335328
Q4-3,10,4000,4400,21,0.062874251497005984
Q4-3,10,4400,4800,7,0.020958083832335328
Q4-3,10,4800,5200,46,0.1377245508982036
Q4-3,10,5200,5600,18,0.053892215568862277
Q4-3,10,5600,6000,24,0.071856287425149698
Q4-3,10,6000,6400,17,0.05089820359281437
Q4-3,10,6400,6800,16,0.04790419161676647
Q4-3,10,6800,7200,12,0.035928143712574849
Q4-3,10,7200,7600,15,0.044910179640718563
Q4-3,10,7600,8000,8,0.023952095808383235
Q4-3,10,8000,8400,7,0.020958083832335328
Q4-3,10,8400,8800,7,0.020958083832335328
Q4-3,10,8800,9200,1,0.0029940119760479044
Q4-3,10,9200,9600,2,0.0059880239520958087
Q4-3,10,9600,10000,0,0
Q4-3,10,10000,10400,0,0
Q4-3,10,10400,10800,0,0
Q4-3,11,1200,1600,48,0.1437125748502994
Q4-3,11,1600,2000,18,0.053892215568862277
Q4-3,11,2000,2400,13,0.038922155688622756
Q4-3,11,2400,2800,10,0.029940119760479042
Q4-3,11,2800,3200,13,0.038922155688622756
Q4-3,11,3200,3600,20,0.059880239520958084
Q4-3,11,3600,4000,6,0.017964071856287425
Q4-3,11,4000,4400,21,0.062874251497005984
Q4-3,11,4400,4800,6,0.017964071856287425
Q4-3,11,4800,5200,37,0.11077844311377245
Q4-3,11,5200,5600,17,0.05089820359281437
Q4-3,11,5600,6000,17,0.05089820359281437
Q4-3,11,6000,6400,21,0.062874251497005984
Q4-3,11,6400,6800,20,0.059880239520958084
Q4-3,11,6800,7200,12,0.035928143712574849
Q4-3,11,7200,7600,17,0.05089820359281437
Q4-3,11,7600,8000,12,0.035928143712574849
Q4-3,11,8000,8400,6,0.017964071856287425
Q4-3,11,8400,8800,13,0.038922155688622756
Q4-3,11,8800,9200,1,0.0029940119760479044
Q4-3,11,9200,9600,5,0.014970059880239521
Q4-3,11,9600,10000,0,0
Q4-3,11,10000,10400,1,0.0029940119760479044
Q4-3,11,10400,10800,0,0
Q4-3,12,1200,1600,44,0.1317365269461078
Q4-3,12,1600,2000,18,0.053892215568862277
Q4-3,12,2000,2400,12,0.035928143712574849
Q4-3,12,2400,2800,12,0.035928143712574849
Q4-3,12,2800,3200,14,0.041916167664670656
Q4-3,12,3200,3600,13,0.038922155688622756
Q4-3,12,3600,4000,6,0.017964071856287425
Q4-3,12,4000,4400,18,0.053892215568862277
Q4-3,12,4400,4800,8,0.023952095808383235
Q4-3,12,4800,5200,33,0.09880239520958084
Q4-3,12,5200,5600,13,0.038922155688622756
Q4-3,12,5600,6000,23,0.068862275449101798
Q4-3,12,6000,6400,18,0.053892215568862277
Q4-3,12,6400,6800,15,0.044910179640718563
Q4-3,12,6800,7200,18,0.053892215568862277
Q4-3,12,7200,7600,19,0.056886227544910177
Q4-3,12,7600,8000,14,0.041916167664670656
Q4-3,12,8000,8400,6,0.017964071856287425
Q4-3,12,8400,8800,18,0.053892215568862277
Q4-3,12,8800,9200,3,0.0089820359281437123
Q4-3,12,9200,9600,6,0.017964071856287425
Q4-3,12,9600,10000,0,0
Q4-3,12,10000,10400,2,0.0059880239520958087
Q4-3,12,10400,10800,1,0.0029940119760479044
Q4-3,13,1200,1600,42,0.12574850299401197
Q4-3,13,1600,2000,15,0.044910179640718563
Q4-3,13,2000,2400,11,0.032934131736526949
Q4-3,13,2400,2800,13,0.038922155688622756
Q4-3,13,2800,3200,14,0.041916167664670656
Q4-3,13,3200,3600,14,0.041916167664670656
Q4-3,13,3600,4000,7,0.020958083832335328
Q4-3,13,4000,4400,14,0.041916167664670656
Q4-3,13,4400,4800,6,0.017964071856287425
Q4-3,13,4800,5200,26,0.077844311377245512
Q4-3,13,5200,5600,18,0.053892215568862277
Q4-3,13,5600,6000,22,0.065868263473053898
Q4-3,13,6000,6400,15,0.044910179640718563
Q4-3,13,6400,6800,21,0.062874251497005984
Q4-3,13,6800,7200,18,0.053892215568862277
Q4-3,13,7200,7600,16,0.04790419161676647
Q4-3,13,7600,8000,18,0.053892215568862277
Q4-3,13,8000,8400,8,0.023952095808383235
Q4-3,13,8400,8800,15,0.044910179640718563
Q4-3,13,8800,9200,2,0.0059880239520958087
Q4-3,13,9200,9600,14,0.041916167664670656
Q4-3,13,9600,10000,2,0.0059880239520958087
Q4-3,13,10000,10400,2,0.0059880239520958087
Q4-3,13,10400,10800,1,0.0029940119760479044
Q4-3,14,1200,1600,35,0.10479041916167664
Q4-3,14,1600,2000,15,0.044910179640718563
Q4-3,14,2000,2400,11,0.032934131736526949
Q4-3,14,2400,2800,16,0.04790419161676647
Q4-3,14,2800,3200,11,0.032934131736526949
Q4-3,14,3200,3600,12,0.035928143712574849
Q4-3,14,3600,4000,9,0.026946107784431138
Q4-3,14,4000,4400,16,0.04790419161676647
Q4-3,14,4400,4800,9,0.026946107784431138
Q4-3,14,4800,5200,22,0.065868263473053898
Q4-3,14,5200,5600,14,0.041916167664670656
Q4-3,14,5600,6000,20,0.059880239520958084
Q4-3,14,6000,6400,20,0.059880239520958084
Q4-3,14,6400,6800,16,0.04790419161676647
Q4-3,14,6800,7200,21,0.062874251497005984
Q4-3,14,7200,7600,18,0.053892215568862277
Q4-3,14,7600,8000,15,0.044910179640718563
Q4-3,14,8000,8400,8,0.023952095808383235
Q4-3,14,8400,8800,22,0.065868263473053898
Q4-3,14,8800,9200,1,0.0029940119760479044
Q4-3,14,9200,9600,14,0.041916167664670656
Q4-3,14,9600,10000,3,0.0089820359281437123
Q4-3,14,10000,10400,5,0.014970059880239521
Q4-3,14,10400,10800,1,0.0029940119760479044
Q4-3,15,1200,1600,32,0.09580838323353294
Q4-3,15,1600,2000,12,0.035928143712574849
Q4-3,15,2000,2400,10,0.029940119760479042
Q4-3,15,2400,2800,16,0.04790419161676647
Q4-3,15,2800,3200,12,0.035928143712574849
Q4-3,15,3200,3600,16,0.04790419161676647
Q4-3,15,3600,4000,7,0.020958083832335328
Q4-3,15,4000,4400,15,0.044910179640718563
Q4-3,15,4400,4800,8,0.023952095808383235
Q4-3,15,4800,5200,21,0.062874251497005984
Q4-3,15,5200,5600,13,0.038922155688622756
Q4-3,15,5600,6000,19,0.056886227544910177
Q4-3,15,6000,6400,19,0.056886227544910177
Q4-3,15,6400,6800,16,0.04790419161676647
Q4-3,15,6800,7200,26,0.077844311377245512
Q4-3,15,7200,7600,17,0.05089820359281437
Q4-3,15,7600,8000,19,0.056886227544910177
Q4-3,15,8000,8400,7,0.020958083832335328
Q4-3,15,8400,8800,18,0.053892215568862277
Q4-3,15,8800,9200,1,0.0029940119760479044
Q4-3,15,9200,9600,19,0.056886227544910177
Q4-3,15,9600,10000,2,0.0059880239520958087
Q4-3,15,10000,10400,7,0.020958083832335328
Q4-3,15,10400,10800,2,0.0059880239520958087
Q4-3,16,1200,1600,27,0.080838323353293412
Q4-3,16,1600,2000,10,0.029940119760479042
Q4-3,16,2000,2400,8,0.023952095808383235
Q4-3,16,2400,2800,19,0.056886227544910177
Q4-3,16,2800,3200,11,0.032934131736526949
Q4-3,16,3200,3600,17,0.05089820359281437
Q4-3,16,3600,4000,7,0.020958083832335328
Q4-3,16,4000,4400,17,0.05089820359281437
Q4-3,16,4400,4800,7,0.020958083832335328
Q4-3,16,4800,5200,16,0.04790419161676647
Q4-3,16,5200,5600,10,0.029940119760479042
Q4-3,16,5600,6000,18,0.053892215568862277
Q4-3,16,6000,6400,20,0.059880239520958084
Q4-3,16,6400,6800,14,0.041916167664670656
Q4-3,16,6800,7200,24,0.071856287425149698
Q4-3,16,7200,7600,20,0.059880239520958084
Q4-3,16,7600,8000,26,0.077844311377245512
Q4-3,16,8000,8400,10,0.029940119760479042
Q4-3,16,8400,8800,19,0.056886227544910177
Q4-3,16,8800,9200,1,0.0029940119760479044
Q4-3,16,9200,9600,17,0.05089820359281437
Q4-3,16,9600,10000,2,0.0059880239520958087
Q4-3,16,10000,10400,11,0.032934131736526949
Q4-3,16,10400,10800,3,0.0089820359281437123
Q4-3,17,1200,1600,18,0.053892215568862277
Q4-3,17,1600,2000,14,0.041916167664670656
Q4-3,17,2000,2400,3,0.0089820359281437123
Q4-3,17,2400,2800,14,0.041916167664670656
Q4-3,17,2800,3200,15,0.044910179640718563
Q4-3,17,3200,3600,18,0.053892215568862277
Q4-3,17,3600,4000,4,0.011976047904191617
Q4-3,17,4000,4400,22,0.065868263473053898
Q4-3,17,4400,4800,10,0.029940119760479042
Q4-3,17,4800,5200,14,0.041916167664670656
Q4-3,17,5200,5600,10,0.029940119760479042
Q4-3,17,5600,6000,14,0.041916167664670656
Q4-3,17,6000,6400,17,0.05089820359281437
Q4-3,17,6400,6800,13,0.038922155688622756
Q4-3,17,6800,7200,19,0.056886227544910177
Q4-3,17,7200,7600,21,0.062874251497005984
Q4-3,17,7600,8000,27,0.080838323353293412
Q4-3,17,8000,8400,14,0.041916167664670656
Q4-3,17,8400,8800,29,0.086826347305389226
Q4-3,17,8800,9200,2,0.0059880239520958087
Q4-3,17,9200,9600,18,0.053892215568862277
Q4-3,17,9600,10000,2,0.0059880239520958087
Q4-3,17,10000,10400,13,0.038922155688622756
Q4-3,17,10400,10800,3,0.0089820359281437123
Q4-3,18,1200,1600,18,0.053892215568862277
Q4-3,18,1600,2000,14,0.041916167664670656
Q4-3,18,2000,2400,1,0.0029940119760479044
Q4-3,18,2400,2800,11,0.032934131736526949
Q4-3,18,2800,3200,12,0.035928143712574849
Q4-3,18,3200,3600,22,0.065868263473053898
Q4-3,18,3600,4000,4,0.011976047904191617
Q4-3,18,4000,4400,14,0.041916167664670656
Q4-3,18,4400,4800,10,0.029940119760479042
Q4-3,18,4800,5200,21,0.062874251497005984
Q4-3,18,5200,5600,10,0.029940119760479042
Q4-3,18,5600,6000,12,0.035928143712574849
Q4-3,18,6000,6400,14,0.041916167664670656
Q4-3,18,6400,6800,14,0.041916167664670656
Q4-3,18,6800,7200,20,0.059880239520958084
Q4-3,18,7200,7600,18,0.053892215568862277
Q4-3,18,7600,8000,28,0.083832335329341312
Q4-3,18,8000,8400,15,0.044910179640718563
Q4-3,18,8400,8800,31,0.092814371257485026
Q4-3,18,8800,9200,2,0.0059880239520958087
Q4-3,18,9200,9600,24,0.071856287425149698
Q4-3,18,9600,10000,2,0.0059880239520958087
Q4-3,18,10000,10400,14,0.041916167664670656
Q4-3,18,10400,10800,3,0.0089820359281437123
Q4-3,19,1200,1600,17,0.05089820359281437
Q4-3,19,1600,2000,15,0.044910179640718563
Q4-3,19,2000,2400,1,0.0029940119760479044
Q4-3,19,2400,2800,9,0.026946107784431138
Q4-3,19,2800,3200,9,0.026946107784431138
Q4-3,19,3200,3600,24,0.071856287425149698
Q4-3,19,3600,4000,3,0.0089820359281437123
Q4-3,19,4000,4400,12,0.035928143712574849
Q4-3,19,4400,4800,11,0.032934131736526949
Q4-3,19,4800,5200,16,0.04790419161676647
Q4-3,19,5200,5600,19,0.056886227544910177
Q4-3,19,5600,6000,10,0.029940119760479042
Q4-3,19,6000,6400,14,0.041916167664670656
Q4-3,19,6400,6800,13,0.038922155688622756
Q4-3,19,6800,7200,21,0.062874251497005984
Q4-3,19,7200,7600,18,0.053892215568862277
Q4-3,19,7600,8000,24,0.071856287425149698
Q4-3,19,8000,8400,8,0.023952095808383235
Q4-3,19,8400,8800,41,0.12275449101796407
Q4-3,19,8800,9200,2,0.0059880239520958087
Q4-3,19,9200,9600,27,0.080838323353293412
Q4-3,19,9600,10000,2,0.0059880239520958087
Q4-3,19,10000,10400,15,0.044910179640718563
Q4-3,19,10400,10800,3,0.0089820359281437123
Q4-3,20,1200,1600,15,0.044910179640718563
Q4-3,20,1600,2000,12,0.035928143712574849
Q4-3,20,2000,2400,5,0.014970059880239521
Q4-3,20,2400,2800,6,0.017964071856287425
Q4-3,20,2800,3200,5,0.014970059880239521
Q4-3,20,3200,3600,24,0.071856287425149698
Q4-3,20,3600,4000,7,0.020958083832335328
Q4-3,20,4000,4400,14,0.041916167664670656
Q4-3,20,4400,4800,7,0.020958083832335328
Q4-3,20,4800,5200,13,0.038922155688622756
Q4-3,20,5200,5600,19,0.056886227544910177
Q4-3,20,5600,6000,7,0.020958083832335328
Q4-3,20,6000,6400,18,0.053892215568862277
Q4-3,20,6400,6800,16,0.04790419161676647
Q4-3,20,6800,7200,11,0.032934131736526949
Q4-3,20,7200,7600,13,0.038922155688622756
Q4-3,20,7600,8000,34,0.10179640718562874
Q4-3,20,8000,8400,9,0.026946107784431138
Q4-3,20,8400,8800,37,0.11077844311377245
Q4-3,20,8800,9200,0,0
Q4-3,20,9200,9600,34,0.10179640718562874
Q4-3,20,9600,10000,4,0.011976047904191617
Q4-3,20,10000,10400,21,0.062874251497005984
Q4-3,20,10400,10800,3,0.0089820359281437123
Q4-3,21,1200,1600,15,0.044910179640718563
Q4-3,21,1600,2000,11,0.032934131736526949
Q4-3,21,2000,2400,5,0.014970059880239521
Q4-3,21,2400,2800,6,0.017964071856287425
Q4-3,21,2800,3200,4,0.011976047904191617
Q4-3,21,3200,3600,17,0.05089820359281437
Q4-3,21,3600,4000,4,0.011976047904191617
Q4-3,21,4000,4400,16,0.04790419161676647
Q4-3,21,4400,4800,11,0.032934131736526949
Q4-3,21,4800,5200,16,0.04790419161676647
Q4-3,21,5200,5600,16,0.04790419161676647
Q4-3,21,5600,6000,5,0.014970059880239521
Q4-3,21,6000,6400,18,0.053892215568862277
Q4-3,21,6400,6800,11,0.032934131736526949
Q4-3,21,6800,7200,17,0.05089820359281437
Q4-3,21,7200,7600,12,0.035928143712574849
Q4-3,21,7600,8000,29,0.086826347305389226
Q4-3,21,8000,8400,9,0.026946107784431138
Q4-3,21,8400,8800,36,0.10778443113772455
Q4-3,21,8800,9200,2,0.0059880239520958087
Q4-3,21,9200,9600,31,0.092814371257485026
Q4-3,21,9600,10000,3,0.0089820359281437123
Q4-3,21,10000,10400,36,0.10778443113772455
Q4-3,21,10400,10800,4,0.011976047904191617
Q4-3,22,1200,1600,14,0.041916167664670656
Q4-3,22,1600,2000,11,0.032934131736526949
Q4-3,22,2000,2400,5,0.014970059880239521
Q4-3,22,2400,2800,6,0.017964071856287425
Q4-3,22,2800,3200,2,0.0059880239520958087
Q4-3,22,3200,3600,14,0.041916167664670656
Q4-3,22,3600,4000,5,0.014970059880239521
Q4-3,22,4000,4400,11,0.032934131736526949
Q4-3,22,4400,4800,9,0.026946107784431138
Q4-3,22,4800,5200,18,0.053892215568862277
Q4-3,22,5200,5600,19,0.056886227544910177
Q4-3,22,5600,6000,7,0.020958083832335328
Q4-3,22,6000,6400,17,0.05089820359281437
Q4-3,22,6400,6800,11,0.032934131736526949
Q4-3,22,6800,7200,14,0.041916167664670656
Q4-3,22,7200,7600,8,0.023952095808383235
Q4-3,22,7600,8000,33,0.09880239520958084
Q4-3,22,8000,8400,12,0.035928143712574849
Q4-3,22,8400,8800,29,0.086826347305389226
Q4-3,22,8800,9200,4,0.011976047904191617
Q4-3,22,9200,9600,34,0.10179640718562874
Q4-3,22,9600,10000,3,0.0089820359281437123
Q4-3,22,10000,10400,40,0.11976047904191617
Q4-3,22,10400,10800,8,0.023952095808383235
Q4-3,23,1200,1600,8,0.023952095808383235
Q4-3,23,1600,2000,16,0.04790419161676647
Q4-3,23,2000,2400,4,0.011976047904191617
Q4-3,23,2400,2800,8,0.023952095808383235
Q4-3,23,2800,3200,1,0.0029940119760479044
Q4-3,23,3200,3600,11,0.032934131736526949
Q4-3,23,3600,4000,3,0.0089820359281437123
Q4-3,23,4000,4400,10,0.029940119760479042
Q4-3,23,4400,4800,9,0.026946107784431138
Q4-3,23,4800,5200,16,0.04790419161676647
Q4-3,23,5200,5600,20,0.059880239520958084
Q4-3,23,5600,6000,4,0.011976047904191617
Q4-3,23,6000,6400,21,0.062874251497005984
Q4-3,23,6400,6800,12,0.035928143712574849
Q4-3,23,6800,7200,14,0.041916167664670656
Q4-3,23,7200,7600,8,0.023952095808383235
Q4-3,23,7600,8000,27,0.080838323353293412
