model,date,total_cost,emergency_cost,emergency_kwh,end_soc,initial_soc,mean_soc,lower_bound_fraction,upper_bound_fraction
Q4-3,2025-03-27,45732.326075235826,2857.5143459703795,769.09694403329502,1200.0000000000055,1200.0000000000036,5790.0354884806857,0.0625,0.10416666666666667
Q4-3,2025-03-28,13379.266014952762,473.19469578450605,184.88854127446461,1272.4536284301485,1200.0000000000055,4974.7044477332083,0.020833333333333332,0.041666666666666664
Q4-3,2025-03-29,13508.897200170219,797.4542022062883,222.59838637220838,2022.6270045160463,1272.4536284301485,4715.9983882002407,0.013888888888888888,0.083333333333333329
Q4-3,2025-03-30,44672.886170475962,4752.0807542124467,1139.2987300401087,1219.0750562171797,2022.6270045160463,5647.0193059046269,0.034722222222222224,0.14583333333333334
Q4-3,2025-03-31,41426.904217108575,1945.4932463715968,524.42011103936147,1208.5580821825024,1219.0750562171797,5767.2901849773652,0.013888888888888888,0.041666666666666664
Q4-3,2025-04-01,47882.812887666121,2096.9777599826289,577.57872708368393,1226.515816335268,1208.5580821825024,6043.1431559166213,0.027777777777777776,0.041666666666666664
Q4-3,2025-04-02,46282.510577520552,2207.5365125531625,550.41024106651412,1279.5485913393732,1226.515816335268,6462.7219235194252,0.027777777777777776,0.069444444444444448
Q4-3,2025-04-03,44949.133349899523,1324.4875371693815,353.0503261719212,1230.8838906895144,1279.5485913393732,6087.0994719938753,0.041666666666666664,0.14583333333333334
Q4-3,2025-04-04,12559.53496539787,726.64562392751088,201.25570383249416,1295.4495991501753,1230.8838906895144,4636.0435321811638,0.076388888888888895,0.020833333333333332
Q4-3,2025-04-05,14461.364780155942,1876.383968857052,624.56915026155298,2939.0570226289155,1295.4495991501753,4378.77726266221,0.1388888888888889,0.027777777777777776
Q4-3,2025-04-06,41754.068732021638,1240.8029912594009,322.778697587735,1334.4125135630657,2939.0570226289155,6002.854008326216,0.013888888888888888,0.125
Q4-3,2025-04-07,39392.92638500053,1393.0332387823446,401.35729010370983,1336.2121696781214,1334.4125135630657,6177.0225993039248,0.013888888888888888,0.097222222222222224
Q4-3,2025-04-08,42696.186301435584,1881.5613443385869,433.90593870516943,1337.6602115280893,1336.2121696781214,6194.1063301933837,0.020833333333333332,0.10416666666666667
Q4-3,2025-04-09,43241.695026056172,1276.2875079560931,327.67972277681696,1366.1816716012472,1337.6602115280893,6090.2422127633372,0.013888888888888888,0.1111111111111111
Q4-3,2025-04-10,42649.043485853828,2671.2821790655967,597.6710686758762,1227.2299124486999,1366.1816716012472,6392.7493094921119,0.020833333333333332,0.15277777777777779
Q4-3,2025-04-11,12615.310805639901,1256.5900808744154,461.9789550852467,1244.7206876938562,1227.2299124486999,4484.5351057476137,0.1111111111111111,0.048611111111111112
Q4-3,2025-04-12,12857.485461026723,594.97716661570337,247.23080759273523,2987.1607313894556,1244.7206876938562,4371.629266218516,0.14583333333333334,0.083333333333333329
Q4-3,2025-04-13,38717.274071756445,942.73971499300467,229.61182910980099,1241.8549445067347,2987.1607313894556,6272.3321228074892,0.013888888888888888,0.048611111111111112
Q4-3,2025-04-14,41293.679586701619,2867.1892116461654,758.84333148560165,1248.656024225289,1241.8549445067347,6077.7034456083384,0.034722222222222224,0.15972222222222221
Q4-3,2025-04-15,37966.151420592461,1940.5134458805981,452.09672609250379,1275.1816120709354,1248.656024225289,6335.714914331541,0.034722222222222224,0.076388888888888895
Q4-3,2025-04-16,41358.435631963308,1767.3700544281796,476.33796773361877,1228.9985341289939,1275.1816120709354,6135.7889050140002,0.027777777777777776,0.15277777777777779
Q4-3,2025-04-17,39186.670932827663,1308.3372680202567,327.92026768323058,1200.8016607747413,1228.9985341289939,6199.5986002638756,0.034722222222222224,0.15972222222222221
Q4-3,2025-04-18,12052.287350946608,834.06047952228323,251.86411845771335,1254.4719854732321,1200.8016607747413,5115.8695124694332,0.034722222222222224,0.027777777777777776
Q4-3,2025-04-19,12743.12028756757,633.5082389009998,281.19282259039664,2912.1849347926072,1254.4719854732321,4529.1332568523876,0.1875,0.076388888888888895
Q4-3,2025-04-20,37480.538806857112,1528.844869586781,452.16418687855833,1264.6503648569087,2912.1849347926072,6382.0748743847134,0.020833333333333332,0.090277777777777776
Q4-3,2025-04-21,38366.977675667586,2126.0196971614209,612.61025010975561,1267.4356374572162,1264.6503648569087,6656.4772219986362,0.020833333333333332,0.16666666666666666
Q4-3,2025-04-22,38439.910540916811,1947.2027522147018,555.16793158705354,1325.8568320780541,1267.4356374572162,6237.4557879538634,0.0069444444444444441,0.14583333333333334
Q4-3,2025-04-23,38356.307454607784,1722.6097011984057,434.77690019475091,1302.2202947319711,1325.8568320780541,6311.7244246785203,0.034722222222222224,0.069444444444444448
Q4-3,2025-04-24,36699.255893467322,1458.0960922867434,330.08371623461778,1241.0099135728287,1302.2202947319711,6066.3035989837672,0.034722222222222224,0.15277777777777779
Q4-3,2025-04-25,10983.891668845356,545.98528764848709,176.82564706062956,1271.9877184182114,1241.0099135728287,3792.2372357307013,0.097222222222222224,0.055555555555555552
Q4-3,2025-04-26,13057.569210320915,1143.3253524905538,305.36667924618814,3733.2903658832329,1271.9877184182114,4320.8214204769647,0.076388888888888895,0.020833333333333332
Q4-3,2025-04-27,36402.916554133422,2172.8898857688928,509.70727547008795,1268.2748725579604,3733.2903658832329,5726.4859596601136,0.0625,0.1388888888888889
Q4-3,2025-04-28,42490.902053150974,1119.6460695035189,288.75877772461939,1281.796422548281,1268.2748725579604,6557.8555493653821,0.041666666666666664,0.14583333333333334
Q4-3,2025-04-29,35929.415113374831,942.77345682063412,182.24610434221773,1292.9192322746203,1281.796422548281,6098.0721891841604,0.027777777777777776,0.13194444444444445
Q4-3,2025-04-30,36784.371564346278,3571.7944834177601,995.93730763273481,1273.4566442986124,1292.9192322746203,5714.3402267177362,0.013888888888888888,0.1388888888888889
Q4-3,2025-05-01,47993.521311569362,12161.281861089614,2460.9559039529258,1205.7424345661602,1273.4566442986124,5854.0280062277843,0.048611111111111112,0.090277777777777776
Q4-3,2025-05-02,15815.520464993075,1970.6288248312353,614.48402497490133,2011.3024591870253,1205.7424345661602,4794.3298744183012,0.11805555555555555,0.076388888888888895
Q4-3,2025-05-03,16391.119690969412,3802.6597247273098,921.47719065417743,2344.7978674084643,2011.3024591870253,5117.2189309864398,0.0069444444444444441,0.041666666666666664
Q4-3,2025-05-04,45255.149698375724,8647.4942717044614,2299.8755175858678,1227.5368966936294,2344.7978674084643,6503.6390659738845,0.0625,0.1388888888888889
Q4-3,2025-05-05,44690.823865960592,4480.2247377344092,1025.5236670673403,1262.8901702583753,1227.5368966936294,6068.1560632107576,0.027777777777777776,0.14583333333333334
Q4-3,2025-05-06,42909.874177461432,4490.8412776533878,1130.6089311543574,1221.9012162528434,1262.8901702583753,5626.6326747591611,0.048611111111111112,0.090277777777777776
Q4-3,2025-05-07,42093.476960345535,1810.4270597584352,424.93493866296086,1273.9184852645085,1221.9012162528434,5912.3585163502103,0.041666666666666664,0.041666666666666664
Q4-3,2025-05-08,44695.831593684714,2122.88457542063,421.34820879723486,1208.7294637614687,1273.9184852645085,6117.1559973636276,0.1111111111111111,0.076388888888888895
Q4-3,2025-05-09,14526.131774755011,796.04132087097992,235.88260570215067,1278.709377704834,1208.7294637614687,4169.1696799807733,0.19444444444444445,0.076388888888888895
Q4-3,2025-05-10,14982.585296751695,782.59307713680221,253.02408357186874,1487.0125438177929,1278.709377704834,4397.5036546641186,0.048611111111111112,0.090277777777777776
Q4-3,2025-05-11,42574.21416358024,1656.3290547894371,421.04351260369924,1224.6430401688976,1487.0125438177929,6529.1055549023295,0.041666666666666664,0.14583333333333334
Q4-3,2025-05-12,40436.851184794883,1009.0173579005253,330.78342887063502,1310.6925702243534,1224.6430401688976,6755.4158734751772,0.055555555555555552,0.14583333333333334
Q4-3,2025-05-13,42912.311724584557,1736.1622241803086,378.52234825535032,1311.6080281105187,1310.6925702243534,6364.5311745476602,0.048611111111111112,0.1388888888888889
Q4-3,2025-05-14,41777.737513757791,950.73443491040712,269.41919168097411,1305.8251028530176,1311.6080281105187,6304.9150646518528,0.048611111111111112,0.16666666666666666
Q4-3,2025-05-15,42213.59978833182,970.17007542277497,246.4167155298926,1206.4670054770922,1305.8251028530176,6490.8905375270087,0.0625,0.15277777777777779
Q4-3,2025-05-16,13922.844633258213,676.15955403272551,294.70570747642444,1327.0368113968561,1206.4670054770922,3862.4776383162953,0.13194444444444445,0.076388888888888895
Q4-3,2025-05-17,14032.826668621401,838.67488628207241,344.57198385936829,1407.3057098866375,1327.0368113968561,4124.1159215805474,0.19444444444444445,0.0625
Q4-3,2025-05-18,42209.585353712115,541.7684129302678,240.48788871071116,1263.695414930211,1407.3057098866375,6290.0825487977381,0.041666666666666664,0.1111111111111111
Q4-3,2025-05-19,38874.669443428997,735.1892034803484,141.50897780571796,1332.4809384095515,1263.695414930211,6490.17636094709,0.034722222222222224,0.076388888888888895
Q4-3,2025-05-20,40110.840779479324,950.38213598707148,283.66158718441693,1294.8560561974791,1332.4809384095515,6751.3306515997028,0.048611111111111112,0.055555555555555552
Q4-3,2025-05-21,39803.919859366986,677.5063619066018,232.53896108529787,1334.1020300302498,1294.8560561974791,6075.5295586506445,0.048611111111111112,0.076388888888888895
Q4-3,2025-05-22,38455.078882356036,338.72421935910376,105.11016859345401,1220.9962186660905,1334.1020300302498,6566.0806580087892,0.069444444444444448,0.13194444444444445
Q4-3,2025-05-23,13440.600129540824,211.43702973446236,94.185354764787292,1327.1548853043114,1220.9962186660905,3976.5153005513525,0.22916666666666666,0.090277777777777776
Q4-3,2025-05-24,13578.764617302557,187.13747337325449,74.326092536920257,1359.0261820790602,1327.1548853043114,4008.2770103779308,0.125,0.083333333333333329
Q4-3,2025-05-25,39326.803880832544,1203.1843686484438,389.21682137435209,1233.8921272928146,1359.0261820790602,6648.6280008815147,0.041666666666666664,0.0625
Q4-3,2025-05-26,41931.404919536602,1064.9205632193416,394.11066210865289,1267.6340391156718,1233.8921272928146,5959.6207617012351,0.048611111111111112,0.013888888888888888
Q4-3,2025-05-27,38492.503096337532,1658.6587587852437,427.71258221900865,1239.9433914583296,1267.6340391156718,6767.0813062805546,0.041666666666666664,0.034722222222222224
Q4-3,2025-05-28,41128.496610514223,634.79823622297101,252.24741803688283,1321.6835965278569,1239.9433914583296,6154.0400551387847,0.041666666666666664,0.083333333333333329
Q4-3,2025-05-29,41875.586715263504,1424.410677663878,406.27781728923912,1199.9999999999927,1321.6835965278569,6263.3204446294658,0.097222222222222224,0.048611111111111112
Q4-3,2025-05-30,14114.219904445834,533.54687504652316,209.96364334079954,1282.8217709823402,1199.9999999999927,4378.8610088216701,0.20833333333333334,0.083333333333333329
Q4-3,2025-05-31,14369.185796983718,936.45116903053326,352.67274838979904,1369.2259326858748,1282.8217709823402,4195.9148788017055,0.013888888888888888,0.090277777777777776
Q4-3,2025-06-01,73087.213266492559,20066.112792087559,4839.1180065212948,1220.967437354775,1369.2259326858748,6187.3169594051906,0.0625,0.1388888888888889
Q4-3,2025-06-02,65027.687115026434,11969.825087619654,3134.4999184767967,1318.2789024571703,1220.967437354775,6219.7648129125882,0.013888888888888888,0.097222222222222224
Q4-3,2025-06-03,58797.398847348071,6445.3652439675388,1430.2857625994843,1200.0000000000018,1318.2789024571703,6592.6460623814319,0.083333333333333329,0.1111111111111111
Q4-3,2025-06-04,62242.656020762333,3696.8876213841759,1237.6816536940876,1200.0000000000055,1200.0000000000018,6114.4033111017525,0.055555555555555552,0.10416666666666667
Q4-3,2025-06-05,58496.540466716186,2536.4608421581815,639.37061158227561,1200.0000000000018,1200.0000000000055,6303.0446378195566,0.090277777777777776,0.15972222222222221
Q4-3,2025-06-06,25691.812873811941,7569.8346333944255,1874.1323060373322,1199.9999999999964,1200.0000000000018,4660.4046459285018,0.16666666666666666,0.076388888888888895
Q4-3,2025-06-07,23501.500399554658,3147.4590510863563,843.26345344897209,1285.1190498959259,1199.9999999999964,4967.9906144625465,0.0625,0.10416666666666667
Q4-3,2025-06-08,55636.126865337283,1120.2025633153035,330.56542984349335,1210.7706616270279,1285.1190498959259,6179.5767168245893,0.020833333333333332,0.125
Q4-3,2025-06-09,62552.121254267389,1244.9291878880563,352.16027441222224,1224.7789082531672,1210.7706616270279,5827.3543240263698,0.013888888888888888,0.18055555555555555
Q4-3,2025-06-10,60308.766960451205,1987.4621321096861,567.84368963419593,1306.987122837445,1224.7789082531672,6058.2778760467709,0.013888888888888888,0.0625
Q4-3,2025-06-11,64438.547259335959,913.32038677815649,173.19403808928911,1240.4533684783673,1306.987122837445,5837.6387703414121,0.0069444444444444441,0.055555555555555552
Q4-3,2025-06-12,61837.351351972946,917.38450736466166,226.21752149554845,1200.0000000000036,1240.4533684783673,5945.2943021472793,0.027777777777777776,0.069444444444444448
Q4-3,2025-06-13,22796.036201019975,440.49889851202914,117.62002878427356,1385.1947508083995,1200.0000000000036,4828.4786922691274,0.125,0.083333333333333329
Q4-3,2025-06-14,23083.634316859723,246.05413190721811,108.56915532365747,1493.1500480152517,1385.1947508083995,5331.8923482373611,0.0069444444444444441,0.15972222222222221
Q4-3,2025-06-15,58678.760268370483,1046.9803993458911,273.12143004783439,1295.2981079142919,1493.1500480152517,5943.8504119236686,0.013888888888888888,0.048611111111111112
Q4-3,2025-06-16,61130.875255039391,1194.8857885807286,302.05337750291096,1376.4349903095972,1295.2981079142919,5741.7681132694688,0.013888888888888888,0.048611111111111112
Q4-3,2025-06-17,63677.183763262561,2107.4240744993003,413.69332709702911,1390.7452865899213,1376.4349903095972,5867.4117645968918,0.013888888888888888,0.083333333333333329
Q4-3,2025-06-18,62198.974572468549,1354.9443648828001,353.13417206496445,1358.4884250204013,1390.7452865899213,6066.3043608147073,0.013888888888888888,0.083333333333333329
Q4-3,2025-06-19,59051.783943920222,1373.2308551218648,343.56889047673928,1228.5612725985829,1358.4884250204013,5903.756227967845,0.097222222222222224,0.069444444444444448
Q4-3,2025-06-20,21072.034772375038,104.28602780573972,53.274049965545032,1200,1228.5612725985829,4691.2947673617173,0.27777777777777779,0.1111111111111111
Q4-3,2025-06-21,20588.901442123602,153.07136995947729,76.899857313844791,1552.6916113701027,1200,4479.6041149535095,0.2013888888888889,0.1111111111111111
Q4-3,2025-06-22,57930.426024352404,3638.7398304427543,774.80120159091894,1389.4288264544175,1552.6916113701027,5906.9957625406278,0.013888888888888888,0.15277777777777779
Q4-3,2025-06-23,56243.28315239225,927.81219974261796,258.83823858486988,1402.6612663673641,1389.4288264544175,6322.341224173525,0.013888888888888888,0.11805555555555555
Q4-3,2025-06-24,66302.21267766814,1062.7612189014872,269.83635863620214,1401.7073862232646,1402.6612663673641,6296.5425599677501,0.013888888888888888,0.076388888888888895
Q4-3,2025-06-25,60413.110959766505,2313.0790915555453,426.4750216677939,1382.2409781669194,1401.7073862232646,6324.9760566765335,0.013888888888888888,0.125
Q4-3,2025-06-26,55956.210969457883,1722.537009600198,401.93152025916766,1199.9999999999982,1382.2409781669194,6202.5816772257058,0.055555555555555552,0.027777777777777776
Q4-3,2025-06-27,20631.186368759008,260.42365995894772,81.127214396852764,1200.0000000000018,1199.9999999999982,4803.3541420053934,0.28472222222222221,0.22222222222222221
Q4-3,2025-06-28,20569.221765096081,684.17739429354879,252.79018522698385,1550.0973259508737,1200.0000000000018,4557.424596445403,0.14583333333333334,0.1111111111111111
Q4-3,2025-06-29,58697.676699080046,3220.1507198620743,873.86821840952189,1339.0262251031709,1550.0973259508737,5901.1874137785608,0.020833333333333332,0.13194444444444445
Q4-3,2025-06-30,58641.171532367051,1564.0020163220433,411.71025671976292,1446.5789930275423,1339.0262251031709,6285.5716383194904,0.013888888888888888,0.069444444444444448
Q4-3,2025-07-01,88231.110897298873,32349.564209197524,7718.0608057055579,1364.05258389755,1446.5789930275423,6345.1329404131393,0.013888888888888888,0.069444444444444448
Q4-3,2025-07-02,71097.439219696666,13557.760132268351,3218.5850373373814,1572.7098161138238,1364.05258389755,6347.0509934367001,0.020833333333333332,0.1111111111111111
Q4-3,2025-07-03,71757.870739874226,2409.4006607252063,521.32563801373863,1200.0000000000018,1572.7098161138238,6065.5744474372104,0.1388888888888889,0.076388888888888895
Q4-3,2025-07-04,30341.241404423137,6807.5851302482952,2346.5408517376604,1383.2347880953839,1200.0000000000018,4536.0417556246284,0.25,0.083333333333333329
Q4-3,2025-07-05,28707.747720959465,4271.8879983579354,1491.7574816103718,1530.0646269445042,1383.2347880953839,4332.9384061429801,0.22222222222222221,0.076388888888888895
Q4-3,2025-07-06,75426.40941017968,8111.881625483773,2057.0024284339597,1273.408794619394,1530.0646269445042,6156.3464005351452,0.055555555555555552,0.10416666666666667
Q4-3,2025-07-07,70374.784834580772,4272.1109182711889,943.10818416755978,1827.5145166094408,1273.408794619394,6153.3504097918121,0.048611111111111112,0.076388888888888895
Q4-3,2025-07-08,72384.196889930448,185.29909453782238,40.045725149199455,1401.8931882508969,1827.5145166094408,6050.4214217980207,0.013888888888888888,0.041666666666666664
Q4-3,2025-07-09,71469.000649806811,103.21830978558948,18.217139037343713,1485.8578998342527,1401.8931882508969,5988.8483904874465,0.013888888888888888,0.11805555555555555
Q4-3,2025-07-10,68896.715189654613,208.1687773320819,57.431472456374479,1211.1063875708351,1485.8578998342527,5631.3038025307796,0.097222222222222224,0.090277777777777776
Q4-3,2025-07-11,33167.874721696935,343.8995204681903,70.130730674057986,1469.958057867223,1211.1063875708351,4838.5871333274872,0.1388888888888889,0.18055555555555555
Q4-3,2025-07-12,30603.638927327236,49.221300016935061,18.299185085340355,1536.2847797791637,1469.958057867223,4734.4130528703163,0.11805555555555555,0.097222222222222224
Q4-3,2025-07-13,67423.171256708127,328.55359383339805,72.126321718842036,1590.6448042709526,1536.2847797791637,5722.0289236490162,0.034722222222222224,0.18055555555555555
Q4-3,2025-07-14,67901.779922362271,1595.1601788575822,292.93400108674786,1405.6708657248491,1590.6448042709526,5946.2762911819946,0.020833333333333332,0.0625
Q4-3,2025-07-15,68990.56204789874,485.78209967399874,137.61131619804843,1731.7404043161823,1405.6708657248491,5780.0553003175864,0.027777777777777776,0.1875
Q4-3,2025-07-16,69214.592546900414,1032.2700904524354,284.72417020516082,1752.2190530342905,1731.7404043161823,5905.6818597642641,0.027777777777777776,0.10416666666666667
Q4-3,2025-07-17,68124.14907606499,1452.7728412113852,272.74675889942796,1200.0000000000018,1752.2190530342905,6123.5268608770484,0.083333333333333329,0.041666666666666664
Q4-3,2025-07-18,30216.968015669692,171.89124879852125,51.639310743276994,1253.5727808725023,1200.0000000000018,4662.9910042832471,0.1736111111111111,0.1736111111111111
Q4-3,2025-07-19,30402.086231391084,278.05992225330095,65.494138255134374,1966.6272347413978,1253.5727808725023,4381.245009303304,0.28472222222222221,0.15972222222222221
Q4-3,2025-07-20,67787.64097968908,972.657883974112,195.7750321124812,1319.9152424620133,1966.6272347413978,5735.7702745179886,0.041666666666666664,0.1111111111111111
Q4-3,2025-07-21,71608.84668566045,675.70051318677361,136.32629787517322,1317.5225321156995,1319.9152424620133,5767.2215957579283,0.027777777777777776,0.097222222222222224
Q4-3,2025-07-22,68576.609865773775,339.72125770989112,69.024284182872208,1349.4488914513113,1317.5225321156995,5858.0575905285032,0.041666666666666664,0.083333333333333329
Q4-3,2025-07-23,74349.474590881073,3080.8611094211533,651.03725509131721,1531.2515390307799,1349.4488914513113,5915.9454083083219,0.034722222222222224,0.14583333333333334
Q4-3,2025-07-24,72289.963662947033,54.187036780670226,11.694623239596467,1200.0000000000018,1531.2515390307799,5996.3980204090058,0.097222222222222224,0.2013888888888889
Q4-3,2025-07-25,28844.79634096603,241.23931096991328,69.605765889919553,1327.4358200915794,1200.0000000000018,4958.876915289391,0.19444444444444445,0.14583333333333334
Q4-3,2025-07-26,29443.078212210348,221.33619959166947,79.184881625650121,1946.7081999076436,1327.4358200915794,4841.6665951768855,0.19444444444444445,0.083333333333333329
Q4-3,2025-07-27,67661.933158697182,1399.1016355037812,303.71618237042367,1204.8263527139425,1946.7081999076436,5885.9353119263214,0.027777777777777776,0.020833333333333332
Q4-3,2025-07-28,72067.562968391823,1635.898651651079,309.54077488268581,1335.9292193479978,1204.8263527139425,5776.9252330889412,0.027777777777777776,0.11805555555555555
Q4-3,2025-07-29,70104.140533834769,220.26070391974218,41.794306332874882,1555.384583650799,1335.9292193479978,6000.5259730523367,0.027777777777777776,0.013888888888888888
Q4-3,2025-07-30,70011.013998381255,507.28069243497686,126.92139054481086,1278.6260952642861,1555.384583650799,6009.3226969910529,0.055555555555555552,0.125
Q4-3,2025-07-31,67418.306520807979,920.58951266180122,187.12884106925688,1200.0000000000018,1278.6260952642861,5749.9139004953668,0.125,0.083333333333333329
Q4-3,2025-08-01,28285.225574160795,158.22868726703507,63.567976653524397,1542.5787834880666,1200.0000000000018,4267.3247098330939,0.30555555555555558,0.1388888888888889
Q4-3,2025-08-02,27907.001467407987,28.937380951900103,8.3924417446166899,1715.3346727405278,1542.5787834880666,4369.591090242111,0.1875,0.11805555555555555
Q4-3,2025-08-03,57217.169551065475,544.78047181070281,111.46493402369939,1508.1406586960147,1715.3346727405278,5315.3669870046178,0.055555555555555552,0.034722222222222224
Q4-3,2025-08-04,61131.65463412067,282.52392330964915,64.574193099976881,1724.8787490803879,1508.1406586960147,6120.2853225398721,0.048611111111111112,0.1736111111111111
Q4-3,2025-08-05,61121.747511868147,830.77203346307704,147.86556947116605,1741.0862256100027,1724.8787490803879,6111.0272625038533,0.048611111111111112,0.125
Q4-3,2025-08-06,66449.946283809972,651.73576460527818,128.10380336268864,1769.9993157737408,1741.0862256100027,6060.5843859968872,0.048611111111111112,0.1875
Q4-3,2025-08-07,62364.368763568425,196.38844461471132,38.047840760442796,1200.0000000000018,1769.9993157737408,5980.9694936912829,0.125,0.090277777777777776
Q4-3,2025-08-08,27358.952420304253,70.705200064228805,11.170740194996256,1435.1607311278622,1200.0000000000018,4631.1013659735345,0.1875,0.097222222222222224
Q4-3,2025-08-09,27741.220571272541,539.09921471267762,123.51674129182905,2238.4745105783004,1435.1607311278622,4345.4039389831414,0.24305555555555555,0.097222222222222224
Q4-3,2025-08-10,62672.068832446617,1145.4167584641773,228.39990020775576,1637.8938355128048,2238.4745105783004,5389.4042058695541,0.0625,0.15277777777777779
Q4-3,2025-08-11,59272.235151649897,202.56015709538053,54.827088460676663,1661.9196339714617,1637.8938355128048,5990.8080730216307,0.048611111111111112,0.027777777777777776
Q4-3,2025-08-12,64165.330240793744,148.68170732560293,45.306967551226649,1638.9713657576576,1661.9196339714617,5863.188544869874,0.055555555555555552,0.069444444444444448
Q4-3,2025-08-13,60563.763371232024,798.38412845235962,137.50784233060048,1558.6530399906114,1638.9713657576576,6037.1767572740773,0.055555555555555552,0.055555555555555552
Q4-3,2025-08-14,62503.784155856847,166.26135458478845,36.531493651297041,1200.0000000000018,1558.6530399906114,5574.3578817429116,0.11805555555555555,0.14583333333333334
Q4-3,2025-08-15,27813.630329352778,11.725605238435037,7.6260413319093345,1377.0007746652245,1200.0000000000018,4323.5001752583439,0.27083333333333331,0.13194444444444445
Q4-3,2025-08-16,28480.821984227652,147.99432540932924,47.272203824497637,2009.2717060479317,1377.0007746652245,4671.2921680353356,0.27083333333333331,0.14583333333333334
Q4-3,2025-08-17,60863.00709135006,462.02933758572135,75.69355573195304,1568.3871604265769,2009.2717060479317,6089.5352377664467,0.055555555555555552,0.083333333333333329
Q4-3,2025-08-18,61438.769374403651,62.20595420080658,12.517946697460843,1636.8779244456509,1568.3871604265769,5891.7099152366827,0.055555555555555552,0.15972222222222221
Q4-3,2025-08-19,62016.214725065467,1178.7292649606129,221.33816718549488,1793.9789287145795,1636.8779244456509,6122.1210763020063,0.055555555555555552,0.1388888888888889
Q4-3,2025-08-20,65397.653235916674,162.05798020613537,41.100066828194258,1699.2829408619345,1793.9789287145795,5723.6452740968025,0.0625,0.090277777777777776
Q4-3,2025-08-21,63181.83078628662,678.54216661799251,128.16221525513561,1200,1699.2829408619345,6016.2113790782787,0.11805555555555555,0.125
Q4-3,2025-08-22,28446.55769097697,586.53301903196098,91.694797153370587,1375.2769225728589,1200,4641.706941301105,0.2638888888888889,0.14583333333333334
Q4-3,2025-08-23,27048.234680868951,46.66877148540047,19.882833090386043,1903.654407708942,1375.2769225728589,4760.7210850432302,0.21527777777777779,0.083333333333333329
Q4-3,2025-08-24,61431.028238036488,708.70868379037427,230.46432243650042,1795.1868991795309,1903.654407708942,5700.181699443925,0.055555555555555552,0.097222222222222224
Q4-3,2025-08-25,70437.909127772436,230.61476043904341,56.070183423318127,1729.7933285535473,1795.1868991795309,5586.5819729933137,0.055555555555555552,0.18055555555555555
Q4-3,2025-08-26,61927.727942075988,157.82356654289038,60.047467889562924,1487.3217247967023,1729.7933285535473,5963.374192175198,0.055555555555555552,0.1388888888888889
Q4-3,2025-08-27,62448.861815679091,41.55739025417089,7.0476734847117655,1475.3965121327547,1487.3217247967023,6292.2181677874842,0.041666666666666664,0.041666666666666664
Q4-3,2025-08-28,63904.955147976289,1655.285402493409,358.37238298638187,1200,1475.3965121327547,6200.4579769918455,0.034722222222222224,0.125
Q4-3,2025-08-29,28856.39742250786,16.221988896880234,5.5008439799526059,1199.9999999999982,1200,4436.7142344635749,0.3611111111111111,0.13194444444444445
Q4-3,2025-08-30,27629.509968937527,436.80577616170757,101.22482966252733,1525.9887847627233,1199.9999999999982,4931.1509497057932,0.19444444444444445,0.14583333333333334
Q4-3,2025-08-31,59418.222116074016,1264.9557211264682,307.02085728835539,1200,1525.9887847627233,5490.8050392492187,0.048611111111111112,0.125
Q4-3,2025-09-01,53598.252908602481,0,0,1200,1200,5657.1584314841666,0.076388888888888895,0.055555555555555552
Q4-3,2025-09-02,48337.835082358579,22.857724606966286,7.8887746702213235,1200.0000000000018,1200,5952.7334073479942,0.076388888888888895,0.020833333333333332
Q4-3,2025-09-03,50039.269638617945,34.672502015126412,14.354171813341509,1202.4155577659039,1200.0000000000018,5721.7188690010462,0.11805555555555555,0.055555555555555552
Q4-3,2025-09-04,48156.790262251438,192.58316148703511,53.260351251784726,1199.9999999999982,1202.4155577659039,6056.532668396977,0.034722222222222224,0.076388888888888895
Q4-3,2025-09-05,20418.524139474132,0,0,1200,1199.9999999999982,4278.3982624140253,0.1388888888888889,0.10416666666666667
Q4-3,2025-09-06,20596.33400776302,4.7982554649321951,1.9909773713411596,1970.4573325387064,1200,4533.6259967924934,0.2361111111111111,0.083333333333333329
Q4-3,2025-09-07,46863.462230508216,923.37792433400477,156.20137007890429,1200.0000000000018,1970.4573325387064,5809.0985308798954,0.027777777777777776,0.069444444444444448
Q4-3,2025-09-08,47284.581560111459,1694.2837519960162,381.36328705022339,1199.9999999999982,1200.0000000000018,5873.4049224370456,0.055555555555555552,0.027777777777777776
Q4-3,2025-09-09,43214.704577617784,1728.6091427794559,356.27101874242027,1215.671478468541,1199.9999999999982,6133.0196254454104,0.027777777777777776,0.013888888888888888
Q4-3,2025-09-10,49175.362998999612,2399.4979711051706,575.3316468639722,1200,1215.671478468541,6111.0066346128597,0.027777777777777776,0.055555555555555552
Q4-3,2025-09-11,45217.972714713913,923.58784600180593,242.08730754245971,1236.379220632014,1200,6103.5607539158482,0.048611111111111112,0.14583333333333334
Q4-3,2025-09-12,17499.846099334096,1274.2442393938732,436.40042644903497,1227.4451711653819,1236.379220632014,4616.83006704954,0.0625,0.020833333333333332
Q4-3,2025-09-13,17297.73282461764,1438.8625469409883,449.02315396580764,1430.1345452135265,1227.4451711653819,4732.0311936475164,0.069444444444444448,0.034722222222222224
Q4-3,2025-09-14,50507.296359243031,1915.9721967501364,497.1838853741134,1200,1430.1345452135265,6303.6323984704059,0.055555555555555552,0.13194444444444445
