origin,month,horizon,nominal,n,covered,width_sum
2025-09-15,9,2,0.80000000000000004,144,138,30992.667347627754
2025-09-15,9,2,0.90000000000000002,144,143,36690.157475324871
2025-09-16,9,0,0.80000000000000004,144,134,28735.081554926292
2025-09-16,9,0,0.90000000000000002,144,139,35495.373122523364
2025-09-16,9,1,0.80000000000000004,144,133,30956.199596084851
2025-09-16,9,1,0.90000000000000002,144,140,36966.61222233325
2025-09-16,9,2,0.80000000000000004,144,140,31038.674658347521
2025-09-16,9,2,0.90000000000000002,144,143,36727.106212687184
2025-09-17,9,0,0.80000000000000004,144,136,28240.219424848823
2025-09-17,9,0,0.90000000000000002,144,141,35071.616564062962
2025-09-17,9,1,0.80000000000000004,144,138,30673.536869354586
2025-09-17,9,1,0.90000000000000002,144,142,36490.584867084057
2025-09-17,9,2,0.80000000000000004,144,128,30999.329115579007
2025-09-17,9,2,0.90000000000000002,144,136,36559.724034198225
2025-09-18,9,0,0.80000000000000004,144,139,28020.304545338313
2025-09-18,9,0,0.90000000000000002,144,144,34471.841930172501
2025-09-18,9,1,0.80000000000000004,144,135,30744.03686997114
2025-09-18,9,1,0.90000000000000002,144,137,36660.08766097168
2025-09-18,9,2,0.80000000000000004,144,129,30462.084357206473
2025-09-18,9,2,0.90000000000000002,144,135,36035.121357124241
2025-09-19,9,0,0.80000000000000004,144,130,28130.991570952305
2025-09-19,9,0,0.90000000000000002,144,138,34570.841553988139
2025-09-19,9,1,0.80000000000000004,144,130,30646.6889034503
2025-09-19,9,1,0.90000000000000002,144,135,36746.008409601738
2025-09-19,9,2,0.80000000000000004,144,135,30444.403414700188
2025-09-19,9,2,0.90000000000000002,144,141,36038.390727137768
2025-09-20,9,0,0.80000000000000004,144,126,28141.367179883724
2025-09-20,9,0,0.90000000000000002,144,134,34583.166655185152
2025-09-20,9,1,0.80000000000000004,144,138,30948.126153495101
2025-09-20,9,1,0.90000000000000002,144,139,36668.668991876359
2025-09-20,9,2,0.80000000000000004,144,143,30493.760705511122
2025-09-20,9,2,0.90000000000000002,144,144,35976.985092902512
2025-09-21,9,0,0.80000000000000004,144,135,28141.348373224602
2025-09-21,9,0,0.90000000000000002,144,137,34580.571333756583
2025-09-21,9,1,0.80000000000000004,144,140,30951.206605195781
2025-09-21,9,1,0.90000000000000002,144,143,36671.024519333427
2025-09-21,9,2,0.80000000000000004,144,141,30496.505042488767
2025-09-21,9,2,0.90000000000000002,144,144,35976.754772542947
2025-09-22,9,0,0.80000000000000004,144,140,28420.744291817828
2025-09-22,9,0,0.90000000000000002,144,142,34859.988951166109
2025-09-22,9,1,0.80000000000000004,144,139,30779.542110701834
2025-09-22,9,1,0.90000000000000002,144,144,36597.809265715136
2025-09-22,9,2,0.80000000000000004,144,139,30803.037315234746
2025-09-22,9,2,0.90000000000000002,144,143,36090.53360867851
2025-09-23,9,0,0.80000000000000004,144,139,28577.081369184278
2025-09-23,9,0,0.90000000000000002,144,141,35030.16499687852
2025-09-23,9,1,0.80000000000000004,144,139,31056.09113708901
2025-09-23,9,1,0.90000000000000002,144,141,37401.683036549555
2025-09-23,9,2,0.80000000000000004,144,139,32012.07779571776
2025-09-23,9,2,0.90000000000000002,144,142,38098.438599528621
2025-09-24,9,0,0.80000000000000004,144,134,28569.000584451216
2025-09-24,9,0,0.90000000000000002,144,138,35124.4456707879
2025-09-24,9,1,0.80000000000000004,144,136,30934.260583609488
2025-09-24,9,1,0.90000000000000002,144,140,37332.452204237343
2025-09-24,9,2,0.80000000000000004,144,135,31476.873825657258
2025-09-24,9,2,0.90000000000000002,144,140,37614.512142168984
2025-09-25,9,0,0.80000000000000004,144,133,28952.841505465542
2025-09-25,9,0,0.90000000000000002,144,138,35521.061531638959
2025-09-25,9,1,0.80000000000000004,144,136,30965.196104659495
2025-09-25,9,1,0.90000000000000002,144,138,37329.715203041167
2025-09-25,9,2,0.80000000000000004,144,132,31499.828691583334
2025-09-25,9,2,0.90000000000000002,144,142,37601.18210567435
2025-09-26,9,0,0.80000000000000004,144,135,28698.301882897045
2025-09-26,9,0,0.90000000000000002,144,141,34320.260150604074
2025-09-26,9,1,0.80000000000000004,144,129,30982.094100507282
2025-09-26,9,1,0.90000000000000002,144,140,37353.162620094779
2025-09-26,9,2,0.80000000000000004,144,142,31239.556601404263
2025-09-26,9,2,0.90000000000000002,144,144,37425.334143025008
2025-09-27,9,0,0.80000000000000004,144,118,28662.33018500061
2025-09-27,9,0,0.90000000000000002,144,132,34345.463736511701
2025-09-27,9,1,0.80000000000000004,144,141,30684.635053667844
2025-09-27,9,1,0.90000000000000002,144,143,36908.047914114693
2025-09-27,9,2,0.80000000000000004,144,140,31358.471652511078
2025-09-27,9,2,0.90000000000000002,144,142,37475.329251472103
2025-09-28,9,0,0.80000000000000004,144,139,28152.269810201877
2025-09-28,9,0,0.90000000000000002,144,142,33726.543822880834
2025-09-28,9,1,0.80000000000000004,144,137,30667.806262458565
2025-09-28,9,1,0.90000000000000002,144,140,36931.584178867786
2025-09-28,9,2,0.80000000000000004,144,138,30231.421999844839
2025-09-28,9,2,0.90000000000000002,144,142,36677.512206802356
2025-09-29,9,0,0.80000000000000004,144,140,28130.360195444409
2025-09-29,9,0,0.90000000000000002,144,140,33762.126661982693
2025-09-29,9,1,0.80000000000000004,144,139,29184.396001951605
2025-09-29,9,1,0.90000000000000002,144,141,36117.297633051028
2025-09-29,9,2,0.80000000000000004,144,95,28992.629678761856
2025-09-29,9,2,0.90000000000000002,144,102,35349.366618801156
2025-09-30,9,0,0.80000000000000004,144,134,26575.050954719627
2025-09-30,9,0,0.90000000000000002,144,138,32769.893929894504
2025-09-30,9,1,0.80000000000000004,144,86,27723.533097594482
2025-09-30,9,1,0.90000000000000002,144,98,34737.786748770515
2025-09-30,9,2,0.80000000000000004,144,84,27972.824430295128
2025-09-30,9,2,0.90000000000000002,144,101,34646.070443688906
2025-10-01,10,0,0.80000000000000004,144,77,25127.209404565787
2025-10-01,10,0,0.90000000000000002,144,99,31757.592050953514
2025-10-01,10,1,0.80000000000000004,144,77,26997.45864483247
2025-10-01,10,1,0.90000000000000002,144,97,34295.170555407196
2025-10-01,10,2,0.80000000000000004,144,88,26686.846789767027
2025-10-01,10,2,0.90000000000000002,144,107,33796.610662005529
2025-10-02,10,0,0.80000000000000004,144,86,24677.432219652615
2025-10-02,10,0,0.90000000000000002,144,110,31456.526289805257
2025-10-02,10,1,0.80000000000000004,144,97,25782.97067520862
2025-10-02,10,1,0.90000000000000002,144,119,33647.588950643818
2025-10-02,10,2,0.80000000000000004,144,113,26118.54846523326
2025-10-02,10,2,0.90000000000000002,144,129,32860.068382333942
2025-10-03,10,0,0.80000000000000004,144,103,24031.577822897154
2025-10-03,10,0,0.90000000000000002,144,118,30936.369104780533
2025-10-03,10,1,0.80000000000000004,144,119,25509.287508082336
2025-10-03,10,1,0.90000000000000002,144,131,31918.659347984911
2025-10-03,10,2,0.80000000000000004,144,112,25878.001963835886
2025-10-03,10,2,0.90000000000000002,144,128,32058.869438194699
2025-10-04,10,0,0.80000000000000004,144,118,23393.851015808308
2025-10-04,10,0,0.90000000000000002,144,134,30158.574869719199
2025-10-04,10,1,0.80000000000000004,144,118,25132.946949401587
2025-10-04,10,1,0.90000000000000002,144,132,31379.734220628459
2025-10-04,10,2,0.80000000000000004,144,131,25860.740100335268
2025-10-04,10,2,0.90000000000000002,144,139,31899.340394015475
2025-10-05,10,0,0.80000000000000004,144,114,23137.556278377953
2025-10-05,10,0,0.90000000000000002,144,130,28569.591562560785
2025-10-05,10,1,0.80000000000000004,144,130,24968.089661950853
2025-10-05,10,1,0.90000000000000002,144,137,31030.585338353103
2025-10-05,10,2,0.80000000000000004,144,126,25942.789008714753
2025-10-05,10,2,0.90000000000000002,144,136,31904.154517755531
2025-10-06,10,0,0.80000000000000004,144,130,22106.81697340151
2025-10-06,10,0,0.90000000000000002,144,138,27532.216937398938
2025-10-06,10,1,0.80000000000000004,144,127,24199.239732856531
2025-10-06,10,1,0.90000000000000002,144,137,30476.537012509114
2025-10-06,10,2,0.80000000000000004,144,132,25896.062569848036
2025-10-06,10,2,0.90000000000000002,144,139,31746.790725665363
2025-10-07,10,0,0.80000000000000004,144,124,21904.396637689922
2025-10-07,10,0,0.90000000000000002,144,136,27396.685897759264
2025-10-07,10,1,0.80000000000000004,144,130,24174.877490181363
2025-10-07,10,1,0.90000000000000002,144,135,30424.878482314096
2025-10-07,10,2,0.80000000000000004,144,137,25607.40086803669
2025-10-07,10,2,0.90000000000000002,144,139,31666.36958826493
2025-10-08,10,0,0.80000000000000004,144,123,21879.50440789415
2025-10-08,10,0,0.90000000000000002,144,131,27433.814884153355
2025-10-08,10,1,0.80000000000000004,144,136,23598.471107190573
2025-10-08,10,1,0.90000000000000002,144,139,30355.243039922669
2025-10-08,10,2,0.80000000000000004,144,131,25631.12417727066
2025-10-08,10,2,0.90000000000000002,144,140,31664.670341298439
2025-10-09,10,0,0.80000000000000004,144,135,21997.789423677139
2025-10-09,10,0,0.90000000000000002,144,138,27070.407616324323
2025-10-09,10,1,0.80000000000000004,144,125,23943.51762098214
2025-10-09,10,1,0.90000000000000002,144,136,30627.439451909919
2025-10-09,10,2,0.80000000000000004,144,137,25544.212973259066
2025-10-09,10,2,0.90000000000000002,144,140,31719.68297738169
2025-10-10,10,0,0.80000000000000004,144,125,21711.838487487199
2025-10-10,10,0,0.90000000000000002,144,137,27211.645784646294
2025-10-10,10,1,0.80000000000000004,144,136,23755.749559879496
2025-10-10,10,1,0.90000000000000002,144,140,30431.270296659142
2025-10-10,10,2,0.80000000000000004,144,135,25208.414143009468
2025-10-10,10,2,0.90000000000000002,144,138,31635.564377630169
2025-10-11,10,0,0.80000000000000004,144,134,21648.528177341712
2025-10-11,10,0,0.90000000000000002,144,139,27084.95723811831
2025-10-11,10,1,0.80000000000000004,144,135,23685.51849626984
2025-10-11,10,1,0.90000000000000002,144,139,30552.788007392537
2025-10-11,10,2,0.80000000000000004,144,139,25248.462118039788
2025-10-11,10,2,0.90000000000000002,144,143,31732.670412442112
2025-10-12,10,0,0.80000000000000004,144,130,21531.78169504453
2025-10-12,10,0,0.90000000000000002,144,136,26738.470580949572
2025-10-12,10,1,0.80000000000000004,144,140,23870.529402219494
2025-10-12,10,1,0.90000000000000002,144,142,30648.654617488715
2025-10-12,10,2,0.80000000000000004,144,137,25076.360619849744
2025-10-12,10,2,0.90000000000000002,144,141,31478.281649576282
2025-10-13,10,0,0.80000000000000004,144,136,22203.907910402562
2025-10-13,10,0,0.90000000000000002,144,141,27125.831272197698
2025-10-13,10,1,0.80000000000000004,144,136,24017.250573928566
2025-10-13,10,1,0.90000000000000002,144,142,30581.655060289726
2025-10-13,10,2,0.80000000000000004,144,128,25448.604654099781
2025-10-13,10,2,0.90000000000000002,144,139,31510.757566478846
2025-10-14,10,0,0.80000000000000004,144,127,21848.310473157031
2025-10-14,10,0,0.90000000000000002,144,135,26449.865925902348
2025-10-14,10,1,0.80000000000000004,144,126,23726.371830785429
2025-10-14,10,1,0.90000000000000002,144,141,30413.768491751314
2025-10-14,10,2,0.80000000000000004,144,123,25275.715807066303
2025-10-14,10,2,0.90000000000000002,144,134,31462.022510533567
2025-10-15,10,0,0.80000000000000004,144,123,21387.404245774567
2025-10-15,10,0,0.90000000000000002,144,130,26529.848194154853
2025-10-15,10,1,0.80000000000000004,144,121,23534.144127323656
2025-10-15,10,1,0.90000000000000002,144,134,30424.776208168121
2025-10-15,10,2,0.80000000000000004,144,131,25120.244047773529
2025-10-15,10,2,0.90000000000000002,144,140,31445.217956109642
2025-10-16,10,0,0.80000000000000004,144,120,21284.119298367594
2025-10-16,10,0,0.90000000000000002,144,127,26468.021333570181
2025-10-16,10,1,0.80000000000000004,144,130,23459.314613078801
2025-10-16,10,1,0.90000000000000002,144,136,30398.359993745849
2025-10-16,10,2,0.80000000000000004,144,130,24949.383915562154
2025-10-16,10,2,0.90000000000000002,144,140,31340.170534776826
2025-10-17,10,0,0.80000000000000004,144,131,21275.691629930639
2025-10-17,10,0,0.90000000000000002,144,139,26416.281546051585
2025-10-17,10,1,0.80000000000000004,144,128,23940.026468184216
2025-10-17,10,1,0.90000000000000002,144,137,30302.591089860041
2025-10-17,10,2,0.80000000000000004,144,127,25404.264591319279
2025-10-17,10,2,0.90000000000000002,144,137,31182.139564673904
2025-10-18,10,0,0.80000000000000004,144,129,21746.75675064429
2025-10-18,10,0,0.90000000000000002,144,138,26620.736511212319
2025-10-18,10,1,0.80000000000000004,144,126,23960.240451953185
2025-10-18,10,1,0.90000000000000002,144,133,30208.413317030259
2025-10-18,10,2,0.80000000000000004,144,124,25604.219178310341
2025-10-18,10,2,0.90000000000000002,144,133,31060.510812984947
2025-10-19,10,0,0.80000000000000004,144,125,21475.049878424965
2025-10-19,10,0,0.90000000000000002,144,128,26415.311415938126
2025-10-19,10,1,0.80000000000000004,144,126,23855.933684630785
2025-10-19,10,1,0.90000000000000002,144,130,30000.287057604895
2025-10-19,10,2,0.80000000000000004,144,112,25662.932223084372
2025-10-19,10,2,0.90000000000000002,144,124,31117.329188926131
2025-10-20,10,0,0.80000000000000004,144,122,21439.553397517924
2025-10-20,10,0,0.90000000000000002,144,131,26253.578076830545
2025-10-20,10,1,0.80000000000000004,144,113,23952.165652293224
2025-10-20,10,1,0.90000000000000002,144,126,30070.103678425745
2025-10-20,10,2,0.80000000000000004,144,123,25667.107961619586
2025-10-20,10,2,0.90000000000000002,144,127,31017.462634302665
2025-10-21,10,0,0.80000000000000004,144,108,21510.46103156374
2025-10-21,10,0,0.90000000000000002,144,122,26420.77362135391
2025-10-21,10,1,0.80000000000000004,144,119,23786.295987883335
2025-10-21,10,1,0.90000000000000002,144,126,29898.027223269819
2025-10-21,10,2,0.80000000000000004,144,130,25656.742762370188
2025-10-21,10,2,0.90000000000000002,144,138,31000.165295898398
2025-10-22,10,0,0.80000000000000004,144,121,21687.262538976931
2025-10-22,10,0,0.90000000000000002,144,128,26621.173410607083
2025-10-22,10,1,0.80000000000000004,144,130,24064.05190000654
2025-10-22,10,1,0.90000000000000002,144,138,30162.284487006389
2025-10-22,10,2,0.80000000000000004,144,139,26118.530878181002
2025-10-22,10,2,0.90000000000000002,144,142,31527.261872742936
2025-10-23,10,0,0.80000000000000004,144,129,21889.346762218225
2025-10-23,10,0,0.90000000000000002,144,134,27040.824405027524
2025-10-23,10,1,0.80000000000000004,144,137,24417.105297276779
2025-10-23,10,1,0.90000000000000002,144,141,30468.176137016144
2025-10-23,10,2,0.80000000000000004,144,135,25894.430800703478
2025-10-23,10,2,0.90000000000000002,144,138,31457.212794694398
2025-10-24,10,0,0.80000000000000004,144,132,20058.551082020123
2025-10-24,10,0,0.90000000000000002,144,138,24924.126510708877
2025-10-24,10,1,0.80000000000000004,144,134,22446.283776308352
2025-10-24,10,1,0.90000000000000002,144,138,28569.981183880358
2025-10-24,10,2,0.80000000000000004,144,139,23053.268000290722
2025-10-24,10,2,0.90000000000000002,144,141,28582.470547191311
2025-10-25,10,0,0.80000000000000004,144,132,20126.56667644453
2025-10-25,10,0,0.90000000000000002,144,138,24978.977880124843
2025-10-25,10,1,0.80000000000000004,144,135,22223.793871375688
2025-10-25,10,1,0.90000000000000002,144,139,28139.398964861099
2025-10-25,10,2,0.80000000000000004,144,128,23046.496235057726
2025-10-25,10,2,0.90000000000000002,144,135,28559.726871008512
2025-10-26,10,0,0.80000000000000004,144,135,19875.039816521235
2025-10-26,10,0,0.90000000000000002,144,140,24761.520082463736
2025-10-26,10,1,0.80000000000000004,144,121,22171.755386112516
2025-10-26,10,1,0.90000000000000002,144,134,28215.817823077003
2025-10-26,10,2,0.80000000000000004,144,133,23061.65825471401
2025-10-26,10,2,0.90000000000000002,144,135,28590.12694147231
2025-10-27,10,0,0.80000000000000004,144,118,19868.531476443786
2025-10-27,10,0,0.90000000000000002,144,127,24650.067796352443
2025-10-27,10,1,0.80000000000000004,144,133,22375.965615724235
2025-10-27,10,1,0.90000000000000002,144,138,28146.834862697793
2025-10-27,10,2,0.80000000000000004,144,131,23118.930366793797
2025-10-27,10,2,0.90000000000000002,144,136,29027.937578164863
2025-10-28,10,0,0.80000000000000004,144,127,19805.785373663643
2025-10-28,10,0,0.90000000000000002,144,137,24606.425624274754
2025-10-28,10,1,0.80000000000000004,144,127,22326.306024205602
2025-10-28,10,1,0.90000000000000002,144,131,28145.705040965131
2025-10-28,10,2,0.80000000000000004,144,133,21983.896339930994
2025-10-28,10,2,0.90000000000000002,144,137,28150.196770687176
2025-10-29,10,0,0.80000000000000004,144,125,19732.774262153303
2025-10-29,10,0,0.90000000000000002,144,131,24574.127150058714
2025-10-29,10,1,0.80000000000000004,144,129,21247.338694309885
2025-10-29,10,1,0.90000000000000002,144,135,27184.702260202826
2025-10-29,10,2,0.80000000000000004,144,121,20674.009373828845
2025-10-29,10,2,0.90000000000000002,144,130,26470.213783657277
2025-10-30,10,0,0.80000000000000004,144,126,18896.706787316034
2025-10-30,10,0,0.90000000000000002,144,130,23417.51101401764
2025-10-30,10,1,0.80000000000000004,144,123,19880.029158682497
2025-10-30,10,1,0.90000000000000002,144,130,25648.358398007495
2025-10-30,10,2,0.80000000000000004,144,134,19799.678509747915
2025-10-30,10,2,0.90000000000000002,144,137,24972.641745538946
2025-10-31,10,0,0.80000000000000004,144,125,17953.396734105547
2025-10-31,10,0,0.90000000000000002,144,133,22187.998030713527
2025-10-31,10,1,0.80000000000000004,144,130,18847.078547443234
2025-10-31,10,1,0.90000000000000002,144,135,24782.413404116953
2025-10-31,10,2,0.80000000000000004,144,135,19379.392453439694
2025-10-31,10,2,0.90000000000000002,144,139,24639.986117819935
2025-11-01,11,0,0.80000000000000004,144,129,17335.687514376321
2025-11-01,11,0,0.90000000000000002,144,137,21403.718227214609
2025-11-01,11,1,0.80000000000000004,144,134,18414.047715247205
2025-11-01,11,1,0.90000000000000002,144,141,24152.351942882233
2025-11-01,11,2,0.80000000000000004,144,130,18703.695103862137
2025-11-01,11,2,0.90000000000000002,144,133,24146.993299030444
2025-11-02,11,0,0.80000000000000004,144,129,17102.657317541758
2025-11-02,11,0,0.90000000000000002,144,139,20979.592402188508
2025-11-02,11,1,0.80000000000000004,144,120,17804.931481483745
2025-11-02,11,1,0.90000000000000002,144,132,23728.287342305732
2025-11-02,11,2,0.80000000000000004,144,114,18471.786809431178
2025-11-02,11,2,0.90000000000000002,144,129,23743.128078764108
2025-11-03,11,0,0.80000000000000004,144,127,16157.75884435706
2025-11-03,11,0,0.90000000000000002,144,136,20537.164848782679
2025-11-03,11,1,0.80000000000000004,144,112,18142.613938523791
2025-11-03,11,1,0.90000000000000002,144,126,23840.662911254243
2025-11-03,11,2,0.80000000000000004,144,126,17950.065262516844
2025-11-03,11,2,0.90000000000000002,144,133,23331.082449588073
2025-11-04,11,0,0.80000000000000004,144,109,16120.295303167171
2025-11-04,11,0,0.90000000000000002,144,126,20387.227215941039
2025-11-04,11,1,0.80000000000000004,144,126,17949.663339330451
2025-11-04,11,1,0.90000000000000002,144,136,23693.466519801448
2025-11-04,11,2,0.80000000000000004,144,114,17680.383702357663
2025-11-04,11,2,0.90000000000000002,144,123,23098.852827314495
2025-11-05,11,0,0.80000000000000004,144,123,16145.543831597039
2025-11-05,11,0,0.90000000000000002,144,133,20349.769983648242
2025-11-05,11,1,0.80000000000000004,144,116,17924.725247700051
2025-11-05,11,1,0.90000000000000002,144,123,23484.691063656112
2025-11-05,11,2,0.80000000000000004,144,101,17942.24289609148
2025-11-05,11,2,0.90000000000000002,144,112,23128.374673594779
2025-11-06,11,0,0.80000000000000004,144,115,16001.427706622142
2025-11-06,11,0,0.90000000000000002,144,124,20177.869580795621
2025-11-06,11,1,0.80000000000000004,144,101,18065.340852775931
2025-11-06,11,1,0.90000000000000002,144,110,23341.379562757127
2025-11-06,11,2,0.80000000000000004,144,122,17758.889529508135
2025-11-06,11,2,0.90000000000000002,144,129,22519.564480155917
2025-11-07,11,0,0.80000000000000004,144,102,16134.407689653817
2025-11-07,11,0,0.90000000000000002,144,112,20184.385660303698
2025-11-07,11,1,0.80000000000000004,144,121,17685.349733874667
2025-11-07,11,1,0.90000000000000002,144,129,22883.110489522471
2025-11-07,11,2,0.80000000000000004,144,130,17660.018740465657
2025-11-07,11,2,0.90000000000000002,144,137,22479.392175366469
2025-11-08,11,0,0.80000000000000004,144,119,15891.543144853022
2025-11-08,11,0,0.90000000000000002,144,126,19617.59651113705
2025-11-08,11,1,0.80000000000000004,144,130,17814.419707074849
2025-11-08,11,1,0.90000000000000002,144,138,23008.914832995149
2025-11-08,11,2,0.80000000000000004,144,129,18212.973068364336
2025-11-08,11,2,0.90000000000000002,144,137,23027.673033366082
2025-11-09,11,0,0.80000000000000004,144,127,16020.19097090269
2025-11-09,11,0,0.90000000000000002,144,131,19724.991545802797
2025-11-09,11,1,0.80000000000000004,144,128,18061.380248137422
2025-11-09,11,1,0.90000000000000002,144,135,23580.951900865191
2025-11-09,11,2,0.80000000000000004,144,132,18068.149696815977
2025-11-09,11,2,0.90000000000000002,144,138,22962.875070954346
2025-11-10,11,0,0.80000000000000004,144,127,16085.447654260617
2025-11-10,11,0,0.90000000000000002,144,134,20197.056747048235
2025-11-10,11,1,0.80000000000000004,144,129,17992.219528742207
2025-11-10,11,1,0.90000000000000002,144,136,23565.498009033759
2025-11-10,11,2,0.80000000000000004,144,121,17977.1957927004
2025-11-10,11,2,0.90000000000000002,144,129,22946.450272063768
2025-11-11,11,0,0.80000000000000004,144,130,16024.513423229482
2025-11-11,11,0,0.90000000000000002,144,136,20171.983819587258
2025-11-11,11,1,0.80000000000000004,144,124,17881.511991194318
2025-11-11,11,1,0.90000000000000002,144,130,23370.499938180168
2025-11-11,11,2,0.80000000000000004,144,113,17959.981633355004
2025-11-11,11,2,0.90000000000000002,144,127,22886.613408826688
2025-11-12,11,0,0.80000000000000004,144,123,15878.616887485059
2025-11-12,11,0,0.90000000000000002,144,128,20186.898284651885
2025-11-12,11,1,0.80000000000000004,144,113,17738.312579476798
2025-11-12,11,1,0.90000000000000002,144,130,23591.435788813062
2025-11-12,11,2,0.80000000000000004,144,116,17701.441169381629
2025-11-12,11,2,0.90000000000000002,144,124,22448.895804089756
2025-11-13,11,0,0.80000000000000004,144,113,15850.998309339266
2025-11-13,11,0,0.90000000000000002,144,121,20009.213011949803
2025-11-13,11,1,0.80000000000000004,144,120,17523.959889365466
2025-11-13,11,1,0.90000000000000002,144,124,23330.567142403226
2025-11-13,11,2,0.80000000000000004,144,130,17692.62398641463
2025-11-13,11,2,0.90000000000000002,144,132,22366.105170810097
2025-11-14,11,0,0.80000000000000004,144,120,16752.006191172277
2025-11-14,11,0,0.90000000000000002,144,127,21175.741822262877
2025-11-14,11,1,0.80000000000000004,144,131,18622.017150157688
2025-11-14,11,1,0.90000000000000002,144,135,24503.306584842663
2025-11-14,11,2,0.80000000000000004,144,127,19728.023332912104
2025-11-14,11,2,0.90000000000000002,144,135,24652.62983508316
2025-11-15,11,0,0.80000000000000004,144,131,16822.551800716672
2025-11-15,11,0,0.90000000000000002,144,133,21299.054157532759
2025-11-15,11,1,0.80000000000000004,144,126,18755.056365046046
2025-11-15,11,1,0.90000000000000002,144,134,24580.843661026563
2025-11-15,11,2,0.80000000000000004,144,122,19808.730298823586
2025-11-15,11,2,0.90000000000000002,144,129,24707.621404823396
2025-11-16,11,0,0.80000000000000004,144,125,16959.843449779168
2025-11-16,11,0,0.90000000000000002,144,132,21387.350553925684
2025-11-16,11,1,0.80000000000000004,144,119,18789.892002503679
2025-11-16,11,1,0.90000000000000002,144,129,24591.242448438035
2025-11-16,11,2,0.80000000000000004,144,131,19793.121524229922
2025-11-16,11,2,0.90000000000000002,144,136,24744.33901398247
2025-11-17,11,0,0.80000000000000004,144,115,16834.967134470488
2025-11-17,11,0,0.90000000000000002,144,128,21305.934267812449
2025-11-17,11,1,0.80000000000000004,144,133,18754.602824184843
2025-11-17,11,1,0.90000000000000002,144,137,24483.523508639235
2025-11-17,11,2,0.80000000000000004,144,133,19732.793650432108
2025-11-17,11,2,0.90000000000000002,144,139,24708.214403925136
2025-11-18,11,0,0.80000000000000004,144,123,16775.383468404227
2025-11-18,11,0,0.90000000000000002,144,134,21295.494268233044
2025-11-18,11,1,0.80000000000000004,144,135,18736.073650943377
2025-11-18,11,1,0.90000000000000002,144,137,24494.032262913759
2025-11-18,11,2,0.80000000000000004,144,127,19865.844837173005
2025-11-18,11,2,0.90000000000000002,144,137,24871.416567327953
2025-11-19,11,0,0.80000000000000004,144,134,16848.531956644234
2025-11-19,11,0,0.90000000000000002,144,139,21335.496477734836
2025-11-19,11,1,0.80000000000000004,144,125,18737.931391337781
2025-11-19,11,1,0.90000000000000002,144,135,24633.584418495302
2025-11-19,11,2,0.80000000000000004,144,116,19725.336376429863
2025-11-19,11,2,0.90000000000000002,144,125,24821.711204273022
2025-11-20,11,0,0.80000000000000004,144,121,17040.149577903776
2025-11-20,11,0,0.90000000000000002,144,132,22960.343332133962
2025-11-20,11,1,0.80000000000000004,144,115,19187.863401403589
2025-11-20,11,1,0.90000000000000002,144,122,26642.640599962713
2025-11-21,11,0,0.80000000000000004,144,116,16426.716255312618
2025-11-21,11,0,0.90000000000000002,144,125,21095.013896744291
2025-11-21,11,1,0.80000000000000004,144,124,18487.339878158611
2025-11-21,11,1,0.90000000000000002,144,134,24468.809676197558
2025-11-21,11,2,0.80000000000000004,144,127,19687.360188955019
2025-11-21,11,2,0.90000000000000002,144,133,24644.627062248779
2025-11-22,11,0,0.80000000000000004,144,129,16242.087050121459
2025-11-22,11,0,0.90000000000000002,144,133,20959.663073709646
2025-11-22,11,1,0.80000000000000004,144,126,18517.378807252237
2025-11-22,11,1,0.90000000000000002,144,135,24443.799033208343
2025-11-22,11,2,0.80000000000000004,144,121,19900.823301326134
2025-11-22,11,2,0.90000000000000002,144,132,24793.530582532228
2025-11-23,11,0,0.80000000000000004,144,124,16401.528023150422
2025-11-23,11,0,0.90000000000000002,144,131,21140.673319545014
2025-11-23,11,1,0.80000000000000004,144,123,18602.70261546332
2025-11-23,11,1,0.90000000000000002,144,132,24572.115754007817
2025-11-23,11,2,0.80000000000000004,144,130,19733.029286825171
2025-11-23,11,2,0.90000000000000002,144,138,24600.334408135252
2025-11-24,11,0,0.80000000000000004,144,116,16482.402071010372
2025-11-24,11,0,0.90000000000000002,144,129,21231.517254269289
2025-11-24,11,1,0.80000000000000004,144,135,18476.959405699396
2025-11-24,11,1,0.90000000000000002,144,136,24031.509285110809
2025-11-24,11,2,0.80000000000000004,144,119,19776.911140836863
2025-11-24,11,2,0.90000000000000002,144,124,24642.675404913698
2025-11-25,11,0,0.80000000000000004,144,128,16280.44352276535
2025-11-25,11,0,0.90000000000000002,144,136,20948.297817413091
2025-11-25,11,1,0.80000000000000004,144,118,18608.397875751238
2025-11-25,11,1,0.90000000000000002,144,124,24115.17823014293
2025-11-25,11,2,0.80000000000000004,144,125,19870.351941821802
2025-11-25,11,2,0.90000000000000002,144,134,24679.173703086199
2025-11-26,11,0,0.80000000000000004,144,121,16216.651843675845
2025-11-26,11,0,0.90000000000000002,144,131,20924.526422574592
2025-11-26,11,1,0.80000000000000004,144,122,18453.929767406058
2025-11-26,11,1,0.90000000000000002,144,133,24284.297553315104
2025-11-26,11,2,0.80000000000000004,144,120,18916.254563397033
2025-11-26,11,2,0.90000000000000002,144,128,24478.739198164396
2025-11-27,11,0,0.80000000000000004,144,126,16835.5067942436
2025-11-27,11,0,0.90000000000000002,144,138,22424.688695950023
2025-11-27,11,1,0.80000000000000004,144,121,19327.687678803803
2025-11-27,11,1,0.90000000000000002,144,130,26517.393839819386
