origin,horizon,slot,forecast_net_kwh,actual_net_kwh,error_kwh
2025-11-10,1,79,-127.44738502585415,-45.294866666666621,82.152518359187525
2025-11-10,1,80,-121.5834524664192,-51.002116666666701,70.581335799752509
2025-11-10,1,81,-118.87787787171374,-43.784583333333252,75.093294538380491
2025-11-10,1,82,-78.536607029110954,-18.137383333333371,60.399223695777579
2025-11-10,1,83,-36.273711961378318,-17.547783333333427,18.72592862804489
2025-11-10,1,84,-10.470997983721949,-14.865416666666533,-4.3944186829445844
2025-11-10,1,85,37.119867821038191,60.617716666666638,23.497848845628447
2025-11-10,1,86,84.416733382343565,127.87936666666671,43.462633284323147
2025-11-10,1,87,125.86405723693618,167.61499999999992,41.750942763063748
2025-11-10,1,88,183.33729903265294,238.46018333333328,55.12288430068034
2025-11-10,1,89,239.6398256439937,309.58243333333331,69.94260768933961
2025-11-10,1,90,274.9523775521746,349.49708333333342,74.544705781158825
2025-11-10,1,91,325.21899362460181,364.4722000000001,39.253206375398292
2025-11-10,1,92,376.42465521845594,416.95299999999997,40.528344781544035
2025-11-10,1,93,427.0985128640163,502.32250000000005,75.223987135983748
2025-11-10,1,94,496.19957801922368,558.92404999999997,62.724471980776286
2025-11-10,1,95,558.01478472179463,617.96359999999993,59.948815278205302
2025-11-10,1,96,616.65778301491719,680.09583333333342,63.438050318416231
2025-11-10,1,97,664.28716298363054,710.78200000000004,46.494837016369502
2025-11-10,1,98,709.38934601362689,751.38725000000011,41.997903986373217
2025-11-10,1,99,786.61284125723921,818.6341666666666,32.021325409427391
2025-11-10,1,100,847.87277767985199,883.45193333333327,35.57915565348128
2025-11-10,1,101,906.88906790099134,913.12051666666673,6.2314487656753954
2025-11-10,1,102,938.61984520001045,934.73291666666671,-3.8869285333437347
2025-11-10,1,103,1000.2918706072533,1001.331,1.0391293927467586
2025-11-10,1,104,1023.0033947569132,1028.9703,5.966905243086785
2025-11-10,1,105,1024.1870018997704,1022.8966666666666,-1.2903352331037468
2025-11-10,1,106,1036.907132707285,1021.4839999999999,-15.423132707285049
2025-11-10,1,107,935.60802505585355,908.72951666666665,-26.878508389186891
2025-11-10,1,108,727.09495119686892,741.0100000000001,13.915048803131185
2025-11-10,1,109,722.02670248897027,715.33651666666663,-6.690185822303647
2025-11-10,1,110,726.26952218389408,726.95748333333324,0.68796114943916109
2025-11-10,1,111,723.22640111791588,716.85333333333335,-6.3730677845825312
2025-11-10,1,112,724.10984251856814,726.39438333333339,2.2845408147652506
2025-11-10,1,113,726.26964667369009,706.90156666666655,-19.368080007023536
2025-11-10,1,114,726.06965408155065,682.74166666666667,-43.327987414883978
2025-11-10,1,115,728.80789243819493,728.81208333333336,0.0041908951384357351
2025-11-10,1,116,728.80801760826296,740.45496666666668,11.64694905840372
2025-11-10,1,117,726.26965619749956,706.30499999999995,-19.964656197499608
2025-11-10,1,118,724.23617137545773,720.12791666666669,-4.108254708791037
2025-11-10,1,119,726.26965619749956,741.25896666666665,14.989310469167094
2025-11-10,1,120,727.95788796573368,740.32833333333338,12.3704453675997
2025-11-10,1,121,728.80801760826296,732.33953333333329,3.5315157250703351
2025-11-10,1,122,728.80801760826296,723.74498333333338,-5.0630342749295778
2025-11-10,1,123,726.26965619749956,711.2116666666667,-15.057989530832856
2025-11-10,1,124,723.22640111791588,692.18048333333343,-31.045917784582457
2025-11-10,1,125,722.32035253125787,694.13080000000002,-28.189552531257846
2025-11-10,1,126,725.48966412260415,715.57000000000005,-9.9196641226041038
2025-11-10,1,127,743.27225365641323,726.26125000000002,-17.011003656413209
2025-11-10,1,128,735.33214780644948,727.76641666666671,-7.5657311397827698
2025-11-10,1,129,717.32901226669367,742.19666666666672,24.867654399973048
2025-11-10,1,130,723.65459886569295,768.10366666666675,44.449067800973808
2025-11-10,1,131,665.10394844292568,671.68375000000003,6.5798015570743473
2025-11-10,1,132,523.82505813939486,528.73500000000001,4.9099418606051586
2025-11-10,1,133,562.59752125457351,558.55885000000001,-4.0386712545735008
2025-11-10,1,134,578.75552850456711,591.79025000000001,13.034721495432905
2025-11-10,1,135,554.16416824632734,555.30000000000007,1.1358317536727327
2025-11-10,1,136,554.16416824632734,542.72428333333335,-11.439884912993989
2025-11-10,1,137,557.43477867819649,532.92858333333334,-24.506195344863158
2025-11-10,1,138,554.76173338222713,529.70333333333326,-25.058400048893873
2025-11-10,1,139,557.13215899202214,569.77316666666673,12.641007674644584
2025-11-10,1,140,558.76631932164003,600.25914999999998,41.492830678359951
2025-11-10,1,141,562.59752125457351,585.04833333333329,22.450812078759782
2025-11-10,1,142,571.16477843459381,544.07841666666661,-27.086361767927201
2025-11-10,1,143,579.65320517880457,557.03336666666667,-22.619838512137903
2025-11-10,1,144,576.07249502505408,596.67333333333329,20.600838308279208
2025-11-10,2,1,573.472610869346,563.62594999999999,-9.8466608693460103
2025-11-10,2,2,572.29747380608512,550.21823333333339,-22.079240472751735
2025-11-10,2,3,581.31096846723983,573.74000000000001,-7.5709684672398225
2025-11-10,2,4,597.60454680835346,557.89046666666661,-39.71408014168685
2025-11-10,2,5,590.18232204780554,546.85716666666667,-43.32515538113887
2025-11-10,2,6,567.0218720781919,563.21500000000003,-3.8068720781918728
2025-11-10,2,7,575.46033215989644,579.44310000000007,3.9827678401036337
2025-11-10,2,8,596.98903860613939,580.82015000000001,-16.168888606139376
2025-11-10,2,9,601.84809409846878,574.1583333333333,-27.689760765135475
2025-11-10,2,10,598.00525245590472,576.6782833333333,-21.326969122571427
2025-11-10,2,11,585.27715932232979,577.12033333333341,-8.1568259889963883
2025-11-10,2,12,575.46033215989644,577.0866666666667,1.626334506770263
2025-11-10,2,13,596.2226574811765,589.10855000000004,-7.1141074811764611
2025-11-10,2,14,601.92549569337564,590.29676666666671,-11.628729026708925
2025-11-10,2,15,597.92225013954942,584.42666666666662,-13.495583472882799
2025-11-10,2,16,604.4775422106826,596.8037333333333,-7.6738088773493018
2025-11-10,2,17,604.4775422106826,597.95044999999993,-6.5270922106826674
2025-11-10,2,18,600.50936457632815,591.20666666666659,-9.3026979096615605
2025-11-10,2,19,602.37098842820899,606.17134999999996,3.8003615717909724
2025-11-10,2,20,599.50072051750942,593.56263333333334,-5.9380871841760836
2025-11-10,2,21,591.01670405302241,568.17166666666674,-22.845037386355671
2025-11-10,2,22,597.92225013954942,597.05516666666665,-0.86708347288276855
2025-11-10,2,23,608.56628065319444,621.74816666666663,13.181886013472194
2025-11-10,2,24,604.94475230182036,611.79166666666663,6.8469143648462705
2025-11-10,2,25,600.55260091654839,596.7439333333333,-3.8086675832150831
2025-11-10,2,26,598.20992539225233,603.44213333333335,5.2322079410810147
2025-11-10,2,27,601.92549569337564,622.36500000000001,20.439504306624372
2025-11-10,2,28,600.63470056811855,621.50598333333335,20.871282765214801
2025-11-10,2,29,602.05265819127897,617.69344999999998,15.640791808721019
2025-11-10,2,30,612.58485910456011,611.11166666666668,-1.4731924378934309
2025-11-10,2,31,614.10563544726836,590.76826666666659,-23.337368780601764
2025-11-10,2,32,611.77423959089958,612.89850000000001,1.1242604091004296
2025-11-10,2,33,610.23657538700638,636.58166666666659,26.34509127966021
2025-11-10,2,34,599.5798146482407,577.50248333333332,-22.077331314907383
2025-11-10,2,35,670.00135600241981,623.50296666666657,-46.498389335753245
2025-11-10,2,36,801.62377775225207,769.94333333333327,-31.680444418918796
2025-11-10,2,37,803.11792614624937,817.65851666666674,14.540590520417368
2025-11-10,2,38,800.59964979793494,833.24051666666662,32.640866868731678
2025-11-10,2,39,800.83943809968775,845.10666666666668,44.267228566978929
2025-11-10,2,40,811.36390773655421,804.05208333333337,-7.3118244032208395
2025-11-10,2,41,805.54705661472042,794.2208833333334,-11.326173281387014
2025-11-10,2,42,729.86434602341581,782.44875000000002,52.584403976584213
2025-11-10,2,43,677.63050563140666,684.0086,6.378094368593338
2025-11-10,2,44,624.63926185349021,625.60558333333336,0.96632147984314543
2025-11-10,2,45,573.80444743412045,611.99416666666673,38.189719232546281
2025-11-10,2,46,509.37763797433371,539.01795000000004,29.640312025666333
2025-11-10,2,47,556.75154966755224,565.4635833333333,8.712033665781064
2025-11-10,2,48,720.2214334743968,687.45416666666677,-32.767266807730039
2025-11-10,2,49,670.54575981555638,718.12193333333346,47.576173517777079
2025-11-10,2,50,599.27160004689392,660.78653333333341,61.514933286439486
2025-11-10,2,51,541.15881113331557,586.26125000000002,45.102438866684452
2025-11-10,2,52,486.05292103814759,555.30746666666676,69.254545628519168
2025-11-10,2,53,439.6004980419346,520.70864999999992,81.108151958065321
2025-11-10,2,54,381.85397084884033,451.11000000000007,69.256029151159737
2025-11-10,2,55,336.65069747663438,365.45278333333334,28.802085856698966
2025-11-10,2,56,288.75441895379646,309.21465000000006,20.460231046203603
2025-11-10,2,57,245.82459941926709,278.13791666666674,32.313317247399652
2025-11-10,2,58,203.8701489464996,231.06773333333331,27.197584386833711
2025-11-10,2,59,165.42925883083186,200.09471666666664,34.665457835834786
2025-11-10,2,60,124.54513063599082,173.63166666666666,49.086536030675845
2025-11-10,2,61,83.712972634585483,103.81115,20.098177365414514
2025-11-10,2,62,55.931733130212102,45.513699999999972,-10.41803313021213
2025-11-10,2,63,18.81640956031212,22.092083333333296,3.2756737730211754
2025-11-10,2,64,-25.204604309000388,0.64073333333332505,25.845337642333714
2025-11-10,2,65,-48.923286949170382,-44.1558500000001,4.7674369491702819
2025-11-10,2,66,-65.730837516646716,-112.0366666666667,-46.305829150019989
2025-11-10,2,67,-93.441853862325232,-176.60258333333331,-83.160729471008082
2025-11-10,2,68,-125.05708103697482,-200.70898333333329,-75.651902296358472
2025-11-10,2,69,-150.4598718066095,-182.02166666666668,-31.561794860057176
2025-11-10,2,70,-146.42409651636885,-160.41348333333326,-13.989386816964412
2025-11-10,2,71,-188.26972475912393,-192.29235000000003,-4.0226252408760956
2025-11-10,2,72,-244.27580244496144,-262.27666666666664,-18.0008642217052
2025-11-10,2,73,-247.50420164039983,-298.01783333333333,-50.513631692933501
2025-11-10,2,74,-226.17962437744185,-301.40061666666662,-75.220992289224768
2025-11-10,2,75,-230.55090501294521,-294.71041666666662,-64.15951165372141
2025-11-10,2,76,-243.90601903521352,-287.34044999999998,-43.434430964786458
2025-11-10,2,77,-195.52682238626934,-235.54614999999998,-40.019327613730638
2025-11-10,2,78,-128.53498013649642,-138.71416666666664,-10.179186530170227
2025-11-10,2,79,-120.56812662332368,-51.409066666666753,69.159059956656932
2025-11-10,2,80,-107.87281835270232,-20.088400000000092,87.784418352702232
2025-11-10,2,81,-102.1657145359095,-17.77541666666669,84.390297869242815
2025-11-10,2,82,-72.532539088475616,26.746733333333243,99.279272421808855
2025-11-10,2,83,-37.025055307428524,79.620433333333338,116.64548864076187
2025-11-10,2,84,-6.6761859677235407,105.31791666666656,111.9941026343901
2025-11-10,2,85,32.783068700242133,106.33555000000008,73.552481299757943
2025-11-10,2,86,82.383425043817468,133.08051666666674,50.697091622849271
2025-11-10,2,87,134.71503532034072,186.67833333333343,51.963298012992709
2025-11-10,2,88,191.75079368465913,221.79761666666673,30.046822982007598
2025-11-10,2,89,240.95551161063727,250.51823333333337,9.5627217226960965
2025-11-10,2,90,275.69229950542712,284.39833333333326,8.7060338279061398
2025-11-10,2,91,326.40705038006263,323.1586666666667,-3.2483837133959241
2025-11-10,2,92,377.50512919400461,380.42274999999995,2.917620805995341
2025-11-10,2,93,432.72287209762771,452.3891666666666,19.666294569038882
2025-11-10,2,94,497.37628560986309,517.42905000000007,20.052764390136986
2025-11-10,2,95,559.3897058459263,567.87980000000005,8.4900941540737449
2025-11-10,2,96,611.97461962244586,622.3529166666666,10.378297044220744
2025-11-10,2,97,664.17492726878288,702.75601666666671,38.581089397883829
2025-11-10,2,98,720.16531050088315,757.17284999999993,37.007539499116774
2025-11-10,2,99,787.44414905279825,787.67166666666674,0.22751761386848557
2025-11-10,2,100,851.23228344553752,851.08965000000001,-0.14263344553751267
2025-11-10,2,101,909.99396753038934,932.45399999999984,22.460032469610496
2025-11-10,2,102,951.90843112132154,995.00958333333347,43.101152212011925
2025-11-10,2,103,1000.8297818987754,1013.1241333333332,12.294351434557825
2025-11-10,2,104,1022.6944690221962,1013.3565166666667,-9.3379523555295236
2025-11-10,2,105,1023.5637700426045,1034.4383333333333,10.874563290728815
2025-11-10,2,106,1031.3537342283921,1045.5101500000001,14.156415771607954
2025-11-10,2,107,926.18444530782187,917.00525000000005,-9.1791953078218285
2025-11-10,2,108,728.37890688871073,716.89999999999998,-11.478906888710753
2025-11-10,2,109,727.48019294123412,666.10823333333337,-61.371959607900749
2025-11-10,2,110,725.82633396211577,694.48333333333323,-31.343000628782534
2025-11-10,2,111,709.8282780990354,723.91166666666675,14.083388567631346
2025-11-10,2,112,725.83806923888039,740.62519999999995,14.787130761119556
2025-11-10,2,113,727.51470800440222,720.08376666666663,-7.4309413377355895
2025-11-10,2,114,714.42047979244819,687.49166666666667,-26.928813125781517
2025-11-10,2,115,715.30550314751156,699.15625,-16.149253147511558
2025-11-10,2,116,724.74239486222211,724.10068333333322,-0.64171152888889083
2025-11-10,2,117,725.82648712052196,734.49166666666667,8.6651795461447136
2025-11-10,2,118,726.08902695872803,732.06410000000005,5.9750730412720259
2025-11-10,2,119,722.78323204093829,733.83866666666665,11.055434625728367
2025-11-10,2,120,714.42047979244819,742.57499999999993,28.154520207551741
2025-11-10,2,121,712.13388758225653,744.56796666666662,32.434079084410087
2025-11-10,2,122,719.19145267293709,732.3027166666667,13.111263993729608
2025-11-10,2,123,723.79300229848013,719.16666666666663,-4.6263356318135038
2025-11-10,2,124,721.6146436160742,722.56748333333337,0.95283971725916672
2025-11-10,2,125,724.0555421366862,702.72834999999998,-21.327192136686222
2025-11-10,2,126,732.11059491672313,682.04499999999996,-50.065594916723171
2025-11-10,2,127,725.18465096742455,720.42509999999993,-4.7595509674246159
2025-11-10,2,128,715.30564619901781,727.16273333333322,11.857087134315407
2025-11-10,2,129,722.78323204093829,710.81500000000005,-11.968232040938233
2025-11-10,2,130,726.25468486829902,753.13029999999992,26.875615131700897
2025-11-10,2,131,670.81597657902796,688.88976666666667,18.073790087638713
2025-11-10,2,132,568.59121560312735,546.78166666666664,-21.809548936460715
2025-11-10,2,133,557.29662275639851,535.4787,-21.817922756398502
2025-11-10,2,134,571.62418764869574,559.82195000000002,-11.802237648695723
2025-11-10,2,135,576.43513368086758,556.93166666666673,-19.503467014200851
2025-11-10,2,136,564.21749295347445,560.94606666666664,-3.2714262868078094
2025-11-10,2,137,559.35125788341293,551.65886666666665,-7.6923912167462731
2025-11-10,2,138,569.51724200684816,535.83166666666659,-33.685575340181572
2025-11-10,2,139,554.02601232452935,546.1230333333333,-7.9029789911960506
2025-11-10,2,140,554.02601232452935,552.9975833333333,-1.0284289911960514
2025-11-10,2,141,570.51106683889827,540.83833333333337,-29.672733505564906
2025-11-10,2,142,562.81310178699664,528.04291666666666,-34.770185120329984
2025-11-10,2,143,541.73187284631695,546.88459999999998,5.1527271536830312
2025-11-10,2,144,551.87472587612069,576.38499999999999,24.510274123879299
2025-11-11,0,1,586.25642817855407,576.27170000000001,-9.9847281785540645
2025-11-11,0,2,578.95246021197283,592.38524999999993,13.432789788027094
2025-11-11,0,3,573.38560407874616,575.72166666666669,2.3360625879205372
2025-11-11,0,4,600.78260238293149,555.46344999999997,-45.31915238293152
2025-11-11,0,5,593.6990398417588,559.12073333333331,-34.578306508425499
2025-11-11,0,6,554.02721701229791,579.11166666666668,25.084449654368768
2025-11-11,0,7,556.52235303077987,582.80611666666664,26.283763635886771
2025-11-11,0,8,583.13531121669496,574.1459666666666,-8.9893445500283633
2025-11-11,0,9,597.61528334873935,574.44333333333327,-23.171950015406082
2025-11-11,0,10,584.66881717625881,599.3203166666666,14.651499490407787
2025-11-11,0,11,583.69451486773744,611.71600000000001,28.021485132262569
2025-11-11,0,12,580.1458468906726,595.14666666666665,15.000819775994046
2025-11-11,0,13,587.00582332030774,570.69100000000003,-16.31482332030771
2025-11-11,0,14,595.37593842029855,572.46316666666667,-22.912771753631887
2025-11-11,0,15,600.43234693860825,594.75666666666666,-5.6756802719415873
2025-11-11,0,16,600.17663878445558,601.38721666666663,1.2105778822110551
2025-11-11,0,17,603.32441899018318,603.87455,0.55013100981682328
2025-11-11,0,18,604.37455521921731,598.47666666666669,-5.8978885525506257
2025-11-11,0,19,588.51405314484487,570.20809999999994,-18.305953144844921
2025-11-11,0,20,589.13557174709683,567.34203333333335,-21.793538413763486
2025-11-11,0,21,603.98100102244655,599.755,-4.2260010224465532
2025-11-11,0,22,607.5962968124478,626.02125000000001,18.424953187552205
2025-11-11,0,23,610.93662511503499,618.95474999999999,8.0181248849650046
2025-11-11,0,24,623.75036143361422,587.11000000000001,-36.640361433614203
2025-11-11,0,25,609.5850377230139,565.84739999999999,-43.737637723013904
2025-11-11,0,26,601.12604269605106,570.57958333333329,-30.546459362717769
2025-11-11,0,27,608.87445230884953,592.16833333333341,-16.706118975516119
2025-11-11,0,28,605.0225166833003,605.48298333333332,0.46046665003302678
2025-11-11,0,29,602.07424905245455,599.3759,-2.6983490524545459
2025-11-11,0,30,604.98209912760728,591.10500000000002,-13.877099127607266
2025-11-11,0,31,606.68591489597304,610.34960000000001,3.6636851040269676
2025-11-11,0,32,611.92316378066437,637.41060000000004,25.487436219335677
2025-11-11,0,33,614.55308853457939,633.65333333333331,19.10024479875392
2025-11-11,0,34,601.40185992806971,594.62326666666661,-6.7785932614031026
2025-11-11,0,35,678.92349518327978,667.71386666666672,-11.209628516613066
2025-11-11,0,36,832.16032965729755,804.84833333333336,-27.311996323964195
2025-11-11,0,37,836.35310590125493,807.66760000000011,-28.685505901254828
2025-11-11,0,38,802.96699991142521,804.64963333333333,1.6826334219081218
2025-11-11,0,39,803.07561492059983,835.3850000000001,32.309385079400272
2025-11-11,0,40,803.32105506323489,804.4944999999999,1.1734449367650086
2025-11-11,0,41,779.14978507157923,785.76609999999994,6.6163149284207066
2025-11-11,0,42,729.19766495575686,772.43416666666678,43.23650171090992
2025-11-11,0,43,674.0889479899206,712.6826166666666,38.593668676746006
2025-11-11,0,44,628.94887373591644,674.35708333333321,45.408209597416771
2025-11-11,0,45,577.85955730571277,631.60041666666677,53.740859360954005
2025-11-11,0,46,517.62644185955151,514.33948333333331,-3.2869585262181999
2025-11-11,0,47,567.87958277560881,562.08840000000009,-5.7911827756087177
2025-11-11,0,48,719.19904046293357,718.01541666666674,-1.1836237962668292
2025-11-11,0,49,675.62673911648415,673.11005,-2.5166891164841445
2025-11-11,0,50,601.46933924596976,600.27588333333335,-1.1934559126364093
2025-11-11,0,51,558.41694139730077,572.4899999999999,14.07305860269912
2025-11-11,0,52,508.49042308504664,488.07131666666669,-20.419106418379954
2025-11-11,0,53,447.05013872134828,438.90513333333337,-8.1450053880149085
2025-11-11,0,54,379.46531238114994,433.28999999999996,53.824687618850021
2025-11-11,0,55,338.73377673320266,381.62324999999993,42.889473266797268
2025-11-11,0,56,293.39412803451688,336.91000000000003,43.515871965483143
2025-11-11,0,57,240.24334815417023,308.0449999999999,67.801651845829667
2025-11-11,0,58,196.50043569333698,243.23338333333336,46.732947639996382
2025-11-11,0,59,156.65613221363401,172.29935000000009,15.64321778636608
2025-11-11,0,60,116.08306226138257,133.13749999999996,17.054437738617395
2025-11-11,0,61,80.475985609932806,125.91954999999992,45.44356439006711
2025-11-11,0,62,52.232791871713744,59.589216666666744,7.3564247949529999
2025-11-11,0,63,22.507703148311368,-25.895833333333332,-48.4035364816447
2025-11-11,0,64,-14.799941411662681,-7.1412833333333765,7.6586580783293048
2025-11-11,0,65,-38.370117842785326,-32.697683333333316,5.6724345094520103
2025-11-11,0,66,-54.246746345586267,-115.78958333333337,-61.542836987747101
2025-11-11,0,67,-85.747939143994543,-120.44196666666676,-34.694027522672215
2025-11-11,0,68,-114.47003339815835,-129.01048333333333,-14.540449935174976
2025-11-11,0,69,-137.23624193842321,-169.77666666666678,-32.540424728243579
2025-11-11,0,70,-145.2561778063147,-184.15246666666658,-38.896288860351888
2025-11-11,0,71,-188.08022976584002,-207.34250000000006,-19.262270234160042
2025-11-11,0,72,-240.16603470161499,-245.38374999999996,-5.2177152983849737
2025-11-11,0,73,-218.97976162530708,-257.50746666666674,-38.527705041359667
2025-11-11,0,74,-217.72844645558993,-232.69621666666671,-14.967770211076783
2025-11-11,0,75,-254.09829698237809,-205.1641666666666,48.934130315711485
2025-11-11,0,76,-246.9411348188446,-212.67641666666668,34.26471815217792
2025-11-11,0,77,-182.30921202979425,-164.33144999999999,17.977762029794263
2025-11-11,0,78,-122.39920319096443,-71.752499999999898,50.64670319096453
2025-11-11,0,79,-117.59015841297575,-45.294866666666621,72.295291746309132
2025-11-11,0,80,-113.57258223771078,-51.002116666666701,62.570465571044075
2025-11-11,0,81,-111.91380404220718,-43.784583333333252,68.12922070887393
2025-11-11,0,82,-65.968546491241185,-18.137383333333371,47.83116315790781
2025-11-11,0,83,-33.65092929238714,-17.547783333333427,16.103145959053712
2025-11-11,0,84,-1.1051964325068486,-14.865416666666533,-13.760220234159684
2025-11-11,0,85,46.195740017582615,60.617716666666638,14.421976649084023
2025-11-11,0,86,93.128536955837717,127.87936666666671,34.750829710828995
2025-11-11,0,87,135.73720823847952,167.61499999999992,31.877791761520399
2025-11-11,0,88,197.93588857878981,238.46018333333328,40.524294754543462
2025-11-11,0,89,247.88737473226442,309.58243333333331,61.695058601068894
2025-11-11,0,90,285.4936193775784,349.49708333333342,64.003463955755024
2025-11-11,0,91,335.66190255923976,364.4722000000001,28.810297440760337
2025-11-11,0,92,386.84594823048934,416.95299999999997,30.107051769510633
2025-11-11,0,93,437.59896840711303,502.32250000000005,64.723531592887014
2025-11-11,0,94,501.93999781003748,558.92404999999997,56.984052189962483
2025-11-11,0,95,567.09748294420251,617.96359999999993,50.866117055797417
2025-11-11,0,96,625.94830460690685,680.09583333333342,54.147528726426572
2025-11-11,0,97,674.94949955066852,710.78200000000004,35.832500449331519
2025-11-11,0,98,718.10279683670342,751.38725000000011,33.284453163296689
2025-11-11,0,99,793.96954387639437,818.6341666666666,24.664622790272233
2025-11-11,0,100,851.63234625734685,883.45193333333327,31.819587075986419
2025-11-11,0,101,906.25664085847848,913.12051666666673,6.8638758081882543
2025-11-11,0,102,940.56219092120284,934.73291666666671,-5.8292742545361307
2025-11-11,0,103,1001.8188341113583,1001.331,-0.48783411135832466
2025-11-11,0,104,1023.0539650637393,1028.9703,5.9163349362606823
2025-11-11,0,105,1023.9762864923108,1022.8966666666666,-1.0796198256441585
2025-11-11,0,106,1035.8733264248631,1021.4839999999999,-14.389326424863157
2025-11-11,0,107,932.16632762181064,908.72951666666665,-23.436810955143983
2025-11-11,0,108,726.02934809608541,741.0100000000001,14.980651903914691
2025-11-11,0,109,722.26418261800802,715.33651666666663,-6.9276659513413961
2025-11-11,0,110,730.10642025232221,726.95748333333324,-3.1489369189889658
2025-11-11,0,111,722.58784647532036,716.85333333333335,-5.7345131419870086
2025-11-11,0,112,724.59419541723548,726.39438333333339,1.8001879160979115
2025-11-11,0,113,728.24542755972641,706.90156666666655,-21.343860893059855
2025-11-11,0,114,727.13242352486179,682.74166666666667,-44.390756858195118
2025-11-11,0,115,728.22181339482051,728.81208333333336,0.59026993851284715
2025-11-11,0,116,729.09340833809586,740.45496666666668,11.361558328570823
2025-11-11,0,117,727.22362177107425,706.30499999999995,-20.918621771074299
2025-11-11,0,118,723.93663704512949,720.12791666666669,-3.8087203784627945
2025-11-11,0,119,726.14292888575312,741.25896666666665,15.11603778091353
2025-11-11,0,120,728.77057722542997,740.32833333333338,11.557756107903401
2025-11-11,0,121,734.09000424726889,732.33953333333329,-1.7504709139356009
2025-11-11,0,122,729.09340833809586,723.74498333333338,-5.3484250047624755
2025-11-11,0,123,725.36324344805871,711.2116666666667,-14.151576781392009
2025-11-11,0,124,718.49983925765002,692.18048333333343,-26.319355924316596
2025-11-11,0,125,721.31665027609336,694.13080000000002,-27.185850276093333
2025-11-11,0,126,734.74261274501441,715.57000000000005,-19.172612745014362
2025-11-11,0,127,742.16051334339511,726.26125000000002,-15.899263343395091
2025-11-11,0,128,730.67453961159765,727.76641666666671,-2.9081229449309376
2025-11-11,0,129,717.03530466176153,742.19666666666672,25.161362004905186
2025-11-11,0,130,747.10334142798001,768.10366666666675,21.000325238686742
2025-11-11,0,131,678.28832621485765,671.68375000000003,-6.6045762148576159
2025-11-11,0,132,520.38554389944818,528.73500000000001,8.3494561005518335
2025-11-11,0,133,556.97881164406408,558.55885000000001,1.5800383559359261
2025-11-11,0,134,570.82574483754843,591.79025000000001,20.964505162451587
2025-11-11,0,135,550.89630691571813,555.30000000000007,4.4036930842819402
2025-11-11,0,136,550.89630691571813,542.72428333333335,-8.1720235823847815
2025-11-11,0,137,553.29129457286956,532.92858333333334,-20.362711239536225
2025-11-11,0,138,553.34060467157326,529.70333333333326,-23.637271338239998
2025-11-11,0,139,559.87829302372427,569.77316666666673,9.8948736429424571
2025-11-11,0,140,561.16516769325438,600.25914999999998,39.093982306745602
2025-11-11,0,141,562.61515732225064,585.04833333333329,22.433176011082651
2025-11-11,0,142,575.52115485413674,544.07841666666661,-31.442738187470127
2025-11-11,0,143,579.39537303654629,557.03336666666667,-22.362006369879623
2025-11-11,0,144,570.81040911048422,596.67333333333329,25.862924222849074
2025-11-11,1,1,575.72228467170487,563.62594999999999,-12.096334671704881
2025-11-11,1,2,576.54014354963692,550.21823333333339,-26.321910216303536
2025-11-11,1,3,586.94800562121281,573.74000000000001,-13.208005621212806
2025-11-11,1,4,598.45448857883628,557.89046666666661,-40.564021912169665
2025-11-11,1,5,588.59023110715145,546.85716666666667,-41.733064440484782
2025-11-11,1,6,564.2815706252685,563.21500000000003,-1.0665706252684686
2025-11-11,1,7,574.46420455713985,579.44310000000007,4.978895442860221
2025-11-11,1,8,597.86226193273853,580.82015000000001,-17.042111932738521
2025-11-11,1,9,603.4038704664664,574.1583333333333,-29.245537133133098
2025-11-11,1,10,596.28101068162994,576.6782833333333,-19.602727348296639
2025-11-11,1,11,584.25843646092119,577.12033333333341,-7.1381031275877831
2025-11-11,1,12,584.25843646092119,577.0866666666667,-7.1717697942544874
2025-11-11,1,13,597.22911029236491,589.10855000000004,-8.1205602923648712
2025-11-11,1,14,599.37799788888401,590.29676666666671,-9.0812312222172977
2025-11-11,1,15,596.27389218043652,584.42666666666662,-11.847225513769899
2025-11-11,1,16,604.46522770805507,596.8037333333333,-7.6614943747217694
2025-11-11,1,17,605.37706538419627,597.95044999999993,-7.4266153841963387
2025-11-11,1,18,602.0927680869421,591.20666666666659,-10.886101420275509
2025-11-11,1,19,601.929792589268,606.17134999999996,4.2415574107319571
2025-11-11,1,20,598.20341260088628,593.56263333333334,-4.6407792675529436
2025-11-11,1,21,591.15052061225504,568.17166666666674,-22.978853945588298
2025-11-11,1,22,596.27389218043652,597.05516666666665,0.78127448623013152
2025-11-11,1,23,605.83828381432761,621.74816666666663,15.909882852339024
2025-11-11,1,24,612.56165564804826,611.79166666666663,-0.76998898138162986
2025-11-11,1,25,603.54302280175023,596.7439333333333,-6.7990894684169234
2025-11-11,1,26,600.17036616768576,603.44213333333335,3.2717671656475886
2025-11-11,1,27,602.0927680869421,622.36500000000001,20.272231913057908
2025-11-11,1,28,600.17036616768576,621.50598333333335,21.335617165647591
2025-11-11,1,29,605.37692116650931,617.69344999999998,12.316528833490679
2025-11-11,1,30,611.67816912952378,611.11166666666668,-0.56650246285710182
2025-11-11,1,31,609.85357678308208,590.76826666666659,-19.085310116415485
2025-11-11,1,32,606.17969056156028,612.89850000000001,6.7188094384397345
2025-11-11,1,33,607.98706257460981,636.58166666666659,28.594604092056784
2025-11-11,1,34,602.09274563796248,577.50248333333332,-24.590262304629164
