scenario,t,interval,price_yuan_per_kwh,mu_yuan_per_kwh,lambda_yuan_per_kwh,charge_threshold,discharge_threshold,charge_gain,discharge_gain,tendency,actual_action,fixed_u,mode_blocks_tendency,E_min_active,E_max_active,charge_max_active,discharge_max_active
roundtrip090_l95_pv100,5,00:40-00:50,0.4271,0.4271,0.45104620359534986,0.4279,0.4754444444444445,0.0008000000000000229,-0.04834444444444452,charge,charge,1,0,0,0,1,0
roundtrip090_l95_pv100,6,00:50-01:00,0.4285,0.4285,0.45104620359534986,0.4279,0.4754444444444445,-0.0005999999999999894,-0.04694444444444451,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,7,01:00-01:10,0.4311,0.4311,0.45104620359534986,0.4279,0.4754444444444445,-0.0031999999999999806,-0.04434444444444452,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,8,01:10-01:20,0.4302,0.4302,0.45104620359534986,0.4279,0.4754444444444445,-0.0023000000000000242,-0.045244444444444476,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,9,01:20-01:30,0.4279,0.4279,0.45104620359534986,0.4279,0.4754444444444445,0.0,-0.0475444444444445,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,10,01:30-01:40,0.4312,0.4312,0.45104620359534986,0.4279,0.4754444444444445,-0.003300000000000025,-0.044244444444444475,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,11,01:40-01:50,0.4333,0.4333,0.45104620359534986,0.4279,0.4754444444444445,-0.005400000000000016,-0.042144444444444484,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,12,01:50-02:00,0.4311,0.4311,0.45104620359534986,0.4279,0.4754444444444445,-0.0031999999999999806,-0.04434444444444452,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,13,02:00-02:10,0.4293,0.4293,0.45104620359534986,0.4279,0.4754444444444445,-0.0014000000000000123,-0.04614444444444449,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,14,02:10-02:20,0.4324,0.4324,0.45104620359534986,0.4279,0.4754444444444445,-0.004500000000000004,-0.043044444444444496,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,15,02:20-02:30,0.4367,0.4367,0.45104620359534986,0.4279,0.4754444444444445,-0.008799999999999975,-0.038744444444444526,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,16,02:30-02:40,0.4348,0.4348,0.45104620359534986,0.4279,0.4754444444444445,-0.006900000000000017,-0.04064444444444448,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,17,02:40-02:50,0.4335,0.4335,0.45104620359534986,0.4279,0.4754444444444445,-0.005599999999999994,-0.041944444444444506,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,18,02:50-03:00,0.4357,0.4357,0.45104620359534986,0.4279,0.4754444444444445,-0.007799999999999974,-0.03974444444444453,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,19,03:00-03:10,0.4374,0.4374,0.45104620359534986,0.4279,0.4754444444444445,-0.009500000000000008,-0.03804444444444449,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,20,03:10-03:20,0.4371,0.4371,0.45104620359534986,0.4279,0.4754444444444445,-0.009199999999999986,-0.038344444444444514,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,21,03:20-03:30,0.4356,0.4356,0.45104620359534986,0.4279,0.4754444444444445,-0.007699999999999985,-0.039844444444444516,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,22,03:30-03:40,0.4353,0.4353,0.45104620359534986,0.4279,0.4754444444444445,-0.007400000000000018,-0.04014444444444448,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,23,03:40-03:50,0.436,0.436,0.45104620359534986,0.4279,0.4754444444444445,-0.008099999999999996,-0.039444444444444504,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,24,03:50-04:00,0.4378,0.4378,0.45104620359534986,0.4279,0.4754444444444445,-0.00990000000000002,-0.03764444444444448,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,25,04:00-04:10,0.4401,0.4401,0.45104620359534986,0.4279,0.4754444444444445,-0.012199999999999989,-0.03534444444444451,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,26,04:10-04:20,0.4389,0.4389,0.45104620359534986,0.4279,0.4754444444444445,-0.01100000000000001,-0.03654444444444449,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,27,04:20-04:30,0.4364,0.4364,0.45104620359534986,0.4279,0.4754444444444445,-0.008500000000000008,-0.03904444444444449,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,28,04:30-04:40,0.4393,0.4393,0.45104620359534986,0.4279,0.4754444444444445,-0.011400000000000021,-0.03614444444444448,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,29,04:40-04:50,0.4422,0.4422,0.45104620359534986,0.4279,0.4754444444444445,-0.01429999999999998,-0.03324444444444452,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,30,04:50-05:00,0.4395,0.4395,0.45104620359534986,0.4279,0.4754444444444445,-0.0116,-0.0359444444444445,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,31,05:00-05:10,0.4333,0.4333,0.45104620359534986,0.4279,0.4754444444444445,-0.005400000000000016,-0.042144444444444484,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,32,05:10-05:20,0.4439,0.4439,0.45104620359534986,0.4279,0.4754444444444445,-0.016000000000000014,-0.031544444444444486,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,33,05:20-05:30,0.4301,0.4301,0.45104620359534986,0.4279,0.4754444444444445,-0.0021999999999999797,-0.04534444444444452,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,34,05:30-05:40,0.3713,0.3713,0.45104620359534986,0.4279,0.4754444444444445,0.056599999999999984,-0.10414444444444448,charge,charge,1,0,0,1,1,0
roundtrip090_l95_pv100,35,05:40-05:50,0.5708,0.49011111111111116,0.46496022530009073,0.4411,0.49011111111111116,-0.04901111111111117,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,36,05:50-06:00,0.9099,0.49011111111111116,0.46496022530009073,0.4411,0.49011111111111116,-0.04901111111111117,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,37,06:00-06:10,0.9368,0.49011111111111116,0.46496022530009073,0.4411,0.49011111111111116,-0.04901111111111117,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,38,06:10-06:20,0.8758,0.49011111111111116,0.46496022530009073,0.4411,0.49011111111111116,-0.04901111111111117,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,39,06:20-06:30,0.8759,0.49011111111111116,0.46496022530009073,0.4411,0.49011111111111116,-0.04901111111111117,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,40,06:30-06:40,0.8601,0.49011111111111116,0.46496022530009073,0.4411,0.49011111111111116,-0.04901111111111117,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,41,06:40-06:50,0.8442,0.49011111111111116,0.46496022530009073,0.4411,0.49011111111111116,-0.04901111111111117,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,42,06:50-07:00,0.8334,0.49011111111111116,0.46496022530009073,0.4411,0.49011111111111116,-0.04901111111111117,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,43,07:00-07:10,0.8092,0.49011111111111116,0.46496022530009073,0.4411,0.49011111111111116,-0.04901111111111117,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,44,07:10-07:20,0.7972,0.49011111111111116,0.46496022530009073,0.4411,0.49011111111111116,-0.04901111111111117,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,45,07:20-07:30,0.7644,0.49011111111111116,0.46496022530009073,0.4411,0.49011111111111116,-0.04901111111111117,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,46,07:30-07:40,0.6899,0.49011111111111116,0.46496022530009073,0.4411,0.49011111111111116,-0.04901111111111117,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,47,07:40-07:50,0.86,0.49011111111111116,0.46496022530009073,0.4411,0.49011111111111116,-0.04901111111111117,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,48,07:50-08:00,1.1617,0.49011111111111116,0.46496022530009073,0.4411,0.49011111111111116,-0.04901111111111117,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,49,08:00-08:10,1.1683,0.49011111111111116,0.46496022530009073,0.4411,0.49011111111111116,-0.04901111111111117,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,50,08:10-08:20,1.0956,0.49011111111111116,0.46496022530009073,0.4411,0.49011111111111116,-0.04901111111111117,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,51,08:20-08:30,1.0849,0.49011111111111116,0.46496022530009073,0.4411,0.49011111111111116,-0.04901111111111117,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,52,08:30-08:40,1.061,0.49011111111111116,0.46496022530009073,0.4411,0.49011111111111116,-0.04901111111111117,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,53,08:40-08:50,1.043,0.49011111111111116,0.46496022530009073,0.4411,0.49011111111111116,-0.04901111111111117,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,54,08:50-09:00,1.036,0.49011111111111116,0.46496022530009073,0.4411,0.49011111111111116,-0.04901111111111117,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,55,09:00-09:10,1.0147,0.49011111111111116,0.46496022530009073,0.4411,0.49011111111111116,-0.04901111111111117,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,56,09:10-09:20,0.9922,0.49011111111111116,0.46496022530009073,0.4411,0.49011111111111116,-0.04901111111111117,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,57,09:20-09:30,0.97,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,58,09:30-09:40,0.9422,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,59,09:40-09:50,0.9569,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,60,09:50-10:00,0.9977,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,61,10:00-10:10,0.9919,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,62,10:10-10:20,0.9588,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,63,10:20-10:30,0.9549,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,64,10:30-10:40,0.9839,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,65,10:40-10:50,0.799,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,66,10:50-11:00,0.5025,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,67,11:00-11:10,0.4662,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,68,11:10-11:20,0.5007,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,69,11:20-11:30,0.4827,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,70,11:30-11:40,0.4785,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,71,11:40-11:50,0.4662,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,72,11:50-12:00,0.4432,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,73,12:00-12:10,0.4411,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,74,12:10-12:20,0.4551,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,75,12:20-12:30,0.4463,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,76,12:30-12:40,0.4113,0.4113,0.46496022530009073,0.4411,0.49011111111111116,0.029799999999999993,-0.07881111111111117,charge,charge,1,0,0,0,1,0
roundtrip090_l95_pv100,77,12:40-12:50,0.5682,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,78,12:50-13:00,0.8279,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,79,13:00-13:10,0.8636,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,80,13:10-13:20,0.8416,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,81,13:20-13:30,0.8618,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,82,13:30-13:40,0.8623,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,83,13:40-13:50,0.9026,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,84,13:50-14:00,0.9754,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,85,14:00-14:10,1.0002,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,86,14:10-14:20,0.9978,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,87,14:20-14:30,1.0271,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,88,14:30-14:40,1.0906,0.4411,0.46496022530009073,0.4411,0.49011111111111116,0.0,-0.04901111111111117,indifferent_boundary,charge,1,0,0,1,0,0
roundtrip090_l95_pv100,89,14:40-14:50,0.9376,0.7333333333333335,0.6957010852370435,0.66,0.7333333333333335,-0.07333333333333347,0.0,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,90,14:50-15:00,0.6694,0.6694,0.6957010852370435,0.66,0.7333333333333335,-0.009399999999999964,-0.06393333333333351,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,91,15:00-15:10,0.66,0.66,0.6957010852370435,0.66,0.7333333333333335,0.0,-0.07333333333333347,indifferent_boundary,charge,1,0,0,1,0,0
roundtrip090_l95_pv100,92,15:10-15:20,0.7217,0.7217,1.1901231974043693,1.1290499999999997,1.2544999999999997,0.40734999999999966,-0.5327999999999997,charge,idle,0,1,0,1,0,0
roundtrip090_l95_pv100,93,15:20-15:30,0.7308,0.7308,1.1901231974043693,1.1290499999999997,1.2544999999999997,0.39824999999999966,-0.5236999999999997,charge,idle,0,1,0,1,0,0
roundtrip090_l95_pv100,94,15:30-15:40,0.7534,0.7534,1.1901231974043693,1.1290499999999997,1.2544999999999997,0.3756499999999997,-0.5010999999999998,charge,idle,0,1,0,1,0,0
roundtrip090_l95_pv100,95,15:40-15:50,0.7823,0.7823,1.1901231974043693,1.1290499999999997,1.2544999999999997,0.34674999999999967,-0.47219999999999973,charge,idle,0,1,0,1,0,0
roundtrip090_l95_pv100,96,15:50-16:00,0.8055,0.8055,1.1901231974043693,1.1290499999999997,1.2544999999999997,0.32354999999999967,-0.44899999999999973,charge,idle,0,1,0,1,0,0
roundtrip090_l95_pv100,97,16:00-16:10,0.8271,0.8271,1.1901231974043693,1.1290499999999997,1.2544999999999997,0.3019499999999997,-0.4273999999999998,charge,idle,0,1,0,1,0,0
roundtrip090_l95_pv100,98,16:10-16:20,0.8519,0.8519,1.1901231974043693,1.1290499999999997,1.2544999999999997,0.2771499999999997,-0.40259999999999974,charge,idle,0,1,0,1,0,0
roundtrip090_l95_pv100,99,16:20-16:30,0.8791,0.8791,1.1901231974043693,1.1290499999999997,1.2544999999999997,0.24994999999999967,-0.37539999999999973,charge,idle,0,1,0,1,0,0
roundtrip090_l95_pv100,100,16:30-16:40,0.9024,0.9024,1.1901231974043693,1.1290499999999997,1.2544999999999997,0.22664999999999969,-0.35209999999999975,charge,idle,0,1,0,1,0,0
roundtrip090_l95_pv100,101,16:40-16:50,0.9163,0.9163,1.1901231974043693,1.1290499999999997,1.2544999999999997,0.21274999999999966,-0.3381999999999997,charge,idle,0,1,0,1,0,0
roundtrip090_l95_pv100,102,16:50-17:00,0.9264,0.9264,1.1901231974043693,1.1290499999999997,1.2544999999999997,0.20264999999999966,-0.3280999999999997,charge,idle,0,1,0,1,0,0
roundtrip090_l95_pv100,103,17:00-17:10,0.9462,0.9462,1.1901231974043693,1.1290499999999997,1.2544999999999997,0.18284999999999962,-0.3082999999999997,charge,idle,0,1,0,1,0,0
roundtrip090_l95_pv100,104,17:10-17:20,0.9742,0.9742,1.1901231974043693,1.1290499999999997,1.2544999999999997,0.1548499999999997,-0.28029999999999977,charge,idle,0,1,0,1,0,0
roundtrip090_l95_pv100,105,17:20-17:30,0.9862,0.9862,1.1901231974043693,1.1290499999999997,1.2544999999999997,0.1428499999999997,-0.26829999999999976,charge,idle,0,1,0,1,0,0
roundtrip090_l95_pv100,106,17:30-17:40,0.976,0.976,1.1901231974043693,1.1290499999999997,1.2544999999999997,0.1530499999999997,-0.27849999999999975,charge,idle,0,1,0,1,0,0
roundtrip090_l95_pv100,107,17:40-17:50,1.0742,1.0742,1.1901231974043693,1.1290499999999997,1.2544999999999997,0.05484999999999962,-0.18029999999999968,charge,idle,0,1,0,1,0,0
roundtrip090_l95_pv100,108,17:50-18:00,1.2313,1.2313,1.1901231974043693,1.1290499999999997,1.2544999999999997,-0.1022500000000004,-0.023199999999999665,idle_band,idle,0,0,0,1,0,0
roundtrip090_l95_pv100,109,18:00-18:10,1.2561,1.2545,1.1901231974043693,1.1290499999999997,1.2544999999999997,-0.12545000000000028,2.220446049250313e-16,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,110,18:10-18:20,1.2447,1.2447,1.1901231974043693,1.1290499999999997,1.2544999999999997,-0.11565000000000025,-0.009799999999999809,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,111,18:20-18:30,1.2545,1.2545,1.1901231974043693,1.1290499999999997,1.2544999999999997,-0.12545000000000028,2.220446049250313e-16,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,112,18:30-18:40,1.2522,1.2522,1.1901231974043693,1.1290499999999997,1.2544999999999997,-0.12315000000000031,-0.0022999999999997467,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,113,18:40-18:50,1.2881,1.2545,1.1901231974043693,1.1290499999999997,1.2544999999999997,-0.12545000000000028,2.220446049250313e-16,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,114,18:50-19:00,1.3466,1.2545,1.1901231974043693,1.1290499999999997,1.2544999999999997,-0.12545000000000028,2.220446049250313e-16,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,115,19:00-19:10,1.3523,1.2545,1.1901231974043693,1.1290499999999997,1.2544999999999997,-0.12545000000000028,2.220446049250313e-16,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,116,19:10-19:20,1.3445,1.2545,1.1901231974043693,1.1290499999999997,1.2544999999999997,-0.12545000000000028,2.220446049250313e-16,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,117,19:20-19:30,1.3483,1.2545,1.1901231974043693,1.1290499999999997,1.2544999999999997,-0.12545000000000028,2.220446049250313e-16,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,118,19:30-19:40,1.349,1.2545,1.1901231974043693,1.1290499999999997,1.2544999999999997,-0.12545000000000028,2.220446049250313e-16,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,119,19:40-19:50,1.3473,1.2545,1.1901231974043693,1.1290499999999997,1.2544999999999997,-0.12545000000000028,2.220446049250313e-16,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,120,19:50-20:00,1.3482,1.2545,1.1901231974043693,1.1290499999999997,1.2544999999999997,-0.12545000000000028,2.220446049250313e-16,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,121,20:00-20:10,1.3513,1.2545,1.1901231974043693,1.1290499999999997,1.2544999999999997,-0.12545000000000028,2.220446049250313e-16,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,122,20:10-20:20,1.34,1.2545,1.1901231974043693,1.1290499999999997,1.2544999999999997,-0.12545000000000028,2.220446049250313e-16,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,123,20:20-20:30,1.3489,1.2545,1.1901231974043693,1.1290499999999997,1.2544999999999997,-0.12545000000000028,2.220446049250313e-16,indifferent_boundary,discharge,0,0,0,0,0,0
roundtrip090_l95_pv100,124,20:30-20:40,1.3952,1.2545,1.1901231974043693,1.1290499999999997,1.2544999999999997,-0.12545000000000028,2.220446049250313e-16,indifferent_boundary,discharge,0,0,1,0,0,0
roundtrip090_l95_pv100,125,20:40-20:50,1.2226,1.2226,1.1901231974043693,1.1290499999999997,1.2544999999999997,-0.09355000000000024,-0.03189999999999982,idle_band,idle,0,0,1,0,0,0
roundtrip090_l95_pv100,126,20:50-21:00,0.9332,0.9332,1.1901231974043693,1.1290499999999997,1.2544999999999997,0.19584999999999964,-0.3212999999999997,charge,idle,0,1,1,0,0,0
roundtrip090_l95_pv100,127,21:00-21:10,0.9068,0.9068,1.1901231974043693,1.1290499999999997,1.2544999999999997,0.22224999999999961,-0.3476999999999997,charge,idle,0,1,1,0,0,0
roundtrip090_l95_pv100,128,21:10-21:20,0.9371,0.9371,1.1901231974043693,1.1290499999999997,1.2544999999999997,0.19194999999999962,-0.3173999999999997,charge,idle,0,1,1,0,0,0
roundtrip090_l95_pv100,129,21:20-21:30,0.9371,0.9371,1.1901231974043693,1.1290499999999997,1.2544999999999997,0.19194999999999962,-0.3173999999999997,charge,idle,0,1,1,0,0,0
roundtrip090_l95_pv100,130,21:30-21:40,0.9871,0.9871,1.1901231974043693,1.1290499999999997,1.2544999999999997,0.1419499999999997,-0.26739999999999975,charge,idle,0,1,1,0,0,0
roundtrip090_l95_pv100,131,21:40-21:50,0.7764,0.7764,1.1901231974043693,1.1290499999999997,1.2544999999999997,0.3526499999999997,-0.47809999999999975,charge,idle,0,1,1,0,0,0
roundtrip090_l95_pv100,132,21:50-22:00,0.4209,0.4209,0.44693524263713097,0.424,0.47111111111111115,0.0030999999999999917,-0.05021111111111115,charge,charge,1,0,0,0,1,0
roundtrip090_l95_pv100,133,22:00-22:10,0.3859,0.3859,0.44693524263713097,0.424,0.47111111111111115,0.03809999999999997,-0.08521111111111113,charge,charge,1,0,0,0,1,0
roundtrip090_l95_pv100,134,22:10-22:20,0.4368,0.4368,0.44693524263713097,0.424,0.47111111111111115,-0.012800000000000034,-0.034311111111111126,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,135,22:20-22:30,0.4198,0.4198,0.44693524263713097,0.424,0.47111111111111115,0.0041999999999999815,-0.05131111111111114,charge,charge,1,0,0,0,1,0
roundtrip090_l95_pv100,136,22:30-22:40,0.4186,0.4186,0.44693524263713097,0.424,0.47111111111111115,0.00539999999999996,-0.05251111111111112,charge,charge,1,0,0,0,1,0
roundtrip090_l95_pv100,137,22:40-22:50,0.4241,0.4241,0.44693524263713097,0.424,0.47111111111111115,-9.999999999998899e-05,-0.04701111111111117,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,138,22:50-23:00,0.4237,0.4237,0.44693524263713097,0.424,0.47111111111111115,0.00029999999999996696,-0.047411111111111126,charge,charge,1,0,0,0,1,0
roundtrip090_l95_pv100,139,23:00-23:10,0.4248,0.4248,0.44693524263713097,0.424,0.47111111111111115,-0.0008000000000000229,-0.046311111111111136,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,140,23:10-23:20,0.424,0.424,0.44693524263713097,0.424,0.47111111111111115,0.0,-0.04711111111111116,indifferent_boundary,charge,1,0,0,0,0,0
roundtrip090_l95_pv100,141,23:20-23:30,0.422,0.422,0.44693524263713097,0.424,0.47111111111111115,0.0020000000000000018,-0.04911111111111116,charge,charge,1,0,0,0,1,0
roundtrip090_l95_pv100,142,23:30-23:40,0.424,0.424,0.44693524263713097,0.424,0.47111111111111115,0.0,-0.04711111111111116,indifferent_boundary,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,143,23:40-23:50,0.4271,0.4271,0.44693524263713097,0.424,0.47111111111111115,-0.0030999999999999917,-0.04401111111111117,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv100,144,23:50-24:00,0.4276,0.4276,0.44693524263713097,0.424,0.47111111111111115,-0.003599999999999992,-0.04351111111111117,idle_band,idle,0,0,0,0,0,0
roundtrip090_l95_pv105,1,00:00-00:10,0.4248,0.4248,0.4499921110419604,0.4269,0.4743333333333334,0.0020999999999999908,-0.049533333333333374,charge,charge,1,0,0,0,1,0
