scenario,t,source_excel_row,source_endpoint,interval,start_minute,end_minute,price_yuan_per_kwh,load_kw,pv_kw,load_kwh,pv_kwh,G,C,D,E,W,u
roundtrip090_l95_pv105,84,85,14:00,13:50-14:00,830,840,0.9754,5407.683385,6733.133925,901.2805641666666,1122.1889875,0.0,220.9084233333333,0.0,10285.057852284453,0.0,1.0
roundtrip090_l95_pv105,85,86,14:10,14:00-14:10,840,850,1.0002,5402.772645,6524.71659,900.4621074999999,1087.452765,0.0,186.9906575000001,0.0,10462.452765946187,0.0,1.0
roundtrip090_l95_pv105,86,87,14:20,14:10-14:20,850,860,0.9978,5395.0139,6300.74676,899.1689833333334,1050.12446,0.0,150.95547666666664,0.0,10605.661705409108,0.0,1.0
roundtrip090_l95_pv105,87,88,14:30,14:20-14:30,860,870,1.0271,5385.978259999999,6055.33068,897.6630433333331,1009.22178,0.0,111.55873666666685,0.0,10711.49561563639,0.0,1.0
roundtrip090_l95_pv105,88,89,14:40,14:30-14:40,870,880,1.0906,5380.98506,5797.58193,896.8308433333333,966.263655,0.0,69.43281166666668,0.0,10777.365364401243,0.0,1.0
roundtrip090_l95_pv105,89,90,14:50,14:40-14:50,880,890,0.9376,5389.066045,5532.22005,898.1776741666666,922.036675,0.0,23.85900083333331,0.0,10800.0,0.0,1.0
roundtrip090_l95_pv105,90,91,15:00,14:50-15:00,890,900,0.6694,5398.14168,5260.20096,899.6902799999999,876.70016,22.990119999999933,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l95_pv105,91,92,15:10,15:00-15:10,900,910,0.66,5385.568525,4980.62082,897.5947541666667,830.1034700000001,67.49128416666656,0.0,0.0,10800.0,0.0,0.0
roundtrip090_l95_pv105,92,93,15:20,15:10-15:20,910,920,0.7217,5373.546845,4694.7852,895.5911408333333,782.4642,113.12694083333326,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l95_pv105,93,94,15:30,15:20-15:30,920,930,0.7308,5374.232365,4397.612625000001,895.7053941666666,732.9354375,162.76995666666653,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l95_pv105,94,95,15:40,15:30-15:40,930,940,0.7534,5379.47076,4083.862755,896.57846,680.6437925,215.93466749999993,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l95_pv105,95,96,15:50,15:40-15:50,940,950,0.7823,5385.79662,3774.32433,897.63277,629.054055,268.5787150000001,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l95_pv105,96,97,16:00,15:50-16:00,950,960,0.8055,5389.802865,3469.08219,898.3004774999999,578.180365,320.1201124999999,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l95_pv105,97,98,16:10,16:00-16:10,960,970,0.8271,5387.4638700000005,3148.3459350000003,897.910645,524.7243225,373.1863225000001,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l95_pv105,98,99,16:20,16:10-16:20,970,980,0.8519,5378.51297,2821.7837550000004,896.4188283333333,470.2972925000001,426.1215358333332,0.0,0.0,10800.0,0.0,0.0
roundtrip090_l95_pv105,99,100,16:30,16:20-16:30,980,990,0.8791,5382.59759,2502.336795,897.0995983333333,417.05613250000005,480.0434658333333,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l95_pv105,100,101,16:40,16:30-16:40,990,1000,0.9024,5404.58534,2193.5808300000003,900.7642233333332,365.596805,535.1674183333332,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l95_pv105,101,102,16:50,16:40-16:50,1000,1010,0.9163,5323.47833,1880.6370450000002,887.2463883333332,313.43950750000005,573.8068808333333,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l95_pv105,102,103,17:00,16:50-17:00,1010,1020,0.9264,5193.3767800000005,1576.814715,865.5627966666666,262.8024525,602.7603441666665,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l95_pv105,103,104,17:10,17:00-17:10,1020,1030,0.9462,5194.024205,1317.930915,865.6707008333333,219.6551525,646.0155483333333,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l95_pv105,104,105,17:20,17:10-17:20,1030,1040,0.9742,5191.49065,1088.148915,865.2484416666666,181.35815250000002,683.8902891666667,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l95_pv105,105,106,17:30,17:20-17:30,1040,1050,0.9862,5217.82351,878.6163750000001,869.6372516666667,146.43606250000002,723.2011891666666,0.0,0.0,10800.0,0.0,0.0
roundtrip090_l95_pv105,106,107,17:40,17:30-17:40,1050,1060,0.976,5340.64426,698.492865,890.1073766666667,116.4154775,773.6918991666668,0.0,0.0,10800.0,0.0,0.0
roundtrip090_l95_pv105,107,108,17:50,17:40-17:50,1060,1070,1.0742,4836.65197,542.50959,806.1086616666665,90.41826499999999,715.6903966666665,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l95_pv105,108,109,18:00,17:50-18:00,1070,1080,1.2313,3998.14036,406.006755,666.3567266666666,67.6677925,598.6889341666666,0.0,0.0,10800.0,0.0,0.0
roundtrip090_l95_pv105,109,110,18:10,18:00-18:10,1080,1090,1.2561,3916.6230449999994,289.582965,652.7705074999999,48.2638275,0.0,0.0,604.5066799999998,10162.794010137815,0.0,0.0
roundtrip090_l95_pv105,110,111,18:20,18:10-18:20,1090,1100,1.2447,4043.13901,192.10023,673.8565016666666,32.016705,641.8397966666666,0.0,0.0,10162.794010137815,0.0,0.0
roundtrip090_l95_pv105,111,112,18:30,18:20-18:30,1100,1110,1.2545,4014.65478,113.75847,669.1091299999999,18.959744999999998,251.16314121506713,0.0,398.9862437849328,9742.225581659286,0.0,0.0
roundtrip090_l95_pv105,112,113,18:40,18:30-18:40,1110,1120,1.2522,4021.6714799999995,57.027705000000005,670.2785799999999,9.5046175,660.7739624999999,0.0,0.0,9742.225581659286,0.0,0.0
roundtrip090_l95_pv105,113,114,18:50,18:40-18:50,1120,1130,1.2881,4034.1393749999993,19.589745,672.3565624999999,3.2649575000000004,0.0,0.0,669.0916049999998,9036.941103293384,0.0,0.0
roundtrip090_l95_pv105,114,115,19:00,18:50-19:00,1130,1140,1.3466,4027.220525,0.289065,671.2034208333332,0.0481775,0.0,0.0,671.1552433333333,8329.481359127427,0.0,0.0
roundtrip090_l95_pv105,115,116,19:10,19:00-19:10,1140,1150,1.3523,4032.4349799999995,0.24108000000000002,672.0724966666666,0.04018,0.0,0.0,672.0323166666666,7621.097098492026,0.0,0.0
roundtrip090_l95_pv105,116,117,19:20,19:10-19:20,1150,1160,1.3445,4039.322765,0.630735,673.2204608333333,0.1051225,0.0,0.0,673.1153383333333,6911.571232782632,0.0,0.0
roundtrip090_l95_pv105,117,118,19:30,19:20-19:30,1160,1170,1.3483,4043.847235,0.0,673.9745391666665,0.0,0.0,0.0,673.9745391666665,6201.139689872956,0.0,0.0
roundtrip090_l95_pv105,118,119,19:40,19:30-19:40,1170,1180,1.349,4054.0249649999996,0.0,675.6708275,0.0,0.0,0.0,675.6708275,5488.920102062712,0.0,0.0
roundtrip090_l95_pv105,119,120,19:50,19:40-19:50,1180,1190,1.3473,4056.47625,0.0,676.079375,0.0,0.0,0.0,676.079375,4776.269867375012,0.0,0.0
roundtrip090_l95_pv105,120,121,20:00,19:50-20:00,1190,1200,1.3482,4055.2366899999993,0.0,675.8727816666665,0.0,0.0,0.0,675.8727816666665,4063.8374011815586,0.0,0.0
roundtrip090_l95_pv105,121,122,20:10,20:00-20:10,1200,1210,1.3513,4068.113275,0.0,678.0188791666666,0.0,0.0,0.0,678.0188791666666,3349.142749594507,0.0,0.0
roundtrip090_l95_pv105,122,123,20:20,20:10-20:20,1210,1220,1.34,4077.1196549999995,0.0,679.5199425,0.0,0.0,0.0,679.5199425,2632.8658383256234,0.0,0.0
roundtrip090_l95_pv105,123,124,20:30,20:20-20:30,1220,1230,1.3489,4076.793045,0.0,679.4655075,0.0,0.0,0.0,679.4655075,1916.6463065848832,0.0,0.0
roundtrip090_l95_pv105,124,125,20:40,20:30-20:40,1230,1240,1.3952,4079.2222899999997,0.0,679.8703816666666,0.0,0.0,0.0,679.8703816666666,1200.0,0.0,0.0
roundtrip090_l95_pv105,125,126,20:50,20:40-20:50,1240,1250,1.2226,4080.452825,0.0,680.0754708333332,0.0,680.0754708333332,0.0,-0.0,1200.0,0.0,0.0
roundtrip090_l95_pv105,126,127,21:00,20:50-21:00,1250,1260,0.9332,4086.929165,0.0,681.1548608333334,0.0,681.1548608333334,0.0,0.0,1200.0,0.0,-0.0
roundtrip090_l95_pv105,127,128,21:10,21:00-21:10,1260,1270,0.9068,4104.91371,0.0,684.152285,0.0,684.152285,-0.0,0.0,1200.0,0.0,-0.0
roundtrip090_l95_pv105,128,129,21:20,21:10-21:20,1270,1280,0.9371,4087.21274,0.0,681.2021233333332,0.0,681.2021233333332,0.0,0.0,1200.0,0.0,0.0
roundtrip090_l95_pv105,129,130,21:30,21:20-21:30,1280,1290,0.9371,4106.54201,0.0,684.4236683333334,0.0,684.4236683333334,0.0,0.0,1200.0,0.0,0.0
roundtrip090_l95_pv105,130,131,21:40,21:30-21:40,1290,1300,0.9871,4207.367885,0.0,701.2279808333332,0.0,701.2279808333332,0.0,0.0,1200.0,0.0,0.0
roundtrip090_l95_pv105,131,132,21:50,21:40-21:50,1300,1310,0.7764,3828.6533299999996,0.0,638.1088883333332,0.0,638.1088883333332,0.0,-0.0,1200.0,0.0,0.0
roundtrip090_l95_pv105,132,133,22:00,21:50-22:00,1310,1320,0.4209,3194.604805,0.0,532.4341341666666,0.0,1365.7674674999998,833.3333333333333,0.0,1990.5694150420948,0.0,1.0
roundtrip090_l95_pv105,133,134,22:10,22:00-22:10,1320,1330,0.3859,3143.92373,0.0,523.9872883333333,0.0,1357.3206216666665,833.3333333333333,0.0,2781.1388300841895,0.0,1.0
roundtrip090_l95_pv105,134,135,22:20,22:10-22:20,1330,1340,0.4368,3242.3084849999996,0.0,540.3847474999999,0.0,540.3847474999999,0.0,0.0,2781.1388300841895,0.0,0.0
roundtrip090_l95_pv105,135,136,22:30,22:20-22:30,1340,1350,0.4198,3212.834735,0.0,535.4724558333334,0.0,1368.8057891666667,833.3333333333333,0.0,3571.708245126284,0.0,1.0
roundtrip090_l95_pv105,136,137,22:40,22:30-22:40,1350,1360,0.4186,3217.23124,0.0,536.2052066666666,0.0,1369.53854,833.3333333333333,0.0,4362.277660168379,0.0,1.0
roundtrip090_l95_pv105,137,138,22:50,22:40-22:50,1360,1370,0.4241,3230.46037,0.0,538.4100616666665,0.0,538.4100616666665,0.0,0.0,4362.277660168379,0.0,0.0
roundtrip090_l95_pv105,138,139,23:00,22:50-23:00,1370,1380,0.4237,3229.2804699999997,0.0,538.2134116666666,0.0,1371.5467449999999,833.3333333333333,0.0,5152.847075210474,0.0,1.0
roundtrip090_l95_pv105,139,140,23:10,23:00-23:10,1380,1390,0.4248,3236.631855,0.0,539.4386425,0.0,539.4386425,0.0,0.0,5152.847075210474,0.0,0.0
roundtrip090_l95_pv105,140,141,23:20,23:10-23:20,1390,1400,0.424,3245.3442099999997,0.0,540.8907016666666,0.0,600.5349579360735,59.64425626940691,0.0,5209.430584957905,0.0,0.999999999999998
roundtrip090_l95_pv105,141,142,23:30,23:20-23:30,1400,1410,0.422,3250.882045,0.0,541.8136741666666,0.0,1375.1470074999997,833.3333333333333,0.0,6000.0,0.0,1.0
roundtrip090_l95_pv105,142,143,23:40,23:30-23:40,1410,1420,0.424,3258.207685,0.0,543.0346141666666,0.0,543.034614166667,3.25697024723361e-13,0.0,6000.0,0.0,3.9083642966803324e-16
roundtrip090_l95_pv105,143,144,23:50,23:40-23:50,1420,1430,0.4271,3267.10795,0.0,544.5179916666666,0.0,544.5179916666666,0.0,0.0,6000.0,0.0,-1.7779059747176892e-14
roundtrip090_l95_pv105,144,145,0:00+1,23:50-24:00,1430,1440,0.4276,3272.4896049999998,0.0,545.4149341666665,0.0,545.4149341666665,0.0,0.0,6000.0,0.0,1.9393984699464034e-14
roundtrip090_l100_pv95,1,2,00:10:00,00:00-00:10,0,10,0.4248,3439.8466,0.0,573.3077666666666,0.0,1406.6410999999998,833.3333333333333,0.0,6790.569415042095,0.0,1.0
roundtrip090_l100_pv95,2,3,00:20:00,00:10-00:20,10,20,0.4245,3437.9792,0.0,572.9965333333333,0.0,1406.3298666666665,833.3333333333333,0.0,7581.13883008419,0.0,1.0
roundtrip090_l100_pv95,3,4,00:30:00,00:20-00:30,20,30,0.4269,3444.3031,0.0,574.0505166666667,0.0,1407.38385,833.3333333333333,0.0,8371.708245126285,0.0,1.0
roundtrip090_l100_pv95,4,5,00:40:00,00:30-00:40,30,40,0.4272,3454.4437,0.0,575.7406166666666,0.0,1409.07395,833.3333333333333,0.0,9162.27766016838,0.0,1.0
roundtrip090_l100_pv95,5,6,00:50:00,00:40-00:50,40,50,0.4271,3458.8273,0.0,576.4712166666666,0.0,1409.8045499999998,833.3333333333333,0.0,9952.847075210475,0.0,1.0
roundtrip090_l100_pv95,6,7,01:00:00,00:50-01:00,50,60,0.4285,3459.8401,0.0,576.6400166666666,0.0,576.6400166666666,0.0,0.0,9952.847075210475,0.0,0.0
roundtrip090_l100_pv95,7,8,01:10:00,01:00-01:10,60,70,0.4311,3467.1582,0.0,577.8597,0.0,577.8597,0.0,0.0,9952.847075210475,0.0,-0.0
roundtrip090_l100_pv95,8,9,01:20:00,01:10-01:20,70,80,0.4302,3467.9632,0.0,577.9938666666667,0.0,577.9938666666667,0.0,0.0,9952.847075210475,0.0,0.0
roundtrip090_l100_pv95,9,10,01:30:00,01:20-01:30,80,90,0.4279,3466.9683,0.0,577.82805,0.0,637.4723062694059,59.64425626940595,0.0,10009.430584957905,0.0,1.0
roundtrip090_l100_pv95,10,11,01:40:00,01:30-01:40,90,100,0.4312,3482.4927,0.0,580.41545,0.0,580.41545,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv95,11,12,01:50:00,01:40-01:50,100,110,0.4333,3495.0841,0.0,582.5140166666666,0.0,582.5140166666666,0.0,0.0,10009.430584957905,0.0,-0.0
roundtrip090_l100_pv95,12,13,02:00:00,01:50-02:00,110,120,0.4311,3498.4443,0.0,583.0740499999999,0.0,583.0740499999999,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv95,13,14,02:10:00,02:00-02:10,120,130,0.4293,3505.2295,0.0,584.2049166666666,0.0,584.2049166666666,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv95,14,15,02:20:00,02:10-02:20,130,140,0.4324,3512.6387,0.0,585.4397833333333,0.0,585.4397833333333,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv95,15,16,02:30:00,02:20-02:30,140,150,0.4367,3516.8685,0.0,586.1447499999999,0.0,586.1447499999999,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv95,16,17,02:40:00,02:30-02:40,150,160,0.4348,3517.9246,0.0,586.3207666666666,0.0,586.3207666666666,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv95,17,18,02:50:00,02:40-02:50,160,170,0.4335,3518.5518,0.0,586.4253,0.0,586.4253,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv95,18,19,03:00:00,02:50-03:00,170,180,0.4357,3521.0976,0.0,586.8496,0.0,586.8496,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv95,19,20,03:10:00,03:00-03:10,180,190,0.4374,3526.9261,0.0,587.8210166666667,0.0,587.8210166666667,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv95,20,21,03:20:00,03:10-03:20,190,200,0.4371,3537.2854,0.0,589.5475666666666,0.0,589.5475666666666,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv95,21,22,03:30:00,03:20-03:30,200,210,0.4356,3544.8808,0.0,590.8134666666666,0.0,590.8134666666666,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv95,22,23,03:40:00,03:30-03:40,210,220,0.4353,3541.2787,0.0,590.2131166666666,0.0,590.2131166666666,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv95,23,24,03:50:00,03:40-03:50,220,230,0.436,3546.3976,0.0,591.0662666666666,0.0,591.0662666666666,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv95,24,25,04:00:00,03:50-04:00,230,240,0.4378,3560.207,0.0,593.3678333333332,0.0,593.3678333333332,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv95,25,26,04:10:00,04:00-04:10,240,250,0.4401,3561.9581,0.0,593.6596833333333,0.0,593.6596833333333,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv95,26,27,04:20:00,04:10-04:20,250,260,0.4389,3556.7183,0.0,592.7863833333333,0.0,592.7863833333333,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv95,27,28,04:30:00,04:20-04:30,260,270,0.4364,3560.0272,0.0,593.3378666666666,0.0,593.3378666666666,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv95,28,29,04:40:00,04:30-04:40,270,280,0.4393,3580.654,0.56943,596.7756666666667,0.094905,596.6807616666666,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv95,29,30,04:50:00,04:40-04:50,280,290,0.4422,3586.916,0.22277499999999997,597.8193333333334,0.037129166666666664,597.7822041666667,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv95,30,31,05:00:00,04:50-05:00,290,300,0.4395,3571.2635,0.27407499999999996,595.2105833333333,0.04567916666666666,595.1649041666666,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv95,31,32,05:10:00,05:00-05:10,300,310,0.4333,3562.3171,17.744195,593.7195166666667,2.9573658333333332,590.7621508333333,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv95,32,33,05:20:00,05:10-05:20,310,320,0.4439,3591.3809,51.746309999999994,598.5634833333334,8.624384999999998,589.9390983333334,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv95,33,34,05:30:00,05:20-05:30,320,330,0.4301,3579.7045,103.52320999999999,596.6174166666666,17.25386833333333,579.3635483333333,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv95,34,35,05:40:00,05:30-05:40,330,340,0.3713,3486.119,174.952285,581.0198333333333,29.158714166666666,1385.1944525,833.3333333333333,0.0,10800.0,0.0,1.0
roundtrip090_l100_pv95,35,36,05:50:00,05:40-05:50,340,350,0.5708,3823.8994,263.20529,637.3165666666666,43.86754833333333,120.7736645484033,0.0,472.67535378492994,10301.756429404577,0.0,0.0
roundtrip090_l100_pv95,36,37,06:00:00,05:50-06:00,350,360,0.9099,4398.0727,369.12192999999996,733.0121166666665,61.52032166666665,0.0,0.0,671.4917949999999,9593.941928632956,0.0,0.0
roundtrip090_l100_pv95,37,38,06:10:00,06:00-06:10,360,370,0.9368,4454.0123,495.21628499999997,742.3353833333333,82.5360475,0.0,0.0,659.7993358333333,8898.452361999727,0.0,0.0
roundtrip090_l100_pv95,38,39,06:20:00,06:10-06:20,370,380,0.8758,4371.7919,639.1293149999999,728.6319833333333,106.5215525,0.0,0.0,622.1104308333333,8242.690389472402,0.0,0.0
roundtrip090_l100_pv95,39,40,06:30:00,06:20-06:30,380,390,0.8759,4392.953,802.0147949999999,732.1588333333334,133.66913249999996,0.0,0.0,598.4897008333335,7611.8268525437,0.0,0.0
roundtrip090_l100_pv95,40,41,06:40:00,06:30-06:40,390,400,0.8601,4384.5956,987.69068,730.7659333333332,164.6151133333333,0.0,0.0,566.15082,7015.051489086363,0.0,0.0
roundtrip090_l100_pv95,41,42,06:50:00,06:40-06:50,400,410,0.8442,4434.7757,1196.370625,739.1292833333333,199.39510416666667,0.0,0.0,539.7341791666666,6446.121710017007,0.0,0.0
roundtrip090_l100_pv95,42,43,07:00:00,06:50-07:00,410,420,0.8334,4523.4561,1433.20021,753.90935,238.86670166666667,0.0,0.0,515.0426483333333,5903.219089730854,0.0,0.0
roundtrip090_l100_pv95,43,44,07:10:00,07:00-07:10,420,430,0.8092,4524.0721,1701.8401649999998,754.0120166666667,283.6400275,0.0,0.0,470.3719891666667,5407.403478627282,0.0,0.0
roundtrip090_l100_pv95,44,45,07:20:00,07:10-07:20,430,440,0.7972,4545.8867,1981.212175,757.6477833333333,330.20202916666665,0.0,0.0,427.4457541666667,4956.836092182257,0.0,0.0
roundtrip090_l100_pv95,45,46,07:30:00,07:20-07:30,440,450,0.7644,4523.2418,2262.198045,753.8736333333333,377.0330075,0.0,0.0,376.84062583333326,4559.611194676717,0.0,0.0
roundtrip090_l100_pv95,46,47,07:40:00,07:30-07:40,450,460,0.6899,4383.3566,2549.01644,730.5594333333333,424.83607333333333,0.0,0.0,305.72336,4237.350477503512,0.0,0.0
roundtrip090_l100_pv95,47,48,07:50:00,07:40-07:50,460,470,0.86,4910.4599,2837.03744,818.4099833333332,472.8395733333333,0.0,0.0,345.5704099999999,3873.087281650769,0.0,0.0
roundtrip090_l100_pv95,48,49,08:00:00,07:50-08:00,470,480,1.1617,5799.7327,3124.7438,966.6221166666666,520.7906333333333,0.0,0.0,445.83148333333327,3403.139635002525,0.0,0.0
roundtrip090_l100_pv95,49,50,08:10:00,08:00-08:10,480,490,1.1683,5884.826,3413.6932349999997,980.8043333333333,568.9488725,0.0,0.0,411.85546083333327,2969.0058606653242,0.0,0.0
roundtrip090_l100_pv95,50,51,08:20:00,08:10-08:20,490,500,1.0956,5748.0713,3696.19654,958.0118833333332,616.0327566666666,0.0,0.0,341.9791266666666,2608.52820983136,0.0,0.0
roundtrip090_l100_pv95,51,52,08:30:00,08:20-08:30,500,510,1.0849,5769.0581,3972.274615,961.5096833333333,662.0457691666666,0.0,0.0,299.46391416666677,2292.865527899416,0.0,0.0
roundtrip090_l100_pv95,52,53,08:40:00,08:30-08:40,510,520,1.061,5754.2105,4248.177415,959.0350833333333,708.0295691666665,0.0,0.0,251.00551416666679,2028.28248455664,0.0,0.0
roundtrip090_l100_pv95,53,54,08:50:00,08:40-08:50,520,530,1.043,5824.1807,4515.185839999999,970.6967833333333,752.5309733333332,0.0,0.0,218.16581000000008,1798.3155288314601,0.0,0.0
roundtrip090_l100_pv95,54,55,09:00:00,08:50-09:00,530,540,1.036,5954.2601,4770.81203,992.3766833333334,795.1353383333333,0.0,0.0,197.24134500000014,1590.4048958464386,0.0,0.0
roundtrip090_l100_pv95,55,56,09:10:00,09:00-09:10,540,550,1.0147,5958.9696,5021.14197,993.1616,836.8569949999999,0.0,0.0,156.30460500000015,1425.6453756554577,0.0,0.0
roundtrip090_l100_pv95,56,57,09:20:00,09:10-09:20,550,560,0.9922,5929.5554,5266.01549,988.2592333333333,877.6692483333334,0.0,0.0,110.58998499999996,1309.0732959875056,0.0,0.0
roundtrip090_l100_pv95,57,58,09:30:00,09:20-09:30,560,570,0.97,5923.7828,5498.988835,987.2971333333332,916.4981391666666,0.0,0.0,70.7989941666666,1234.4446034489586,0.0,0.0
roundtrip090_l100_pv95,58,59,09:40:00,09:30-09:40,570,580,0.9422,5907.586,5711.52388,984.5976666666667,951.9206466666666,0.0,0.0,32.677020000000084,1200.0,0.0,0.0
roundtrip090_l100_pv95,59,60,09:50:00,09:40-09:50,580,590,0.9569,5899.1262,5905.34516,983.1877,984.2241933333331,0.0,1.0364933333331692,0.0,1200.983303913874,0.0,1.0
roundtrip090_l100_pv95,60,61,10:00:00,09:50-10:00,590,600,0.9977,5902.2196,6089.114395,983.7032666666667,1014.8523991666666,0.0,31.14913249999995,0.0,1230.5339656653864,0.0,1.0
roundtrip090_l100_pv95,61,62,10:10,10:00-10:10,600,610,0.9919,5897.4793,6269.41176,982.9132166666666,1044.90196,0.0,61.98874333333333,0.0,1289.3416511328599,0.0,1.0
roundtrip090_l100_pv95,62,63,10:20,10:10-10:20,610,620,0.9588,5886.7568,6428.3843799999995,981.1261333333333,1071.3973966666667,0.0,90.27126333333342,0.0,1374.980490951113,0.0,1.0
roundtrip090_l100_pv95,63,64,10:30,10:20-10:30,620,630,0.9549,5873.4708,6568.862685,978.9118,1094.8104474999998,0.0,115.89864749999981,0.0,1484.9316021010068,0.0,1.0
roundtrip090_l100_pv95,64,65,10:40,10:30-10:40,630,640,0.9839,5858.0308,6710.995034999999,976.3384666666667,1118.4991725,0.0,142.16070583333328,0.0,1619.7970893641623,0.0,1.0
roundtrip090_l100_pv95,65,66,10:50,10:40-10:50,640,650,0.799,5844.9948,6837.559925,974.1658,1139.593320833333,0.0,165.42752083333312,0.0,1776.7354154166487,0.0,1.0
roundtrip090_l100_pv95,66,67,11:00,10:50-11:00,650,660,0.5025,5839.0587,6937.95849,973.1764499999999,1156.326415,0.0,183.14996500000007,0.0,1950.486728250685,0.0,1.0
roundtrip090_l100_pv95,67,68,11:10,11:00-11:10,660,670,0.4662,5838.7103,7018.30056,973.1183833333332,1169.71676,636.7349566666664,833.3333333333333,0.0,2741.05614329278,0.0,1.0
roundtrip090_l100_pv95,68,69,11:20,11:10-11:20,670,680,0.5007,5823.4378,7086.265649999999,970.5729666666666,1181.0442749999997,359.3530542054823,569.8243625388154,0.0,3281.638998855635,0.0,1.0000000000000013
roundtrip090_l100_pv95,69,70,11:30,11:20-11:30,680,690,0.4827,5814.7932,7144.683145,969.1322,1190.7805241666665,611.6850091666668,833.3333333333333,0.0,4072.2084138977298,0.0,1.0
roundtrip090_l100_pv95,70,71,11:40,11:30-11:40,690,700,0.4785,5832.3951,7189.793705,972.06585,1198.2989508333333,607.1002325,833.3333333333333,0.0,4862.777828939825,0.0,1.0
roundtrip090_l100_pv95,71,72,11:50,11:40-11:50,700,710,0.4662,5712.901,7212.546205,952.1501666666666,1202.0910341666665,583.3924658333333,833.3333333333333,0.0,5653.34724398192,0.0,1.0
roundtrip090_l100_pv95,72,73,12:00,11:50-12:00,710,720,0.4432,5519.4607,7220.991135,919.9101166666666,1203.4985224999998,549.7449275,833.3333333333333,0.0,6443.916659024015,0.0,1.0
roundtrip090_l100_pv95,73,74,12:10,12:00-12:10,720,730,0.4411,5494.7907,7231.700199999999,915.7984499999999,1205.2833666666666,543.8484166666666,833.3333333333333,0.0,7234.48607406611,0.0,1.0
roundtrip090_l100_pv95,74,75,12:20,12:10-12:20,730,740,0.4551,5514.4524,7222.51978,919.0754,1203.7532966666665,548.6554366666667,833.3333333333333,0.0,8025.055489108205,0.0,1.0
roundtrip090_l100_pv95,75,76,12:30,12:20-12:30,740,750,0.4463,5485.829,7176.47784,914.3048333333332,1196.07964,551.5585266666666,833.3333333333333,0.0,8815.6249041503,0.0,1.0
roundtrip090_l100_pv95,76,77,12:40,12:30-12:40,750,760,0.4113,5462.3628,7099.10148,910.3937999999999,1183.18358,560.5435533333333,833.3333333333333,0.0,9606.194319192395,0.0,1.0
roundtrip090_l100_pv95,77,78,12:50,12:40-12:50,760,770,0.5682,5566.1066,7023.74634,927.6844333333333,1170.6243899999997,0.0,242.93995666666638,0.0,9836.667398511177,0.0,1.0
roundtrip090_l100_pv95,78,79,13:00,12:50-13:00,770,780,0.8279,5725.7548,6947.158004999999,954.2924666666665,1157.8596675,0.0,203.56720083333335,0.0,10029.788201972655,0.0,1.0
roundtrip090_l100_pv95,79,80,13:10,13:00-13:10,780,790,0.8636,5739.4957,6834.81395,956.5826166666667,1139.1356583333331,0.0,182.55304166666645,0.0,10202.97322361014,0.0,1.0
roundtrip090_l100_pv95,80,81,13:20,13:10-13:20,790,800,0.8416,5714.6836,6700.480245,952.4472666666667,1116.7467074999997,0.0,164.29944083333305,0.0,10358.841359007762,0.0,1.0
