issue,target,horizon_hours,forecast_kw,date,issue_hour,actual_kw,error_kw,old_forecast_kw,old_abs_error,new_abs_error
2025-09-26 06:00:00,2025-09-26 09:00:00,3,4702.6396999999997,2025-09-26,6,4663.0500000000002,39.589699999999539,4790.2725,127.22249999999985,39.589699999999539
2025-09-26 06:00:00,2025-09-26 10:00:00,4,6214.6073999999999,2025-09-26,6,6227.8874999999998,-13.280099999999948,6207.5113000000001,20.376199999999699,13.280099999999948
2025-09-26 06:00:00,2025-09-26 11:00:00,5,7018.6738999999998,2025-09-26,6,7432.8000000000002,-414.12610000000041,7163.1306999999997,269.66930000000048,414.12610000000041
2025-09-26 06:00:00,2025-09-26 12:00:00,6,7760.9907000000003,2025-09-26,6,7832.7375000000002,-71.746799999999894,7609.9429,222.79460000000017,71.746799999999894
2025-09-26 12:00:00,2025-09-26 13:00:00,1,8247.3320999999996,2025-09-26,12,8136.6000000000004,110.73209999999926,8096.0531000000001,40.546900000000278,110.73209999999926
2025-09-26 12:00:00,2025-09-26 14:00:00,2,6934.4357,2025-09-26,12,6789.6000000000004,144.83569999999963,6886.4912000000004,96.891200000000026,144.83569999999963
2025-09-26 12:00:00,2025-09-26 15:00:00,3,5390.1274999999996,2025-09-26,12,5233.0500000000002,157.07749999999942,5420.8913000000002,187.84130000000005,157.07749999999942
2025-09-26 12:00:00,2025-09-26 16:00:00,4,3726.7127999999998,2025-09-26,12,3525.1875,201.52529999999979,3851.8966999999998,326.70919999999978,201.52529999999979
2025-09-26 12:00:00,2025-09-26 17:00:00,5,1598.4094,2025-09-26,12,1474.0875000000001,124.32189999999991,1594.193,120.10549999999989,124.32189999999991
2025-09-26 12:00:00,2025-09-26 18:00:00,6,0,2025-09-26,12,0,0,0,0,0
2025-09-26 18:00:00,2025-09-26 19:00:00,1,0,2025-09-26,18,0,0,0,0,0
2025-09-26 18:00:00,2025-09-26 20:00:00,2,0,2025-09-26,18,0,0,0,0,0
2025-09-26 18:00:00,2025-09-26 21:00:00,3,0,2025-09-26,18,0,0,0,0,0
2025-09-26 18:00:00,2025-09-26 22:00:00,4,0,2025-09-26,18,0,0,0,0,0
2025-09-26 18:00:00,2025-09-26 23:00:00,5,0,2025-09-26,18,0,0,0,0,0
2025-09-26 18:00:00,2025-09-27 00:00:00,6,0,2025-09-26,18,0,0,0,0,0
2025-09-27 06:00:00,2025-09-27 07:00:00,1,1379.4938999999999,2025-09-27,6,1401,-21.50610000000006,1469.4069,68.406899999999951,21.50610000000006
2025-09-27 06:00:00,2025-09-27 08:00:00,2,3652.0839999999998,2025-09-27,6,3689.4375,-37.353500000000167,3879.7026000000001,190.26510000000007,37.353500000000167
2025-09-27 06:00:00,2025-09-27 09:00:00,3,5906.5401000000002,2025-09-27,6,5967.2250000000004,-60.684900000000198,6460.0204000000003,492.79539999999997,60.684900000000198
2025-09-27 06:00:00,2025-09-27 10:00:00,4,7818.2083000000002,2025-09-27,6,7780.0124999999998,38.195800000000418,8557.6499999999996,777.63749999999982,38.195800000000418
2025-09-27 06:00:00,2025-09-27 11:00:00,5,8153.8400000000001,2025-09-27,6,7970.8874999999998,182.95250000000033,8714.8071999999993,743.91969999999947,182.95250000000033
2025-09-27 06:00:00,2025-09-27 12:00:00,6,8262.5673000000006,2025-09-27,6,8021.3625000000002,241.20480000000043,8913.7299000000003,892.36740000000009,241.20480000000043
2025-09-27 12:00:00,2025-09-27 13:00:00,1,7591.5300999999999,2025-09-27,12,7579.8374999999996,11.692600000000311,7197.9303,381.90719999999965,11.692600000000311
2025-09-27 12:00:00,2025-09-27 14:00:00,2,6536.2582000000002,2025-09-27,12,6442.5749999999998,93.683200000000397,5911.1536999999998,531.42129999999997,93.683200000000397
2025-09-27 12:00:00,2025-09-27 15:00:00,3,4712.0218999999997,2025-09-27,12,4605.4875000000002,106.53439999999955,4085.8780000000002,519.60950000000003,106.53439999999955
2025-09-27 12:00:00,2025-09-27 16:00:00,4,3085.3375000000001,2025-09-27,12,3006.1125000000002,79.224999999999909,2494.8389000000002,511.27359999999999,79.224999999999909
2025-09-27 12:00:00,2025-09-27 17:00:00,5,1451.3106,2025-09-27,12,1439.4375,11.873100000000022,1320.3579999999999,119.07950000000005,11.873100000000022
2025-09-27 12:00:00,2025-09-27 18:00:00,6,0,2025-09-27,12,0,0,0,0,0
2025-09-27 18:00:00,2025-09-27 19:00:00,1,0,2025-09-27,18,0,0,0,0,0
2025-09-27 18:00:00,2025-09-27 20:00:00,2,0,2025-09-27,18,0,0,0,0,0
2025-09-27 18:00:00,2025-09-27 21:00:00,3,0,2025-09-27,18,0,0,0,0,0
2025-09-27 18:00:00,2025-09-27 22:00:00,4,0,2025-09-27,18,0,0,0,0,0
2025-09-27 18:00:00,2025-09-27 23:00:00,5,0,2025-09-27,18,0,0,0,0,0
2025-09-27 18:00:00,2025-09-28 00:00:00,6,0,2025-09-27,18,0,0,0,0,0
2025-09-28 06:00:00,2025-09-28 07:00:00,1,1404.741,2025-09-28,6,1413.5625,-8.8215000000000146,1468.4227000000001,54.860200000000077,8.8215000000000146
2025-09-28 06:00:00,2025-09-28 08:00:00,2,3346.6469000000002,2025-09-28,6,3393.6750000000002,-47.028099999999995,3520.7271000000001,127.05209999999988,47.028099999999995
2025-09-28 06:00:00,2025-09-28 09:00:00,3,5016.5703000000003,2025-09-28,6,5196.7875000000004,-180.21720000000005,5422.6458000000002,225.85829999999987,180.21720000000005
2025-09-28 06:00:00,2025-09-28 10:00:00,4,6387.5204999999996,2025-09-28,6,6520.125,-132.60450000000037,6365.3101999999999,154.8148000000001,132.60450000000037
2025-09-28 06:00:00,2025-09-28 11:00:00,5,7125.8837999999996,2025-09-28,6,7634.9250000000002,-509.04120000000057,7968.3044,333.37939999999981,509.04120000000057
2025-09-28 06:00:00,2025-09-28 12:00:00,6,7154.9964,2025-09-28,6,8187,-1032.0036,9121.8898000000008,934.88980000000083,1032.0036
2025-09-28 12:00:00,2025-09-28 13:00:00,1,7113.6593000000003,2025-09-28,12,7008.1125000000002,105.54680000000008,5949.0208000000002,1059.0916999999999,105.54680000000008
2025-09-28 12:00:00,2025-09-28 14:00:00,2,6705.3633,2025-09-28,12,6636.6750000000002,68.688299999999799,5822.2999,814.3751000000002,68.688299999999799
2025-09-28 12:00:00,2025-09-28 15:00:00,3,5545.6700000000001,2025-09-28,12,5406.1875,139.48250000000007,4721.9204,684.26710000000003,139.48250000000007
2025-09-28 12:00:00,2025-09-28 16:00:00,4,3799.4791,2025-09-28,12,3768.2624999999998,31.216600000000199,3527.0927000000001,241.16979999999967,31.216600000000199
2025-09-28 12:00:00,2025-09-28 17:00:00,5,1449.597,2025-09-28,12,1527.1125,-77.515499999999975,1591.2512999999999,64.138799999999947,77.515499999999975
2025-09-28 12:00:00,2025-09-28 18:00:00,6,0,2025-09-28,12,0,0,0,0,0
2025-09-28 18:00:00,2025-09-28 19:00:00,1,0,2025-09-28,18,0,0,0,0,0
2025-09-28 18:00:00,2025-09-28 20:00:00,2,0,2025-09-28,18,0,0,0,0,0
2025-09-28 18:00:00,2025-09-28 21:00:00,3,0,2025-09-28,18,0,0,0,0,0
2025-09-28 18:00:00,2025-09-28 22:00:00,4,0,2025-09-28,18,0,0,0,0,0
2025-09-28 18:00:00,2025-09-28 23:00:00,5,0,2025-09-28,18,0,0,0,0,0
2025-09-28 18:00:00,2025-09-29 00:00:00,6,0,2025-09-28,18,0,0,0,0,0
2025-09-29 06:00:00,2025-09-29 07:00:00,1,1457.1570999999999,2025-09-29,6,1436.925,20.232099999999946,1411.6578,25.267200000000003,20.232099999999946
2025-09-29 06:00:00,2025-09-29 08:00:00,2,3629.6527000000001,2025-09-29,6,3481.6500000000001,148.0027,3400.9411,80.708900000000085,148.0027
2025-09-29 06:00:00,2025-09-29 09:00:00,3,5662.4670999999998,2025-09-29,6,5294.5874999999996,367.87960000000021,5207.3648000000003,87.22269999999935,367.87960000000021
2025-09-29 06:00:00,2025-09-29 10:00:00,4,7465.1316999999999,2025-09-29,6,6901.5375000000004,563.59419999999955,6833.0640999999996,68.473400000000765,563.59419999999955
2025-09-29 06:00:00,2025-09-29 11:00:00,5,8297.8492999999999,2025-09-29,6,7693.5,604.34929999999986,7989.4544999999998,295.95449999999983,604.34929999999986
2025-09-29 06:00:00,2025-09-29 12:00:00,6,9461.0578000000005,2025-09-29,6,8520.6375000000007,940.42029999999977,8518.7990000000009,1.8384999999998399,940.42029999999977
2025-09-29 12:00:00,2025-09-29 13:00:00,1,7676.2493999999997,2025-09-29,12,7674.4125000000004,1.8368999999993321,8424.8114999999998,750.39899999999943,1.8368999999993321
2025-09-29 12:00:00,2025-09-29 14:00:00,2,6942.6121000000003,2025-09-29,12,7013.0625,-70.450399999999718,7545.8748999999998,532.8123999999998,70.450399999999718
2025-09-29 12:00:00,2025-09-29 15:00:00,3,5558.6306999999997,2025-09-29,12,5629.8000000000002,-71.169300000000476,5608.9179000000004,20.882099999999809,71.169300000000476
2025-09-29 12:00:00,2025-09-29 16:00:00,4,3349.1151,2025-09-29,12,3436.6875,-87.572400000000016,3284.8063000000002,151.88119999999981,87.572400000000016
2025-09-29 12:00:00,2025-09-29 17:00:00,5,1439.2539999999999,2025-09-29,12,1491.7874999999999,-52.533500000000004,1311.1205,180.66699999999992,52.533500000000004
2025-09-29 12:00:00,2025-09-29 18:00:00,6,0,2025-09-29,12,0,0,0,0,0
2025-09-29 18:00:00,2025-09-29 19:00:00,1,0,2025-09-29,18,0,0,0,0,0
2025-09-29 18:00:00,2025-09-29 20:00:00,2,0,2025-09-29,18,0,0,0,0,0
2025-09-29 18:00:00,2025-09-29 21:00:00,3,0,2025-09-29,18,0,0,0,0,0
2025-09-29 18:00:00,2025-09-29 22:00:00,4,0,2025-09-29,18,0,0,0,0,0
2025-09-29 18:00:00,2025-09-29 23:00:00,5,0,2025-09-29,18,0,0,0,0,0
2025-09-29 18:00:00,2025-09-30 00:00:00,6,0,2025-09-29,18,0,0,0,0,0
2025-09-30 06:00:00,2025-09-30 07:00:00,1,1279.1017999999999,2025-09-30,6,1280.1375,-1.0357000000001335,1271.5094999999999,8.6280000000001564,1.0357000000001335
2025-09-30 06:00:00,2025-09-30 08:00:00,2,3290.7035000000001,2025-09-30,6,3274.5,16.203500000000076,3668.3290999999999,393.82909999999993,16.203500000000076
2025-09-30 06:00:00,2025-09-30 09:00:00,3,5145.3653000000004,2025-09-30,6,5034.7124999999996,110.65280000000075,5844.3242,809.61170000000038,110.65280000000075
2025-09-30 06:00:00,2025-09-30 10:00:00,4,6851.2815000000001,2025-09-30,6,6490.0124999999998,361.26900000000023,7272.1522999999997,782.13979999999992,361.26900000000023
2025-09-30 06:00:00,2025-09-30 11:00:00,5,7634.3711000000003,2025-09-30,6,7460.6999999999998,173.67110000000048,8886.0257999999994,1425.3257999999996,173.67110000000048
2025-09-30 06:00:00,2025-09-30 12:00:00,6,8617.6332000000002,2025-09-30,6,8227.0874999999996,390.54570000000058,9815.8291000000008,1588.7416000000012,390.54570000000058
2025-09-30 12:00:00,2025-09-30 13:00:00,1,7915.9032999999999,2025-09-30,12,8001,-85.096700000000055,8547.8763999999992,546.87639999999919,85.096700000000055
2025-09-30 12:00:00,2025-09-30 14:00:00,2,5836.9339,2025-09-30,12,6025.2375000000002,-188.30360000000019,6202.4224000000004,177.1849000000002,188.30360000000019
2025-09-30 12:00:00,2025-09-30 15:00:00,3,4630.2083000000002,2025-09-30,12,4823.0249999999996,-192.8166999999994,4522.3091000000004,300.71589999999924,192.8166999999994
2025-09-30 12:00:00,2025-09-30 16:00:00,4,3080.8850000000002,2025-09-30,12,3174.7125000000001,-93.827499999999873,3122.9005000000002,51.811999999999898,93.827499999999873
2025-09-30 12:00:00,2025-09-30 17:00:00,5,1307.4201,2025-09-30,12,1385.2125000000001,-77.792400000000043,1374.0787,11.133800000000065,77.792400000000043
2025-09-30 12:00:00,2025-09-30 18:00:00,6,0,2025-09-30,12,0,0,0,0,0
2025-09-30 18:00:00,2025-09-30 19:00:00,1,0,2025-09-30,18,0,0,0,0,0
2025-09-30 18:00:00,2025-09-30 20:00:00,2,0,2025-09-30,18,0,0,0,0,0
2025-09-30 18:00:00,2025-09-30 21:00:00,3,0,2025-09-30,18,0,0,0,0,0
2025-09-30 18:00:00,2025-09-30 22:00:00,4,0,2025-09-30,18,0,0,0,0,0
2025-09-30 18:00:00,2025-09-30 23:00:00,5,0,2025-09-30,18,0,0,0,0,0
2025-09-30 18:00:00,2025-10-01 00:00:00,6,0,2025-09-30,18,0,0,0,0,0
2025-10-01 06:00:00,2025-10-01 07:00:00,1,1607.1774,2025-10-01,6,1600.875,6.3024000000000342,1588.5282,12.34680000000003,6.3024000000000342
2025-10-01 06:00:00,2025-10-01 08:00:00,2,3892.3427000000001,2025-10-01,6,3910.6500000000001,-18.307299999999941,3924.6127000000001,13.962700000000041,18.307299999999941
2025-10-01 06:00:00,2025-10-01 09:00:00,3,6350.5448999999999,2025-10-01,6,6487.0500000000002,-136.50510000000031,6487.0500000000002,0,136.50510000000031
2025-10-01 06:00:00,2025-10-01 10:00:00,4,8264.7754999999997,2025-10-01,6,8557.6499999999996,-292.8744999999999,8016.1103999999996,541.53960000000006,292.8744999999999
2025-10-01 06:00:00,2025-10-01 11:00:00,5,8642.7726000000002,2025-10-01,6,9439.4624999999996,-796.6898999999994,8671.7649999999994,767.69750000000022,796.6898999999994
2025-10-01 06:00:00,2025-10-01 12:00:00,6,8671.7551999999996,2025-10-01,6,9835.125,-1163.3698000000004,8480.7990000000009,1354.3259999999991,1163.3698000000004
2025-10-01 12:00:00,2025-10-01 13:00:00,1,9012.8605000000007,2025-10-01,12,9135.9375,-123.07699999999932,8415.5712999999996,720.36620000000039,123.07699999999932
2025-10-01 12:00:00,2025-10-01 14:00:00,2,6996.8029999999999,2025-10-01,12,7098.6000000000004,-101.79700000000048,6330.0861000000004,768.51389999999992,101.79700000000048
2025-10-01 12:00:00,2025-10-01 15:00:00,3,5479.7848000000004,2025-10-01,12,5606.6625000000004,-126.8777,5095.7458999999999,510.91660000000047,126.8777
2025-10-01 12:00:00,2025-10-01 16:00:00,4,3696.4436000000001,2025-10-01,12,3740.0625,-43.61889999999994,3294.6500999999998,445.41240000000016,43.61889999999994
2025-10-01 12:00:00,2025-10-01 17:00:00,5,1410.3326999999999,2025-10-01,12,1420.0875000000001,-9.7548000000001593,1335.9378999999999,84.149600000000191,9.7548000000001593
2025-10-01 12:00:00,2025-10-01 18:00:00,6,0,2025-10-01,12,0,0,0,0,0
2025-10-01 18:00:00,2025-10-01 19:00:00,1,0,2025-10-01,18,0,0,0,0,0
2025-10-01 18:00:00,2025-10-01 20:00:00,2,0,2025-10-01,18,0,0,0,0,0
2025-10-01 18:00:00,2025-10-01 21:00:00,3,0,2025-10-01,18,0,0,0,0,0
2025-10-01 18:00:00,2025-10-01 22:00:00,4,0,2025-10-01,18,0,0,0,0,0
2025-10-01 18:00:00,2025-10-01 23:00:00,5,0,2025-10-01,18,0,0,0,0,0
2025-10-01 18:00:00,2025-10-02 00:00:00,6,0,2025-10-01,18,0,0,0,0,0
2025-10-02 06:00:00,2025-10-02 07:00:00,1,1565.3589999999999,2025-10-02,6,1583.925,-18.566000000000031,1521.2348,62.690200000000004,18.566000000000031
2025-10-02 06:00:00,2025-10-02 08:00:00,2,3710.1066999999998,2025-10-02,6,3823.0875000000001,-112.98080000000027,3498.1983,324.88920000000007,112.98080000000027
2025-10-02 06:00:00,2025-10-02 09:00:00,3,5650.0519999999997,2025-10-02,6,5948.7749999999996,-298.72299999999996,5180.1495000000004,768.62549999999919,298.72299999999996
2025-10-02 06:00:00,2025-10-02 10:00:00,4,7421.3127000000004,2025-10-02,6,7581,-159.6872999999996,6009.2416999999996,1571.7583000000004,159.6872999999996
2025-10-02 06:00:00,2025-10-02 11:00:00,5,8268.9794000000002,2025-10-02,6,8626.7250000000004,-357.74560000000019,7376.1400000000003,1250.585,357.74560000000019
2025-10-02 06:00:00,2025-10-02 12:00:00,6,8532.2186999999994,2025-10-02,6,9304.1625000000004,-771.94380000000092,8248.7801999999992,1055.3823000000011,771.94380000000092
2025-10-02 12:00:00,2025-10-02 13:00:00,1,8860.6530999999995,2025-10-02,12,8952.6749999999993,-92.021899999999732,7932.7644,1019.9105999999992,92.021899999999732
2025-10-02 12:00:00,2025-10-02 14:00:00,2,7741.5945000000002,2025-10-02,12,7772.2875000000004,-30.693000000000211,7200.0649999999996,572.22250000000076,30.693000000000211
2025-10-02 12:00:00,2025-10-02 15:00:00,3,6053.8370999999997,2025-10-02,12,6082.5375000000004,-28.700400000000627,5606.3779000000004,476.15959999999995,28.700400000000627
2025-10-02 12:00:00,2025-10-02 16:00:00,4,4003.6125000000002,2025-10-02,12,4003.6125000000002,0,3985.7709,17.841600000000199,0
2025-10-02 12:00:00,2025-10-02 17:00:00,5,1734.6075000000001,2025-10-02,12,1642.3875,92.220000000000027,1638.2583,4.1292000000000826,92.220000000000027
2025-10-02 12:00:00,2025-10-02 18:00:00,6,0,2025-10-02,12,0,0,0,0,0
2025-10-02 18:00:00,2025-10-02 19:00:00,1,0,2025-10-02,18,0,0,0,0,0
2025-10-02 18:00:00,2025-10-02 20:00:00,2,0,2025-10-02,18,0,0,0,0,0
2025-10-02 18:00:00,2025-10-02 21:00:00,3,0,2025-10-02,18,0,0,0,0,0
2025-10-02 18:00:00,2025-10-02 22:00:00,4,0,2025-10-02,18,0,0,0,0,0
2025-10-02 18:00:00,2025-10-02 23:00:00,5,0,2025-10-02,18,0,0,0,0,0
2025-10-02 18:00:00,2025-10-03 00:00:00,6,0,2025-10-02,18,0,0,0,0,0
2025-10-03 06:00:00,2025-10-03 07:00:00,1,1470.4248,2025-10-03,6,1476.5999999999999,-6.1751999999999043,1514.8281999999999,38.228200000000015,6.1751999999999043
2025-10-03 06:00:00,2025-10-03 08:00:00,2,3664.9881999999998,2025-10-03,6,3717.0749999999998,-52.086800000000039,3927.2249999999999,210.15000000000009,52.086800000000039
2025-10-03 06:00:00,2025-10-03 09:00:00,3,5605.1244999999999,2025-10-03,6,5668.9499999999998,-63.82549999999992,5930.9327000000003,261.98270000000048,63.82549999999992
2025-10-03 06:00:00,2025-10-03 10:00:00,4,7444.1090999999997,2025-10-03,6,7477.7624999999998,-33.653400000000147,7499.4223000000002,21.659800000000359,33.653400000000147
2025-10-03 06:00:00,2025-10-03 11:00:00,5,8916.3477000000003,2025-10-03,6,8686.2749999999996,230.07270000000062,8376.4557000000004,309.8192999999992,230.07270000000062
2025-10-03 06:00:00,2025-10-03 12:00:00,6,9675.7294000000002,2025-10-03,6,9055.7625000000007,619.96689999999944,8564.2641999999996,491.49830000000111,619.96689999999944
2025-10-03 12:00:00,2025-10-03 13:00:00,1,9310.1718000000001,2025-10-03,12,9159.1875,150.98430000000008,9435.2999999999993,276.11249999999927,150.98430000000008
2025-10-03 12:00:00,2025-10-03 14:00:00,2,7428.2281000000003,2025-10-03,12,7328.5874999999996,99.640600000000632,8225.6460999999999,897.0586000000003,99.640600000000632
2025-10-03 12:00:00,2025-10-03 15:00:00,3,5764.0172000000002,2025-10-03,12,5644.4250000000002,119.59220000000005,6115.875,471.44999999999982,119.59220000000005
2025-10-03 12:00:00,2025-10-03 16:00:00,4,3819.5727000000002,2025-10-03,12,3870.75,-51.177299999999832,4003.6125000000002,132.86250000000018,51.177299999999832
2025-10-03 12:00:00,2025-10-03 17:00:00,5,1490.8539000000001,2025-10-03,12,1556.0250000000001,-65.171100000000024,1571.2784999999999,15.253499999999804,65.171100000000024
2025-10-03 12:00:00,2025-10-03 18:00:00,6,0,2025-10-03,12,0,0,0,0,0
2025-10-03 18:00:00,2025-10-03 19:00:00,1,0,2025-10-03,18,0,0,0,0,0
2025-10-03 18:00:00,2025-10-03 20:00:00,2,0,2025-10-03,18,0,0,0,0,0
2025-10-03 18:00:00,2025-10-03 21:00:00,3,0,2025-10-03,18,0,0,0,0,0
2025-10-03 18:00:00,2025-10-03 22:00:00,4,0,2025-10-03,18,0,0,0,0,0
2025-10-03 18:00:00,2025-10-03 23:00:00,5,0,2025-10-03,18,0,0,0,0,0
2025-10-03 18:00:00,2025-10-04 00:00:00,6,0,2025-10-03,18,0,0,0,0,0
2025-10-04 06:00:00,2025-10-04 07:00:00,1,1423.5355,2025-10-04,6,1420.2750000000001,3.2604999999998654,1347.8221000000001,72.4529,3.2604999999998654
2025-10-04 06:00:00,2025-10-04 08:00:00,2,3544.9587000000001,2025-10-04,6,3534.0374999999999,10.921200000000226,3033.3294999999998,500.70800000000008,10.921200000000226
2025-10-04 06:00:00,2025-10-04 09:00:00,3,5427.4579999999996,2025-10-04,6,5440.5749999999998,-13.117000000000189,4494.7168000000001,945.85819999999967,13.117000000000189
2025-10-04 06:00:00,2025-10-04 10:00:00,4,7224.3491999999997,2025-10-04,6,7190.0625,34.286699999999655,5837.8856999999998,1352.1768000000002,34.286699999999655
2025-10-04 06:00:00,2025-10-04 11:00:00,5,8258.1098000000002,2025-10-04,6,7926.7124999999996,331.39730000000054,6306.4939999999997,1620.2184999999999,331.39730000000054
2025-10-04 06:00:00,2025-10-04 12:00:00,6,8840.4598000000005,2025-10-04,6,8826.7875000000004,13.672300000000178,7169.1890000000003,1657.5985000000001,13.672300000000178
2025-10-04 12:00:00,2025-10-04 13:00:00,1,8287.1429000000007,2025-10-04,12,8243.0249999999996,44.1179000000011,7705.0158000000001,538.00919999999951,44.1179000000011
2025-10-04 12:00:00,2025-10-04 14:00:00,2,7241.2951999999996,2025-10-04,12,7103.625,137.67019999999957,7154.4209000000001,50.795900000000074,137.67019999999957
2025-10-04 12:00:00,2025-10-04 15:00:00,3,5855.8599000000004,2025-10-04,12,5658.8999999999996,196.95990000000074,5697.6439,38.743900000000394,196.95990000000074
2025-10-04 12:00:00,2025-10-04 16:00:00,4,3407.9187999999999,2025-10-04,12,3293.0625,114.85629999999992,3290.9668000000001,2.0956999999998516,114.85629999999992
2025-10-04 12:00:00,2025-10-04 17:00:00,5,1496.6313,2025-10-04,12,1421.4375,75.19380000000001,1460.6007999999999,39.163299999999936,75.19380000000001
2025-10-04 12:00:00,2025-10-04 18:00:00,6,0,2025-10-04,12,0,0,0,0,0
2025-10-04 18:00:00,2025-10-04 19:00:00,1,0,2025-10-04,18,0,0,0,0,0
2025-10-04 18:00:00,2025-10-04 20:00:00,2,0,2025-10-04,18,0,0,0,0,0
2025-10-04 18:00:00,2025-10-04 21:00:00,3,0,2025-10-04,18,0,0,0,0,0
2025-10-04 18:00:00,2025-10-04 22:00:00,4,0,2025-10-04,18,0,0,0,0,0
2025-10-04 18:00:00,2025-10-04 23:00:00,5,0,2025-10-04,18,0,0,0,0,0
2025-10-04 18:00:00,2025-10-05 00:00:00,6,0,2025-10-04,18,0,0,0,0,0
2025-10-05 06:00:00,2025-10-05 07:00:00,1,1507.1061,2025-10-05,6,1519.0125,-11.906400000000076,1330.5047,188.50780000000009,11.906400000000076
2025-10-05 06:00:00,2025-10-05 08:00:00,2,3577.5327000000002,2025-10-05,6,3596.8499999999999,-19.317299999999705,3005.6088,591.24119999999994,19.317299999999705
2025-10-05 06:00:00,2025-10-05 09:00:00,3,5828.1219000000001,2025-10-05,6,5976.2250000000004,-148.10310000000027,5280.8761999999997,695.34880000000067,148.10310000000027
2025-10-05 06:00:00,2025-10-05 10:00:00,4,6953.8629000000001,2025-10-05,6,7016.0625,-62.199599999999919,5870.1900999999998,1145.8724000000002,62.199599999999919
2025-10-05 06:00:00,2025-10-05 11:00:00,5,8850.2221000000009,2025-10-05,6,8575.5750000000007,274.64710000000014,7032.0711000000001,1543.5039000000006,274.64710000000014
2025-10-05 06:00:00,2025-10-05 12:00:00,6,9324.2544999999991,2025-10-05,6,8781.4874999999993,542.76699999999983,7109.2914000000001,1672.1960999999992,542.76699999999983
2025-10-05 12:00:00,2025-10-05 13:00:00,1,8807.4886000000006,2025-10-05,12,8830.3500000000004,-22.861399999999776,9053.2196000000004,222.86959999999999,22.861399999999776
2025-10-05 12:00:00,2025-10-05 14:00:00,2,7365.7928000000002,2025-10-05,12,7370.4750000000004,-4.6822000000001935,7883.7421999999997,513.26719999999932,4.6822000000001935
2025-10-05 12:00:00,2025-10-05 15:00:00,3,5620.9530999999997,2025-10-05,12,5687.5874999999996,-66.634399999999914,5776.9534999999996,89.365999999999985,66.634399999999914
2025-10-05 12:00:00,2025-10-05 16:00:00,4,3588.4049,2025-10-05,12,3774.75,-186.3451,3508.1129999999998,266.63700000000017,186.3451
2025-10-05 12:00:00,2025-10-05 17:00:00,5,1263.4729,2025-10-05,12,1375.5,-112.02710000000002,1347.9809,27.51909999999998,112.02710000000002
2025-10-05 12:00:00,2025-10-05 18:00:00,6,0,2025-10-05,12,0,0,0,0,0
2025-10-05 18:00:00,2025-10-05 19:00:00,1,0,2025-10-05,18,0,0,0,0,0
2025-10-05 18:00:00,2025-10-05 20:00:00,2,0,2025-10-05,18,0,0,0,0,0
2025-10-05 18:00:00,2025-10-05 21:00:00,3,0,2025-10-05,18,0,0,0,0,0
2025-10-05 18:00:00,2025-10-05 22:00:00,4,0,2025-10-05,18,0,0,0,0,0
2025-10-05 18:00:00,2025-10-05 23:00:00,5,0,2025-10-05,18,0,0,0,0,0
2025-10-05 18:00:00,2025-10-06 00:00:00,6,0,2025-10-05,18,0,0,0,0,0
2025-10-06 06:00:00,2025-10-06 07:00:00,1,1417.3108,2025-10-06,6,1427.7,-10.389200000000073,1444.4838999999999,16.783899999999903,10.389200000000073
2025-10-06 06:00:00,2025-10-06 08:00:00,2,3576.9627999999998,2025-10-06,6,3571.8000000000002,5.1627999999996064,3819.7046,247.90459999999985,5.1627999999996064
2025-10-06 06:00:00,2025-10-06 09:00:00,3,5638.4549999999999,2025-10-06,6,5574.0749999999998,64.380000000000109,6065.2025000000003,491.12750000000051,64.380000000000109
2025-10-06 06:00:00,2025-10-06 10:00:00,4,7661.9507000000003,2025-10-06,6,7468.9125000000004,193.03819999999996,8557.6499999999996,1088.7374999999993,193.03819999999996
2025-10-06 06:00:00,2025-10-06 11:00:00,5,8568.0679999999993,2025-10-06,6,8246.4750000000004,321.59299999999894,9439.4624999999996,1192.9874999999993,321.59299999999894
2025-10-06 06:00:00,2025-10-06 12:00:00,6,8846.1293000000005,2025-10-06,6,8428.7625000000007,417.36679999999978,9835.125,1406.3624999999993,417.36679999999978
2025-10-06 12:00:00,2025-10-06 13:00:00,1,8061.7793000000001,2025-10-06,12,8010.7875000000004,50.991799999999785,8000.9358000000002,9.8517000000001644,50.991799999999785
2025-10-06 12:00:00,2025-10-06 14:00:00,2,7235.5099,2025-10-06,12,7067.3999999999996,168.10990000000038,7027.2267000000002,40.173299999999472,168.10990000000038
2025-10-06 12:00:00,2025-10-06 15:00:00,3,5900.2183000000005,2025-10-06,12,5669.25,230.96830000000045,5954.3485000000001,285.09850000000006,230.96830000000045
2025-10-06 12:00:00,2025-10-06 16:00:00,4,3598.3611999999998,2025-10-06,12,3422.3249999999998,176.03620000000001,3429.8753000000002,7.550300000000334,176.03620000000001
2025-10-06 12:00:00,2025-10-06 17:00:00,5,1238.7502999999999,2025-10-06,12,1211.7,27.050299999999879,1247.5177000000001,35.817700000000059,27.050299999999879
2025-10-06 12:00:00,2025-10-06 18:00:00,6,0,2025-10-06,12,0,0,0,0,0
2025-10-06 18:00:00,2025-10-06 19:00:00,1,0,2025-10-06,18,0,0,0,0,0
2025-10-06 18:00:00,2025-10-06 20:00:00,2,0,2025-10-06,18,0,0,0,0,0
2025-10-06 18:00:00,2025-10-06 21:00:00,3,0,2025-10-06,18,0,0,0,0,0
2025-10-06 18:00:00,2025-10-06 22:00:00,4,0,2025-10-06,18,0,0,0,0,0
