origin,horizon,M,S,mean_net_kwh,mean_timewise_variance_kwh2,full_Q80_mean_kwh,reduced_Q80_mean_kwh,full_Q90_mean_kwh,reduced_Q90_mean_kwh,positive_Q90_tail_underestimate_kwh,expected_objective_yuan_all_horizons
2025-08-20,2,26,26,119.1759877323332,5544.4219559401499,168.90080012081478,168.90080012081478,213.04996829970324,213.04996829970324,0,126528.2598990752
2025-08-21,0,26,26,449.39862545806687,5359.0260723184092,495.83431699456895,495.83431699456895,533.47247537443809,533.47247537443809,0,103369.49013620942
2025-08-21,1,26,26,126.96894815763568,5533.247290894742,175.23120394146528,175.23120394146528,214.08120076488916,214.08120076488916,0,103369.49013620942
2025-08-21,2,26,26,132.85520935121576,5835.2629561387002,186.21238936611638,186.21238936611638,228.51965836373626,228.51965836373626,0,103369.49013620942
2025-08-22,0,26,26,131.22439438271618,5273.1497335551503,178.33206499686779,178.33206499686779,214.54795867788462,214.54795867788462,0,106153.33556238246
2025-08-22,1,26,26,133.25886363739352,5679.8898947733142,182.50721466165155,182.50721466165155,223.52766603917095,223.52766603917095,0,106153.33556238246
2025-08-22,2,26,26,448.61432947417359,5739.6132312035234,500.71009555495061,500.71009555495061,544.54407602185836,544.54407602185836,0,106153.33556238246
2025-08-23,0,26,26,139.23718469690724,5369.6492739311943,185.95559589596652,185.95559589596652,223.50262352209225,223.50262352209225,0,132525.75724003193
2025-08-23,1,26,26,450.25335418111598,5690.6690125993046,499.98873668359204,499.98873668359204,540.29096301852564,540.29096301852564,0,132525.75724003193
2025-08-23,2,26,26,456.72602443405412,5834.5349236740267,509.65986626516656,509.65986626516656,552.13530384138471,552.13530384138471,0,132525.75724003193
2025-08-24,0,26,26,455.15146234421809,5369.2586406802839,501.36288725201302,501.36288725201302,539.49964374563592,539.49964374563592,0,155334.89683648027
2025-08-24,1,26,26,460.09463592308009,5760.7700154880549,508.55976184718918,508.55976184718918,551.80771526574119,551.80771526574119,0,155334.89683648027
2025-08-24,2,26,26,464.44109547088942,5832.6969449947346,516.27380376892529,516.27380376892529,559.89786317681546,559.89786317681546,0,155334.89683648027
2025-08-25,0,26,26,460.80678043650306,5332.0502929448448,507.66983927188653,507.66983927188653,545.28723466601355,545.28723466601355,0,156590.27479218147
2025-08-25,1,26,26,463.13658486520058,5795.0442232767637,511.87343922712654,511.87343922712654,555.73933856933559,555.73933856933559,0,156590.27479218147
2025-08-25,2,26,26,459.93866846117493,5780.8367650522659,511.85980594477223,511.85980594477223,555.73434517215878,555.73434517215878,0,156590.27479218147
2025-08-26,0,26,26,469.08265921756367,5288.0071774028229,515.13483617304928,515.13483617304928,553.06941522153056,553.06941522153056,0,157926.35330461155
2025-08-26,1,26,26,467.08103590462139,5788.9451817247736,515.75241118423617,515.75241118423617,559.72690438324832,559.72690438324832,0,157926.35330461155
2025-08-26,2,26,26,464.44084873423503,5936.1340473512428,517.0255059248816,517.0255059248816,560.75711107191046,560.75711107191046,0,157926.35330461155
2025-08-27,0,26,26,466.09573868899474,5274.2368645220022,511.96405670297077,511.96405670297077,549.85134783762521,549.85134783762521,0,131493.006377888
2025-08-27,1,26,26,464.49911217514142,5796.0585638661714,514.33734949310576,514.33734949310576,555.35296947093957,555.35296947093957,0,131493.006377888
2025-08-27,2,26,26,151.12813136079421,5897.3701981691374,203.22652746239308,203.22652746239308,248.06315739369296,248.06315739369296,0,131493.006377888
2025-08-28,0,26,26,466.8581936239155,5644.7652957759019,515.00203886978193,515.00203886978193,552.05138481013944,552.05138481013944,0,106029.26993095485
2025-08-28,1,26,26,154.55634538793487,5971.7921341774554,204.46977636066879,204.46977636066879,248.13973172184146,248.13973172184146,0,106029.26993095485
2025-08-28,2,26,26,151.79422645664306,5549.2381408895044,200.68752151977526,200.68752151977526,245.56429538527448,245.56429538527448,0,106029.26993095485
2025-08-29,0,26,26,159.15321777526435,5651.6876173451301,208.04291269854644,208.04291269854644,244.95942718724461,244.95942718724461,0,109393.32581900865
2025-08-29,1,26,26,160.75260601940454,5782.162196849712,209.19992616551065,209.19992616551065,252.65843180478976,252.65843180478976,0,109393.32581900865
2025-08-29,2,26,26,471.64754193459038,5606.8683124742101,520.7746660019609,520.7746660019609,564.28171957049403,564.28171957049403,0,109393.32581900865
2025-08-30,0,26,26,161.33120045195344,5446.8323758286961,208.97117231239503,208.97117231239503,244.80871069635316,244.80871069635316,0,135484.5345765622
2025-08-30,1,26,26,475.87758357310747,5790.4715459934141,524.42025293073527,524.42025293073527,567.73474368004099,567.73474368004099,0,135484.5345765622
2025-08-30,2,26,26,481.41172778809027,5024.3111744436574,528.18272940491681,528.18272940491681,571.65243848154932,571.65243848154932,0,135484.5345765622
2025-08-31,0,26,26,472.57432308774088,5443.6960390029608,519.4206660775202,519.4206660775202,558.09921674061502,558.09921674061502,0,158185.47626033111
2025-08-31,1,26,26,480.9964263938964,5269.9274231309346,527.60007708005696,527.60007708005696,570.96095763045423,570.96095763045423,0,158185.47626033111
2025-08-31,2,26,26,475.04669656947681,4826.1126919277867,521.36441248435528,521.36441248435528,563.9403638573699,563.9403638573699,0,158185.47626033111
2025-09-01,0,26,26,479.59144540958471,4988.9579013303801,524.46262419000584,524.46262419000584,562.96739697054579,562.96739697054579,0,157896.4403025895
2025-09-01,1,26,26,477.72747296567792,5199.3858350943801,523.95030418001579,523.95030418001579,566.93825187636298,566.93825187636298,0,157896.4403025895
2025-09-01,2,26,26,476.60299847694802,4648.0452706478372,521.96944064433274,521.96944064433274,564.05374376502778,564.05374376502778,0,157896.4403025895
2025-09-02,0,26,26,461.32336179402409,5222.4807955111683,506.20209136043167,506.20209136043167,547.92461492180178,547.92461492180178,0,152311.40254402725
2025-09-02,1,26,26,462.22948121984012,4817.0951659722841,505.38349488197349,505.38349488197349,547.47991023467682,547.47991023467682,0,152311.40254402725
2025-09-02,2,26,26,458.30616889717436,5735.6194236796937,506.00714229953178,506.00714229953178,551.98205563102022,551.98205563102022,0,152311.40254402725
2025-09-03,0,26,26,449.20506961936997,5149.6094536313649,494.89967187649768,494.89967187649768,534.28740518547261,534.28740518547261,0,123826.11437655342
2025-09-03,1,26,26,447.90512552976804,5284.7401880387815,493.83167947886949,493.83167947886949,536.16597650470567,536.16597650470567,0,123826.11437655342
2025-09-03,2,26,26,143.28473014900229,6058.075445714504,193.26166552299742,193.26166552299742,238.14108722200965,238.14108722200965,0,123826.11437655342
2025-09-04,0,26,26,433.44471482487393,5591.3578012856224,481.57241415056046,481.57241415056046,521.45194671487911,521.45194671487911,0,99559.27520381182
2025-09-04,1,26,26,141.45620281066275,5668.870312805886,189.49597811714378,189.49597811714378,232.1743941348073,232.1743941348073,0,99559.27520381182
2025-09-04,2,26,26,143.09289021543105,6209.6117210191351,194.43470952853588,194.43470952853588,239.83760260955549,239.83760260955549,0,99559.27520381182
2025-09-05,0,26,26,140.11486658887139,5839.1998097725636,189.85789956555567,189.85789956555567,229.84627683240413,229.84627683240413,0,101524.80386300004
2025-09-05,1,26,26,140.06161975457911,5692.3792596851108,188.78876165951201,188.78876165951201,231.79833940257529,231.79833940257529,0,101524.80386300004
2025-09-05,2,26,26,418.72333382593274,6459.9491159067375,471.52233579119923,471.52233579119923,517.84109334886784,517.84109334886784,0,101524.80386300004
2025-09-06,0,26,26,130.14287732536923,5800.2173054362547,180.48259317988516,180.48259317988516,220.62752394790243,220.62752394790243,0,118616.40671851451
2025-09-06,1,26,26,415.97945947307682,5887.983851433275,465.98310120093953,465.98310120093953,509.62159508023859,509.62159508023859,0,118616.40671851451
2025-09-06,2,26,26,388.55084801287626,6714.5070722148193,443.30391408768782,443.30391408768782,490.16634115974466,490.16634115974466,0,118616.40671851451
2025-09-07,0,26,26,418.49017177962685,5975.4738258022298,466.80947538602163,466.80947538602163,511.20036329036947,511.20036329036947,0,135297.44653072944
2025-09-07,1,26,26,388.02173144531298,6139.8091877141087,438.41650255320036,438.41650255320036,480.83405586409287,480.83405586409287,0,135297.44653072944
2025-09-07,2,26,26,378.05081007250413,7214.6682535269811,435.93948739561853,435.93948739561853,483.1114595584026,483.1114595584026,0,135297.44653072944
2025-09-08,0,26,26,371.46331933058565,6249.9511335131692,421.47431776065173,421.47431776065173,467.44216883556106,467.44216883556106,0,128489.87621736368
2025-09-08,1,26,26,367.45870713011533,6599.2431209970255,420.81573042034154,420.81573042034154,463.8669866515051,463.8669866515051,0,128489.87621736368
2025-09-08,2,26,26,365.66744918501104,7233.7272007219526,423.51182303205661,423.51182303205661,472.44370096471124,472.44370096471124,0,128489.87621736368
2025-09-09,0,26,26,377.761706278134,6618.1469187662033,430.3289652951745,430.3289652951745,477.20722029832592,477.20722029832592,0,131913.68275886143
2025-09-09,1,26,26,373.20939715016317,6603.4361360128569,427.61448133587999,427.61448133587999,471.14599788974397,471.14599788974397,0,131913.68275886143
2025-09-09,2,26,26,371.74699559593984,7293.4757524173119,430.27063667689322,430.27063667689322,479.72739598762865,479.72739598762865,0,131913.68275886143
2025-09-10,0,26,26,374.91415327241043,6672.2141398179328,428.81394413858879,428.81394413858879,475.33528297138179,475.33528297138179,0,106783.42368820199
2025-09-10,1,26,26,370.40098243167324,6712.4056863502901,425.24678681044435,425.24678681044435,469.85382294126271,469.85382294126271,0,106783.42368820199
2025-09-10,2,26,26,53.491184929818424,7275.9714429389242,111.94857460383815,111.94857460383815,161.39226160588726,161.39226160588726,0,106783.42368820199
2025-09-11,0,26,26,380.00113678572245,6643.7322824231378,432.90253856745289,432.90253856745289,480.59960073597216,480.59960073597216,0,83993.000728849205
2025-09-11,1,26,26,60.946461282198371,6733.8656911911685,116.08895439725057,116.08895439725057,160.8689654918212,160.8689654918212,0,83993.000728849205
2025-09-11,2,26,26,62.623485123918854,7305.2729311758594,121.54336308374666,121.54336308374666,170.85849119359111,170.85849119359111,0,83993.000728849205
2025-09-12,0,26,26,62.26842387362548,6706.1721774908456,114.42543806404066,114.42543806404066,162.45599659211459,162.45599659211459,0,87396.853535834627
2025-09-12,1,26,26,63.919487917771498,6877.77481845282,120.36460455473636,120.36460455473636,165.05988794005978,165.05988794005978,0,87396.853535834627
2025-09-12,2,26,26,377.91675871601541,7288.3420751695039,435.59600393520196,435.59600393520196,485.32244156325328,485.32244156325328,0,87396.853535834627
2025-09-13,0,26,26,70.385080134183781,6626.6459544381523,128.90694336496114,128.90694336496114,166.16805379452865,166.16805379452865,0,112194.10402509059
2025-09-13,1,26,26,383.62614872922563,7120.6735475707228,440.88320196245962,440.88320196245962,485.92176879573771,485.92176879573771,0,112194.10402509059
2025-09-13,2,26,26,387.39179215355654,6877.576862624107,449.31581684499554,449.31581684499554,491.36020685519748,491.36020685519748,0,112194.10402509059
2025-09-14,0,26,26,385.16361583928369,6598.6562458052795,443.64198187140312,443.64198187140312,480.70048563411183,480.70048563411183,0,134630.54544646232
2025-09-14,1,26,26,384.87485650058625,7090.9428043690295,442.26325228127985,442.26325228127985,486.60360198964946,486.60360198964946,0,134630.54544646232
2025-09-14,2,26,26,382.19806782604093,6921.4267676039672,443.92363742788979,443.92363742788979,486.32618305478195,486.32618305478195,0,134630.54544646232
2025-09-15,0,26,26,392.5198715825033,6542.9505039516998,450.17631008177682,450.17631008177682,487.67090245731299,487.67090245731299,0,136422.24356607324
2025-09-15,1,26,26,387.89050149077724,7096.2769587334369,445.29512003990436,445.29512003990436,490.50181800481067,490.50181800481067,0,136422.24356607324
2025-09-15,2,26,26,390.99257509060726,6980.9476717591151,454.23092687946945,454.23092687946945,494.70757851905023,494.70757851905023,0,136422.24356607324
2025-09-16,0,26,26,389.6651406151143,6516.5977387306339,448.18180743529672,448.18180743529672,484.38851662594271,484.38851662594271,0,135673.80443656092
2025-09-16,1,26,26,388.95387838166664,7194.362651926971,446.58045292012525,446.58045292012525,491.76770423869272,491.76770423869272,0,135673.80443656092
2025-09-16,2,26,26,382.28017493690066,6903.9612530627237,444.27597878419664,444.27597878419664,486.75124774082633,486.75124774082633,0,135673.80443656092
2025-09-17,0,26,26,397.63698662779746,6455.9675969986602,453.57880534807731,453.57880534807731,488.03490760055035,488.03490760055035,0,111979.71683561194
2025-09-17,1,26,26,386.19446604752261,7011.5072036604215,441.46966662952258,441.46966662952258,488.07040927000082,488.07040927000082,0,111979.71683561194
2025-09-17,2,26,26,76.662352582994203,6926.9079442021184,136.56612467750918,136.56612467750918,180.05827479669011,180.05827479669011,0,111979.71683561194
2025-09-18,0,26,26,387.85264927955285,6309.1656928468501,441.95097652464767,441.95097652464767,476.98702520218001,476.98702520218001,0,86568.2135087036
2025-09-18,1,26,26,81.924133113588425,6992.7754606835888,138.31544351846458,138.31544351846458,183.09276940828516,183.09276940828516,0,86568.2135087036
2025-09-18,2,26,26,71.777088963867556,6608.9122757433661,129.5982543046224,129.5982543046224,173.69746962358795,173.69746962358795,0,86568.2135087036
2025-09-19,0,26,26,81.15699449013718,6344.3300312944257,134.2733132131381,134.2733132131381,171.24146642707532,171.24146642707532,0,89416.856691529654
2025-09-19,1,26,26,80.090689958454703,6971.2740764200098,136.79166104779134,136.79166104779134,180.54435265830116,180.54435265830116,0,89416.856691529654
2025-09-19,2,26,26,394.78233670046023,6629.234571917159,452.90197094189597,452.90197094189597,495.83304676896466,495.83304676896466,0,89416.856691529654
2025-09-20,0,26,26,80.094660679596871,6335.3444050517346,133.40964867838633,133.40964867838633,170.21503995804829,170.21503995804829,0,115857.0613381524
2025-09-20,1,26,26,404.36641951953413,7022.5487139809738,461.89781647640547,461.89781647640547,506.95692191175596,506.95692191175596,0,115857.0613381524
2025-09-20,2,26,26,398.89249305660786,6634.2461157714897,458.74330524417462,458.74330524417462,500.19622503366566,500.19622503366566,0,115857.0613381524
2025-09-21,0,26,26,405.09041305057377,6331.3402005205071,458.47246630557049,458.47246630557049,495.26811233060278,495.26811233060278,0,141276.06670477599
2025-09-21,1,26,26,406.29301310351497,7018.5034992914116,463.88390937857429,463.88390937857429,508.96140448249912,508.96140448249912,0,141276.06670477599
2025-09-21,2,26,26,410.87364158064014,6630.8563718732948,470.7888476340201,470.7888476340201,512.26385220950885,512.26385220950885,0,141276.06670477599
2025-09-22,0,26,26,406.39635660853077,6353.6755283383372,459.89012769041824,459.89012769041824,497.47489772154404,497.47489772154404,0,142163.10439449269
2025-09-22,1,26,26,414.10511917277148,7043.5183859875206,471.68088541389534,471.68088541389534,515.81583294428128,515.81583294428128,0,142163.10439449269
2025-09-22,2,26,26,410.58947037526656,6824.6708045314408,472.28528592674411,472.28528592674411,512.39860069056942,512.39860069056942,0,142163.10439449269
2025-09-23,0,26,26,414.19915331629943,6581.3896593176196,469.26602487340995,469.26602487340995,504.67664150765836,504.67664150765836,0,144354.31363121871
2025-09-23,1,26,26,412.33998116841326,7513.7223137385154,472.458263671118,472.458263671118,512.59844412145367,512.59844412145367,0,144354.31363121871
2025-09-23,2,26,26,409.36241824607504,7614.618040008163,471.25790631329306,471.25790631329306,517.02900425005589,517.02900425005589,0,144354.31363121871
2025-09-24,0,26,26,412.99789503837059,6640.9232613541326,468.17336720729713,468.17336720729713,503.86698994693518,503.86698994693518,0,117939.7898279986
2025-09-24,1,26,26,413.13099016635573,7435.8482869524159,471.97303924493815,471.97303924493815,513.1250138702668,513.1250138702668,0,117939.7898279986
2025-09-24,2,26,26,97.995027213453511,7241.8348011972284,160.26817584329061,160.26817584329061,203.44563653655504,203.44563653655504,0,117939.7898279986
2025-09-25,0,26,26,415.41969819325431,6737.8344893353824,469.9366648170851,469.9366648170851,507.727022867362,507.727022867362,0,91380.015950239744
2025-09-25,1,26,26,101.07032592122908,7216.4425236946518,159.65113178082896,159.65113178082896,202.17541282784498,202.17541282784498,0,91380.015950239744
2025-09-25,2,26,26,98.503615498161764,7208.1546382423721,159.21997797957778,159.21997797957778,204.29706949194721,204.29706949194721,0,91380.015950239744
2025-09-26,0,26,26,105.75103185189553,6518.8476812814752,161.19407176823879,161.19407176823879,197.01400273338427,197.01400273338427,0,94941.919723784435
2025-09-26,1,26,26,102.20776005017143,7241.3333788174332,161.18206310995862,161.18206310995862,203.68059132124404,203.68059132124404,0,94941.919723784435
2025-09-26,2,26,26,420.57935512890464,7090.2565155227794,479.89881892869067,479.89881892869067,525.12726497678057,525.12726497678057,0,94941.919723784435
2025-09-27,0,26,26,109.45360949404089,6571.3146638701674,165.15967942297743,165.15967942297743,199.39538015983706,199.39538015983706,0,123296.30246011603
2025-09-27,1,26,26,426.36489100403168,7110.3288863297885,483.75850252167425,483.75850252167425,526.27363023969656,526.27363023969656,0,123296.30246011603
2025-09-27,2,26,26,429.42768818479516,7178.6169346609295,489.27451568516608,489.27451568516608,533.16484839017278,533.16484839017278,0,123296.30246011603
2025-09-28,0,26,26,429.53078403844097,6346.8971719229166,484.05164274042403,484.05164274042403,518.33588466226911,518.33588466226911,0,149834.44108912963
2025-09-28,1,26,26,430.38505391675454,7122.4980198095291,488.38362636784728,488.38362636784728,529.885014130782,529.885014130782,0,149834.44108912963
2025-09-28,2,26,26,435.92962204205912,6827.5489334302483,493.79669890437589,493.79669890437589,536.22023628750094,536.22023628750094,0,149834.44108912963
2025-09-29,0,26,26,434.99888534793212,6334.3816089326538,489.84387732359369,489.84387732359369,523.2724208782779,523.2724208782779,0,150684.9491910424
2025-09-29,1,26,26,439.06526676975949,6728.645374108848,494.30761363753595,494.30761363753595,535.16331497945839,535.16331497945839,0,150684.9491910424
2025-09-29,2,26,26,444.44935418603859,6365.8130741918767,499.33376455820348,499.33376455820348,540.94435161024171,540.94435161024171,0,150684.9491910424
2025-09-30,0,26,26,440.79284966505224,5957.1481110418154,493.11243505846619,493.11243505846619,525.50020766549778,525.50020766549778,0,150992.13279087673
2025-09-30,1,26,26,444.54911016311723,6296.2920272764613,497.34888614410153,497.34888614410153,537.32106790677744,537.32106790677744,0,150992.13279087673
2025-09-30,2,26,26,448.08494172885975,5988.3193432490725,500.05903110753053,500.05903110753053,541.70540424532976,541.70540424532976,0,150992.13279087673
2025-10-01,0,26,26,447.85978979604596,5604.7690458096122,497.83267331336333,497.83267331336333,529.83878105761823,529.83878105761823,0,122629.99772720723
2025-10-01,1,26,26,450.14922465834491,6049.2536213675976,500.92997194784505,500.92997194784505,540.3664193058022,540.3664193058022,0,122629.99772720723
2025-10-01,2,26,26,139.17724195519565,5636.7056451063763,188.1886081933869,188.1886081933869,229.00707949166241,229.00707949166241,0,122629.99772720723
2025-10-02,0,26,26,437.23353311765538,5470.5178242591683,485.78986195577505,485.78986195577505,517.19987444612946,517.19987444612946,0,92298.580807521896
2025-10-02,1,26,26,126.95901333260846,5735.3266293417119,175.00898177836203,175.00898177836203,214.03964149172083,214.03964149172083,0,92298.580807521896
2025-10-02,2,26,26,133.49617101746225,5925.2776696232577,182.74858756117087,182.74858756117087,222.9281266951063,222.9281266951063,0,92298.580807521896
2025-10-03,0,26,26,119.03306462617255,5247.4796072730214,165.45802329822445,165.45802329822445,196.63246665708351,196.63246665708351,0,93803.150649418254
2025-10-03,1,26,26,123.62862749864608,5952.4215889557772,171.55966119205246,171.55966119205246,210.55927118731915,210.55927118731915,0,93803.150649418254
2025-10-03,2,26,26,437.82187977954271,5718.564672881218,486.29247244633046,486.29247244633046,526.61857061084197,526.61857061084197,0,93803.150649418254
2025-10-04,0,26,26,117.24216269526326,5578.705545563972,163.81304843731854,163.81304843731854,194.96889358654235,194.96889358654235,0,119773.29511409946
2025-10-04,1,26,26,428.73875520784026,5753.6708558032487,475.60712314222019,475.60712314222019,515.23284366546056,515.23284366546056,0,119773.29511409946
2025-10-04,2,26,26,432.0168895309173,5909.2489010652698,481.40315013158983,481.40315013158983,521.86715948011044,521.86715948011044,0,119773.29511409946
2025-10-05,0,26,26,425.91610859215302,5431.9554458546309,471.47149659451225,471.47149659451225,503.03427875329402,503.03427875329402,0,143773.83222597357
2025-10-05,1,26,26,427.88065337899724,5847.9221697815383,475.17806174310056,475.17806174310056,515.10859464204486,515.10859464204486,0,143773.83222597357
2025-10-05,2,26,26,429.5928529731442,5887.6341198285327,478.37782459983595,478.37782459983595,520.33028812926921,520.33028812926921,0,143773.83222597357
2025-10-06,0,26,26,424.3066271662089,5068.8318199517635,467.70898698283014,467.70898698283014,498.92105395959373,498.92105395959373,0,140876.15567551876
2025-10-06,1,26,26,424.99581079005048,5515.484994107238,469.87174457075059,469.87174457075059,509.61161364358071,509.61161364358071,0,140876.15567551876
2025-10-06,2,26,26,413.60839432482373,5851.7865343920839,461.96029995422174,461.96029995422174,503.80904723287432,503.80904723287432,0,140876.15567551876
2025-10-07,0,26,26,424.40300889294952,5057.2223410251572,468.06138680269873,468.06138680269873,497.66492796285121,497.66492796285121,0,138638.26095513187
2025-10-07,1,26,26,415.07707160596641,5448.618433713742,459.14459677800721,459.14459677800721,498.82167974680749,498.82167974680749,0,138638.26095513187
2025-10-07,2,26,26,408.83675245549034,5803.1429315983605,456.22864738898494,456.22864738898494,496.86600250982548,496.86600250982548,0,138638.26095513187
2025-10-08,0,26,26,410.00035908871371,4956.0786504646549,453.52799618362332,453.52799618362332,483.26188231953023,483.26188231953023,0,109659.46110793827
2025-10-08,1,26,26,405.47031877724908,5429.673868371543,449.84584072463457,449.84584072463457,486.31102018700363,486.31102018700363,0,109659.46110793827
2025-10-08,2,26,26,96.123438748136849,5729.2018470168196,143.30589301191378,143.30589301191378,184.14360629796568,184.14360629796568,0,109659.46110793827
2025-10-09,0,26,26,407.08343338797738,5080.1754899015441,450.98718219483749,450.98718219483749,480.02137235919076,480.02137235919076,0,84203.991368275296
2025-10-09,1,26,26,97.48942163663493,5552.6820021507301,141.57992423644257,141.57992423644257,177.94911150205104,177.94911150205104,0,84203.991368275296
2025-10-09,2,26,26,98.258471691661327,5687.4284822687223,145.26189710751558,145.26189710751558,185.55998371241208,185.55998371241208,0,84203.991368275296
2025-10-10,0,26,26,94.626307830588715,5028.7587507064063,138.33719087304715,138.33719087304715,167.03196501310379,167.03196501310379,0,86558.941978217743
2025-10-10,1,26,26,93.679172704068222,5512.5758737307378,137.65852760111224,137.65852760111224,173.71631713291876,173.71631713291876,0,86558.941978217743
2025-10-10,2,26,26,406.36164148100579,5531.2516644738889,452.31023946347665,452.31023946347665,492.38540036754392,492.38540036754392,0,86558.941978217743
2025-10-11,0,26,26,90.506898801200194,5010.3747351555412,133.99040414897772,133.99040414897772,163.29502244281107,163.29502244281107,0,111546.51131306199
2025-10-11,1,26,26,401.30427050440875,5403.9791897512168,444.94971847430679,444.94971847430679,480.9864882173531,480.9864882173531,0,111546.51131306199
2025-10-11,2,26,26,402.1507043154383,5544.4698026603619,448.30848479992386,448.30848479992386,488.88928914329426,488.88928914329426,0,111546.51131306199
2025-10-12,0,26,26,401.81287202038283,4909.803640215333,444.17062318973228,444.17062318973228,473.89136642476336,473.89136642476336,0,135324.09804850366
2025-10-12,1,26,26,401.23724805485733,5531.1333033843157,444.08440433536509,444.08440433536509,481.6801226788192,481.6801226788192,0,135324.09804850366
2025-10-12,2,26,26,402.76740803523268,5423.2376567237698,447.06327775363258,447.06327775363258,488.3638490261153,488.3638490261153,0,135324.09804850366
2025-10-13,0,26,26,401.24397019512685,5066.861865513918,442.74982478130977,442.74982478130977,476.18414178272866,476.18414178272866,0,135727.17117581243
2025-10-13,1,26,26,401.11266799463414,5585.852074707228,445.10111340839433,445.10111340839433,482.49549669551794,482.49549669551794,0,135727.17117581243
2025-10-13,2,26,26,400.79775077297461,5555.9362833621381,446.6836231380812,446.6836231380812,488.71167645884935,488.71167645884935,0,135727.17117581243
2025-10-14,0,26,26,399.42456331876321,4944.2548390451266,440.48523761980664,440.48523761980664,472.30830018609618,472.30830018609618,0,134781.97541837217
2025-10-14,1,26,26,397.49599939518481,5505.5499908369384,439.28288454825076,439.28288454825076,477.94158316225429,477.94158316225429,0,134781.97541837217
2025-10-14,2,26,26,396.3575550584261,5545.9639379178179,442.42642717727762,442.42642717727762,484.4982546515065,484.4982546515065,0,134781.97541837217
2025-10-15,0,26,26,402.81609945638934,4885.685899411149,445.14181069856568,445.14181069856568,475.82647767860817,475.82647767860817,0,110265.34163524174
2025-10-15,1,26,26,400.39700870015139,5468.2745634403509,442.79577945664511,442.79577945664511,480.06400045965984,480.06400045965984,0,110265.34163524174
2025-10-15,2,26,26,90.600998699943929,5481.3614641727454,136.23374357932406,136.23374357932406,177.17953678608944,177.17953678608944,0,110265.34163524174
2025-10-16,0,26,26,405.76805162031172,4837.2572536052667,447.02949084665556,447.02949084665556,478.41134930785233,478.41134930785233,0,85066.069338658126
2025-10-16,1,26,26,94.451579155870022,5431.573607541306,136.80895261508724,136.80895261508724,174.18421254802743,174.18421254802743,0,85066.069338658126
2025-10-16,2,26,26,91.243912570884902,5401.3841968044162,136.59680590448573,136.59680590448573,177.44084667768988,177.44084667768988,0,85066.069338658126
2025-10-17,0,26,26,100.31305419141998,4826.6819828748748,139.79075444667944,139.79075444667944,172.3777168941036,172.3777168941036,0,89588.704417597401
2025-10-17,1,26,26,96.860722162858792,5457.8219934094841,138.86516627620438,138.86516627620438,178.56504273852104,178.56504273852104,0,89588.704417597401
2025-10-17,2,26,26,411.89789074937624,5504.8245291652001,455.81341880557142,455.81341880557142,500.94825310037209,500.94825310037209,0,89588.704417597401
2025-10-18,0,26,26,98.74466339965096,4913.8008373794537,138.36558634001722,138.36558634001722,172.32398600760428,172.32398600760428,0,115974.83869565392
2025-10-18,1,26,26,412.79783975858197,5514.199520191818,455.88642726640035,455.88642726640035,495.25953286135842,495.25953286135842,0,115974.83869565392
2025-10-18,2,26,26,413.84429854971552,5566.9173480330237,459.01992297415359,459.01992297415359,504.48197656281366,504.48197656281366,0,115974.83869565392
2025-10-19,0,26,26,414.60410685022549,4889.846951909537,454.57604893872178,454.57604893872178,488.39717373645937,488.39717373645937,0,141048.61757963517
2025-10-19,1,26,26,416.53896505694689,5376.0252800902472,458.43734549366104,458.43734549366104,498.6772826225814,498.6772826225814,0,141048.61757963517
2025-10-19,2,26,26,418.77030431867286,5599.4136504240432,463.16811888350981,463.16811888350981,510.51995575677199,510.51995575677199,0,141048.61757963517
2025-10-20,0,26,26,418.95286262925868,4840.3434291362937,459.14045752173865,459.14045752173865,492.93798851520256,492.93798851520256,0,142661.6784449546
2025-10-20,1,26,26,420.96094663745322,5460.4281554578911,464.11294283265357,464.11294283265357,504.78967866603449,504.78967866603449,0,142661.6784449546
2025-10-20,2,26,26,420.29291797487883,5562.2611435134477,463.07071949640056,463.07071949640056,513.27442357692598,513.27442357692598,0,142661.6784449546
2025-10-21,0,26,26,424.46068499705626,4878.1881376276406,464.4806442521342,464.4806442521342,498.87912944727952,498.87912944727952,0,143835.00524602743
2025-10-21,1,26,26,424.07265384976097,5397.9570552075156,465.0829965891528,465.0829965891528,507.59256342934572,507.59256342934572,0,143835.00524602743
2025-10-21,2,26,26,424.6562738988714,5567.2635790302093,469.12777211580539,469.12777211580539,517.08654935211916,517.08654935211916,0,143835.00524602743
2025-10-22,0,26,26,433.0667155271741,4976.7949552526698,473.57866445767002,473.57866445767002,507.68406487157267,507.68406487157267,0,118039.55949572826
2025-10-22,1,26,26,431.87043164761832,5569.8339793688838,473.87154677575018,473.87154677575018,516.43108014793199,516.43108014793199,0,118039.55949572826
2025-10-22,2,26,26,124.15667253514493,5801.0351347716805,170.52694715279455,170.52694715279455,217.95046119030883,217.95046119030883,0,118039.55949572826
2025-10-23,0,26,26,438.41996368372446,5059.099006885559,478.89147926469741,478.89147926469741,513.71781436334982,513.71781436334982,0,91152.077662938333
2025-10-23,1,26,26,129.13519664148316,5693.665371752606,172.80661777192532,172.80661777192532,214.67950292846365,214.67950292846365,0,91152.077662938333
2025-10-23,2,26,26,128.53950909849593,5806.754762215779,175.20029267655673,175.20029267655673,221.23079866773372,221.23079866773372,0,91152.077662938333
