date,timestamp,slot,weekday,series,value_kw,previous_kw,following_kw,neighbor_deviation_kw,previous_day_kw,previous_week_kw,past_same_weekday_min,past_same_weekday_median,past_same_weekday_max,past_same_weekday_count,action,review_rank
2025-08-20,2025-08-20 18:50:00,113,3,pv_kw,6.8146000000000004,0,0,6.8146000000000004,5.5574000000000003,0,0,0.0155,150.09030000000001,33,retain_review_only,3174
2025-07-26,2025-07-26 19:00:00,114,6,pv_kw,0,13.318300000000001,0.27900000000000003,-6.7986500000000003,0,0,0,0,7.7625000000000002,29,retain_review_only,3175
2025-12-13,2025-12-13 17:20:00,104,6,pv_kw,6.7832999999999997,0,0,6.7832999999999997,6.6631999999999998,4.9706000000000001,0,1171.7621999999999,2540.2660000000001,49,retain_review_only,3176
2025-09-21,2025-09-21 18:20:00,110,7,pv_kw,6.7744,0,0,6.7744,6.4170999999999996,0,0,133.48159999999999,788.52200000000005,37,retain_review_only,3177
2025-12-11,2025-12-11 06:40:00,40,4,pv_kw,6.7257999999999996,0,0,6.7257999999999996,7.7072000000000003,4.0956000000000001,0,1149.4697000000001,2412.0810999999999,49,retain_review_only,3178
2025-01-02,2025-01-02 17:20:00,104,4,pv_kw,6.7245999999999997,0,0,6.7245999999999997,5.9577999999999998,,,,,0,retain_review_only,3179
2025-12-28,2025-12-28 17:20:00,104,7,pv_kw,6.7130999999999998,0,0,6.7130999999999998,6.2220000000000004,6.2008999999999999,0,1148.193,2429.3975,51,retain_review_only,3180
2025-02-18,2025-02-18 06:10:00,37,2,pv_kw,6.7100999999999997,0,0,6.7100999999999997,5.9313000000000002,2.7159,0,0.0061500000000000001,2.7159,6,retain_review_only,3181
2025-01-02,2025-01-02 17:10:00,103,4,pv_kw,0,6.6749999999999998,6.7245999999999997,-6.6997999999999998,0,,,,,0,retain_review_only,3182
2025-12-12,2025-12-12 17:20:00,104,5,pv_kw,6.6631999999999998,0,0,6.6631999999999998,7.2138,5.4793000000000003,0,1178.0260000000001,2479.3171000000002,49,retain_review_only,3183
2025-02-12,2025-02-12 11:40:00,70,3,pv_kw,7287.1836000000003,7278.7124999999996,7282.3302000000003,6.6622500000003129,6864.5851000000002,5722.7034999999996,5434.7443999999996,5910.4634499999993,6570.5295999999998,6,retain_review_only,3184
2025-12-26,2025-12-26 17:20:00,104,5,pv_kw,6.6420000000000003,0,0,6.6420000000000003,6.8575999999999997,6.1951999999999998,0,1047.9837,2479.3171000000002,51,retain_review_only,3185
2025-02-19,2025-02-19 06:20:00,38,3,pv_kw,0,6.3815,6.8624999999999998,-6.6219999999999999,0,0,0,0.40200000000000002,4.7279,7,retain_review_only,3186
2025-09-21,2025-09-21 05:40:00,34,7,pv_kw,6.5860000000000003,0,0,6.5860000000000003,6.5763999999999996,0,0,127.288,761.24249999999995,37,retain_review_only,3187
2025-09-20,2025-09-20 05:40:00,34,6,pv_kw,6.5763999999999996,0,0,6.5763999999999996,5.3428000000000004,0,0,137.52440000000001,719.2681,37,retain_review_only,3188
2025-10-24,2025-10-24 17:50:00,107,5,pv_kw,6.5755999999999997,0,0,6.5755999999999997,6.9589999999999996,0,0,673.22064999999998,1657.6369,42,retain_review_only,3189
2025-12-09,2025-12-09 17:20:00,104,2,pv_kw,6.5651999999999999,0,0,6.5651999999999999,6.3433000000000002,3.7000000000000002,0,1203.0907999999999,2457.4427999999998,48,retain_review_only,3190
2025-04-23,2025-04-23 18:50:00,113,3,pv_kw,6.5643000000000002,0,0,6.5643000000000002,6.3521999999999998,2.8746999999999998,0,0.00064999999999999997,2.8746999999999998,16,retain_review_only,3191
2025-12-30,2025-12-30 17:20:00,104,2,pv_kw,6.5621,0,0,6.5621,5.835,5.9364999999999997,0,1134.9398000000001,2457.4427999999998,51,retain_review_only,3192
2025-12-07,2025-12-07 06:40:00,40,7,pv_kw,6.5557999999999996,0,0,6.5557999999999996,5.4192999999999998,1.7661,0,1289.3803499999999,2270.9126000000001,48,retain_review_only,3193
2025-05-17,2025-05-17 19:00:00,114,6,pv_kw,0,12.4931,0.60009999999999997,-6.5465999999999998,0,0,0,0,0,19,retain_review_only,3194
2025-10-23,2025-10-23 06:10:00,37,4,pv_kw,6.532,0,0,6.532,7.6013999999999999,0,0,609.96204999999998,1552.4851000000001,42,retain_review_only,3195
2025-12-16,2025-12-16 06:40:00,40,2,pv_kw,6.5308000000000002,0,0,6.5308000000000002,5.6943000000000001,5.9256000000000002,0,1184.4490000000001,2545.5484000000001,49,retain_review_only,3196
2025-06-20,2025-06-20 04:50:00,29,5,pv_kw,0,4.2881,8.7375000000000007,-6.5128000000000004,0,0,0,0,2.9306000000000001,24,retain_review_only,3197
2025-03-23,2025-03-23 18:20:00,110,7,pv_kw,6.4550999999999998,0,0,6.4550999999999998,7.3413000000000004,2.7092000000000001,0,0.0038999999999999998,2.7092000000000001,11,retain_review_only,3198
2025-12-24,2025-12-24 06:40:00,40,3,pv_kw,6.4450000000000003,0,0,6.4450000000000003,6.2226999999999997,6.3470000000000004,0,1033.0174999999999,2439.5209,51,retain_review_only,3199
2025-06-23,2025-06-23 04:50:00,29,1,pv_kw,0,4.1106999999999996,8.7750000000000004,-6.44285,0,0,0,0,3.6545000000000001,24,retain_review_only,3200
2025-04-21,2025-04-21 18:50:00,113,1,pv_kw,6.4382999999999999,0,0,6.4382999999999999,4.8186999999999998,1.3795999999999999,0,0,1.3795999999999999,15,retain_review_only,3201
2025-12-08,2025-12-08 06:40:00,40,1,pv_kw,6.4280999999999997,0,0,6.4280999999999997,6.5557999999999996,2.0291000000000001,0,1290.1289000000002,2485.6941999999999,48,retain_review_only,3202
2025-09-20,2025-09-20 18:20:00,110,6,pv_kw,6.4170999999999996,0,0,6.4170999999999996,4.7013999999999996,0,0,130.41679999999999,761.97209999999995,37,retain_review_only,3203
2025-06-22,2025-06-22 19:10:00,115,7,pv_kw,0,8.7375000000000007,4.0816999999999997,-6.4096000000000002,0,0,0,0,4.4352999999999998,24,retain_review_only,3204
2025-12-17,2025-12-17 17:20:00,104,3,pv_kw,6.4074999999999998,0,0,6.4074999999999998,6.1957000000000004,5.9405000000000001,0,1192.9603500000001,2270.5587999999998,50,retain_review_only,3205
2025-04-10,2025-04-10 05:30:00,33,4,pv_kw,0,0.75380000000000003,12.0237,-6.3887499999999999,0,0,0,0,0,14,retain_review_only,3206
2025-02-19,2025-02-19 06:10:00,37,3,pv_kw,6.3815,0,0,6.3815,6.7100999999999997,3.1579999999999999,0,0,3.1579999999999999,7,retain_review_only,3207
2025-12-12,2025-12-12 06:40:00,40,5,pv_kw,6.3600000000000003,0,0,6.3600000000000003,6.7257999999999996,4.3544,0,1133.9302,2438.1361000000002,49,retain_review_only,3208
2025-04-22,2025-04-22 18:50:00,113,2,pv_kw,6.3521999999999998,0,0,6.3521999999999998,6.4382999999999999,1.8817999999999999,0,0,1.8817999999999999,15,retain_review_only,3209
2025-12-17,2025-12-17 06:40:00,40,3,pv_kw,6.3470000000000004,0,0,6.3470000000000004,6.5308000000000002,7.7072000000000003,0,1090.9620500000001,2439.5209,50,retain_review_only,3210
2025-12-15,2025-12-15 17:20:00,104,1,pv_kw,6.3453999999999997,0,0,6.3453999999999997,5.9668000000000001,6.3433000000000002,0,1134.6804,2302.0025000000001,49,retain_review_only,3211
2025-12-08,2025-12-08 17:20:00,104,1,pv_kw,6.3433000000000002,0,0,6.3433000000000002,5.7839,2.5632999999999999,0,1157.9402,2302.0025000000001,48,retain_review_only,3212
2025-12-27,2025-12-27 06:40:00,40,6,pv_kw,6.3064999999999998,0,0,6.3064999999999998,5.9432,5.5202,0,1069.2392,2526.9746,51,retain_review_only,3213
2025-01-02,2025-01-02 06:50:00,41,4,pv_kw,0,5.9596,6.6375000000000002,-6.2985500000000005,0,,,,,0,retain_review_only,3214
2025-10-25,2025-10-25 06:10:00,37,6,pv_kw,6.2845000000000004,0,0,6.2845000000000004,6.8925000000000001,1.7518,0,684.25465000000008,1536.4124999999999,42,retain_review_only,3215
2025-12-24,2025-12-24 17:20:00,104,3,pv_kw,6.2671999999999999,0,0,6.2671999999999999,5.9364999999999997,6.4074999999999998,0,1159.9916000000001,2270.5587999999998,51,retain_review_only,3216
2025-12-20,2025-12-20 17:20:00,104,6,pv_kw,6.2356999999999996,0,0,6.2356999999999996,6.1951999999999998,6.7832999999999997,0,1097.9915999999998,2540.2660000000001,50,retain_review_only,3217
2025-12-23,2025-12-23 06:40:00,40,2,pv_kw,6.2226999999999997,0,0,6.2226999999999997,5.7598000000000003,6.5308000000000002,0,1113.9165,2545.5484000000001,50,retain_review_only,3218
2025-12-27,2025-12-27 17:20:00,104,6,pv_kw,6.2220000000000004,0,0,6.2220000000000004,6.6420000000000003,6.2356999999999996,0,1024.221,2540.2660000000001,51,retain_review_only,3219
2025-12-21,2025-12-21 17:20:00,104,7,pv_kw,6.2008999999999999,0,0,6.2008999999999999,6.2356999999999996,5.9668000000000001,0,1169.6440499999999,2429.3975,50,retain_review_only,3220
2025-12-16,2025-12-16 17:20:00,104,2,pv_kw,6.1957000000000004,0,0,6.1957000000000004,6.3453999999999997,6.5651999999999999,0,1158.4901,2457.4427999999998,49,retain_review_only,3221
2025-12-19,2025-12-19 17:20:00,104,5,pv_kw,6.1951999999999998,0,0,6.1951999999999998,5.9936999999999996,6.6631999999999998,0,1113.00485,2479.3171000000002,50,retain_review_only,3222
2025-09-22,2025-09-22 18:20:00,110,1,pv_kw,6.1848000000000001,0,0,6.1848000000000001,6.7744,0,0,98.863799999999998,778.31280000000004,37,retain_review_only,3223
2025-06-18,2025-06-18 04:50:00,29,3,pv_kw,0,4.1013999999999999,8.25,-6.1757,0,0,0,0,2.2795999999999998,24,retain_review_only,3224
2025-03-21,2025-03-21 05:40:00,34,5,pv_kw,6.1653000000000002,0,0,6.1653000000000002,5.2594000000000003,1.6855,0,0.0106,1.6855,11,retain_review_only,3225
2025-12-21,2025-12-21 06:40:00,40,7,pv_kw,6.1365999999999996,0,0,6.1365999999999996,5.5202,5.8832000000000004,0,1114.02865,2270.9126000000001,50,retain_review_only,3226
2025-03-10,2025-03-10 06:00:00,36,1,pv_kw,0,0.83699999999999997,11.3986,-6.1177999999999999,0,0,0,0,0,9,retain_review_only,3227
2025-09-20,2025-09-20 05:50:00,35,6,pv_kw,0,6.5763999999999996,5.625,-6.1006999999999998,0,20.6036,0,359.83580000000001,973.12660000000005,37,retain_review_only,3228
2025-08-20,2025-08-20 05:10:00,31,3,pv_kw,6.0880999999999998,0,0,6.0880999999999998,6.8604000000000003,0,0,0.016299999999999999,157.18379999999999,33,retain_review_only,3229
2025-10-21,2025-10-21 06:10:00,37,2,pv_kw,6.0670000000000002,0,0,6.0670000000000002,4.3143000000000002,0,0,708.62130000000002,1587.9508000000001,41,retain_review_only,3230
2025-01-04,2025-01-04 06:40:00,40,6,pv_kw,6.0621999999999998,0,0,6.0621999999999998,5.2534999999999998,,,,,0,retain_review_only,3231
2025-12-25,2025-12-25 06:40:00,40,4,pv_kw,6.0580999999999996,0,0,6.0580999999999996,6.4450000000000003,6.9264999999999999,0,1113.9673,2412.0810999999999,51,retain_review_only,3232
2025-05-17,2025-05-17 05:00:00,30,6,pv_kw,0,0.60189999999999999,11.4939,-6.0479000000000003,0,0,0,0,0,19,retain_review_only,3233
2025-06-25,2025-06-25 04:50:00,29,3,pv_kw,0,4.7874999999999996,7.2750000000000004,-6.03125,0,0,0,0,2.2795999999999998,25,retain_review_only,3234
2025-03-21,2025-03-21 18:20:00,110,5,pv_kw,5.9984000000000002,0,0,5.9984000000000002,5.5773999999999999,2.0714000000000001,0,0.0104,2.0714000000000001,11,retain_review_only,3235
2025-12-18,2025-12-18 17:20:00,104,4,pv_kw,5.9936999999999996,0,0,5.9936999999999996,6.4074999999999998,7.2138,0,1200.6694499999999,2366.5605999999998,50,retain_review_only,3236
2025-09-20,2025-09-20 18:10:00,109,6,pv_kw,0,5.5499999999999998,6.4170999999999996,-5.9835499999999993,0,21.754300000000001,0,360.13010000000003,1008.7241,37,retain_review_only,3237
2025-12-14,2025-12-14 17:20:00,104,7,pv_kw,5.9668000000000001,0,0,5.9668000000000001,6.7832999999999997,5.7839,0,1191.0951,2429.3975,49,retain_review_only,3238
2025-01-02,2025-01-02 06:40:00,40,4,pv_kw,5.9596,0,0,5.9596,5.8061999999999996,,,,,0,retain_review_only,3239
2025-01-01,2025-01-01 17:20:00,104,3,pv_kw,5.9577999999999998,0,0,5.9577999999999998,,,,,,0,retain_review_only,3240
2025-10-06,2025-10-06 05:50:00,35,1,pv_kw,5.9486999999999997,0,0,5.9486999999999997,5.0270999999999999,0,0,215.26900000000001,1033.9150999999999,39,retain_review_only,3241
2025-12-22,2025-12-22 17:20:00,104,1,pv_kw,5.9467999999999996,0,0,5.9467999999999996,6.2008999999999999,6.3453999999999997,0,1119.1801500000001,2302.0025000000001,50,retain_review_only,3242
2025-12-26,2025-12-26 06:40:00,40,5,pv_kw,5.9432,0,0,5.9432,6.0580999999999996,5.5166000000000004,0,1075.8876,2438.1361000000002,51,retain_review_only,3243
2025-12-10,2025-12-10 17:20:00,104,3,pv_kw,5.9405000000000001,0,0,5.9405000000000001,6.5651999999999999,3.2233999999999998,0,1225.9291000000001,2270.5587999999998,49,retain_review_only,3244
2025-12-23,2025-12-23 17:20:00,104,2,pv_kw,5.9364999999999997,0,0,5.9364999999999997,5.9467999999999996,6.1957000000000004,0,1146.71495,2457.4427999999998,50,retain_review_only,3245
2025-02-17,2025-02-17 17:50:00,107,1,pv_kw,5.9351000000000003,0,0,5.9351000000000003,5.1189999999999998,2.1396999999999999,0,0,2.1396999999999999,6,retain_review_only,3246
2025-02-17,2025-02-17 06:10:00,37,1,pv_kw,5.9313000000000002,0,0,5.9313000000000002,4.9851999999999999,2.0779000000000001,0,0,2.0779000000000001,6,retain_review_only,3247
2025-12-09,2025-12-09 06:40:00,40,2,pv_kw,5.9256000000000002,0,0,5.9256000000000002,6.4280999999999997,2.8738999999999999,0,1225.63825,2545.5484000000001,48,retain_review_only,3248
2025-12-14,2025-12-14 06:40:00,40,7,pv_kw,5.8832000000000004,0,0,5.8832000000000004,7.1032999999999999,6.5557999999999996,0,1236.7876000000001,2270.9126000000001,49,retain_review_only,3249
2025-08-21,2025-08-21 05:10:00,31,4,pv_kw,5.8714000000000004,0,0,5.8714000000000004,6.0880999999999998,0,0,0.019099999999999999,139.78389999999999,33,retain_review_only,3250
2025-10-25,2025-10-25 17:50:00,107,6,pv_kw,5.8377999999999997,0,0,5.8377999999999997,6.5755999999999997,0.65749999999999997,0,620.77915000000007,1604.6314,42,retain_review_only,3251
2025-12-29,2025-12-29 17:20:00,104,1,pv_kw,5.835,0,0,5.835,6.7130999999999998,5.9467999999999996,0,1103.6799000000001,2302.0025000000001,51,retain_review_only,3252
2025-01-01,2025-01-01 06:40:00,40,3,pv_kw,5.8061999999999996,0,0,5.8061999999999996,,,,,,0,retain_review_only,3253
2025-03-19,2025-03-19 18:20:00,110,3,pv_kw,5.7981999999999996,0,0,5.7981999999999996,3.5636000000000001,0.69789999999999996,0,0,0.69789999999999996,11,retain_review_only,3254
2025-12-07,2025-12-07 17:20:00,104,7,pv_kw,5.7839,0,0,5.7839,4.9706000000000001,2.0335999999999999,0,1253.7573499999999,2429.3975,48,retain_review_only,3255
2025-01-03,2025-01-03 17:20:00,104,5,pv_kw,5.7668999999999997,0,0,5.7668999999999997,6.7245999999999997,,,,,0,retain_review_only,3256
2025-12-22,2025-12-22 06:40:00,40,1,pv_kw,5.7598000000000003,0,0,5.7598000000000003,6.1365999999999996,5.6943000000000001,0,1144.1676499999999,2485.6941999999999,50,retain_review_only,3257
2025-08-22,2025-08-22 05:10:00,31,5,pv_kw,5.7480000000000002,0,0,5.7480000000000002,5.8714000000000004,0,0,0.020199999999999999,152.89949999999999,33,retain_review_only,3258
2025-12-09,2025-12-09 17:10:00,103,2,pv_kw,0,4.875,6.5651999999999999,-5.7201000000000004,0,0,0,1506.0889,2756.9414000000002,48,retain_review_only,3259
2025-04-21,2025-04-21 05:10:00,31,1,pv_kw,5.7191999999999998,0,0,5.7191999999999998,4.5804,1.4392,0,0,1.4392,15,retain_review_only,3260
2025-12-15,2025-12-15 06:40:00,40,1,pv_kw,5.6943000000000001,0,0,5.6943000000000001,5.8832000000000004,6.4280999999999997,0,1194.7318,2485.6941999999999,49,retain_review_only,3261
2025-11-09,2025-11-09 17:40:00,106,7,pv_kw,5.6699000000000002,0,0,5.6699000000000002,3.6366999999999998,0,0,823.23964999999998,1765.9046000000001,44,retain_review_only,3262
2025-10-26,2025-10-26 06:10:00,37,7,pv_kw,5.6672000000000002,0,0,5.6672000000000002,6.2845000000000004,2.6941000000000002,0,581.06189999999992,1549.0585000000001,42,retain_review_only,3263
2025-10-26,2025-10-26 17:50:00,107,7,pv_kw,5.6604999999999999,0,0,5.6604999999999999,5.8377999999999997,3.1873,0,609.36945000000003,1483.0913,42,retain_review_only,3264
2025-09-22,2025-09-22 05:40:00,34,1,pv_kw,5.6273999999999997,0,0,5.6273999999999997,6.5860000000000003,0,0,103.5108,764.36829999999998,37,retain_review_only,3265
2025-04-22,2025-04-22 05:10:00,31,2,pv_kw,5.5987999999999998,0,0,5.5987999999999998,5.7191999999999998,1.6100000000000001,0,0,1.6100000000000001,15,retain_review_only,3266
2025-06-19,2025-06-19 19:10:00,115,4,pv_kw,0,7.5374999999999996,3.6539000000000001,-5.5956999999999999,0,0,0,0,2.6947000000000001,24,retain_review_only,3267
2025-12-28,2025-12-28 06:40:00,40,7,pv_kw,5.5827999999999998,0,0,5.5827999999999998,6.3064999999999998,6.1365999999999996,0,991.26969999999994,2270.9126000000001,51,retain_review_only,3268
2025-03-20,2025-03-20 18:20:00,110,4,pv_kw,5.5773999999999999,0,0,5.5773999999999999,5.7981999999999996,1.1653,0,0.0097999999999999997,1.1653,11,retain_review_only,3269
2025-06-19,2025-06-19 04:50:00,29,4,pv_kw,0,3.5238999999999998,7.6124999999999998,-5.5682,0,0,0,0,2.9990999999999999,24,retain_review_only,3270
2025-08-22,2025-08-22 18:50:00,113,5,pv_kw,5.5612000000000004,0,0,5.5612000000000004,5.2870999999999997,0.88870000000000005,0,0.020899999999999998,143.38570000000001,33,retain_review_only,3271
2025-08-19,2025-08-19 18:50:00,113,2,pv_kw,5.5574000000000003,0,0,5.5574000000000003,4.2042999999999999,0,0,0.0071999999999999998,144.61439999999999,32,retain_review_only,3272
2025-07-31,2025-07-31 15:50:00,95,4,pv_kw,4471.0933999999997,4464.7322999999997,4466.3625000000002,5.5460000000002765,4384.6805999999997,4200.6917000000003,1784.0505000000001,3743.1304499999997,5074.0586000000003,30,retain_review_only,3273
2025-12-20,2025-12-20 06:40:00,40,6,pv_kw,5.5202,0,0,5.5202,5.5166000000000004,7.1032999999999999,0,1089.35915,2526.9746,50,retain_review_only,3274
2025-12-19,2025-12-19 06:40:00,40,5,pv_kw,5.5166000000000004,0,0,5.5166000000000004,6.9264999999999999,6.3600000000000003,0,1104.9088999999999,2438.1361000000002,50,retain_review_only,3275
2025-06-24,2025-06-24 04:50:00,29,2,pv_kw,0,3.4175,7.6124999999999998,-5.5149999999999997,0,0,0,0,3.3435000000000001,24,retain_review_only,3276
2025-06-21,2025-06-21 19:10:00,115,6,pv_kw,0,7.7625000000000002,3.2618999999999998,-5.5122,0,0,0,0,3.4077999999999999,24,retain_review_only,3277
2025-12-05,2025-12-05 17:20:00,104,5,pv_kw,5.4793000000000003,0,0,5.4793000000000003,4.2260999999999997,0,0,1263.0397499999999,2479.3171000000002,48,retain_review_only,3278
2025-12-06,2025-12-06 06:40:00,40,6,pv_kw,5.4192999999999998,0,0,5.4192999999999998,4.3544,0.39450000000000002,0,1164.9329,2526.9746,48,retain_review_only,3279
2025-01-31,2025-01-31 17:40:00,106,5,pv_kw,5.3833000000000002,0,0,5.3833000000000002,4.6539999999999999,2.6095999999999999,0,0.41789999999999999,2.6095999999999999,4,retain_review_only,3280
2025-07-03,2025-07-03 19:20:00,116,4,pv_kw,5.3783000000000003,0,0,5.3783000000000003,5.2938999999999998,4.0465999999999998,0,0,4.0465999999999998,26,retain_review_only,3281
2025-09-19,2025-09-19 05:40:00,34,5,pv_kw,5.3428000000000004,0,0,5.3428000000000004,3.9323999999999999,0,0,97.739400000000003,736.52880000000005,37,retain_review_only,3282
2025-02-20,2025-02-20 06:10:00,37,4,pv_kw,5.3358999999999996,0,0,5.3358999999999996,6.3815,3.7035,0,0.1918,3.7035,7,retain_review_only,3283
2025-02-04,2025-02-04 17:30:00,105,2,pv_kw,0,9.5038999999999998,1.1606000000000001,-5.3322500000000002,0,0,0,0,0,4,retain_review_only,3284
2025-08-23,2025-08-23 05:10:00,31,6,pv_kw,5.3173000000000004,0,0,5.3173000000000004,5.7480000000000002,1.3322000000000001,0,0.15390000000000001,139.20740000000001,33,retain_review_only,3285
2025-06-17,2025-06-17 19:10:00,115,2,pv_kw,0,6.4500000000000002,4.1806999999999999,-5.3153500000000005,0,0,0,0,2.9272999999999998,23,retain_review_only,3286
2025-06-18,2025-06-18 19:10:00,115,3,pv_kw,0,6.9000000000000004,3.6897000000000002,-5.2948500000000003,0,0,0,0,2.3309000000000002,24,retain_review_only,3287
2025-07-02,2025-07-02 19:20:00,116,3,pv_kw,5.2938999999999998,0,0,5.2938999999999998,5.1734,3.6629999999999998,0,0.00055000000000000003,3.7502,26,retain_review_only,3288
2025-08-21,2025-08-21 18:50:00,113,4,pv_kw,5.2870999999999997,0,0,5.2870999999999997,6.8146000000000004,0,0,0.0218,148.0325,33,retain_review_only,3289
2025-05-14,2025-05-14 10:00:00,60,3,pv_kw,7483.5749999999998,7481.3657000000003,7475.2241999999997,5.2800500000003012,7303.7250000000004,7487.6625000000004,4439.6625000000004,6562.8374999999996,8205.3374999999996,19,retain_review_only,3290
2025-03-20,2025-03-20 05:40:00,34,4,pv_kw,5.2594000000000003,0,0,5.2594000000000003,4.9264000000000001,1.1094999999999999,0,0.0138,1.1094999999999999,11,retain_review_only,3291
2025-01-03,2025-01-03 06:40:00,40,5,pv_kw,5.2534999999999998,0,0,5.2534999999999998,5.9596,,,,,0,retain_review_only,3292
2025-04-23,2025-04-23 05:10:00,31,3,pv_kw,5.25,0,0,5.25,5.5987999999999998,2.4830000000000001,0,0,2.4830000000000001,16,retain_review_only,3293
2025-10-22,2025-10-22 17:40:00,106,3,pv_kw,0,1.425,9.0368999999999993,-5.23095,0,19.125299999999999,0,934.49594999999999,1806.7076,42,retain_review_only,3294
2025-06-26,2025-06-26 04:50:00,29,4,pv_kw,0,4.2729999999999997,6.1875,-5.2302499999999998,0,0,0,0,2.9990999999999999,25,retain_review_only,3295
2025-06-21,2025-06-21 04:50:00,29,6,pv_kw,0,3.1516000000000002,7.2750000000000004,-5.2133000000000003,0,0,0,0,4.0175999999999998,24,retain_review_only,3296
2025-09-23,2025-09-23 05:40:00,34,2,pv_kw,5.1961000000000004,0,0,5.1961000000000004,5.6273999999999997,0,0,99.488699999999994,763.08119999999997,37,retain_review_only,3297
2025-07-01,2025-07-01 19:20:00,116,2,pv_kw,5.1734,0,0,5.1734,4.4509999999999996,3.2124999999999999,0,0,4.1806999999999999,25,retain_review_only,3298
2025-06-20,2025-06-20 19:10:00,115,5,pv_kw,0,6.7874999999999996,3.5415999999999999,-5.1645500000000002,0,0,0,0,3.0226000000000002,24,retain_review_only,3299
2025-07-01,2025-07-01 04:40:00,28,2,pv_kw,5.1641000000000004,0,0,5.1641000000000004,4.2057000000000002,3.4175,0,0,4.1327999999999996,25,retain_review_only,3300
2025-12-09,2025-12-09 06:50:00,41,2,pv_kw,0,5.9256000000000002,4.3875000000000002,-5.1565500000000002,0,0,0,1502.9063000000001,2905.3299999999999,48,retain_review_only,3301
2025-06-23,2025-06-23 19:10:00,115,1,pv_kw,0,7.1624999999999996,3.0983999999999998,-5.1304499999999997,0,0,0,0,3.1305999999999998,24,retain_review_only,3302
2025-10-06,2025-10-06 18:10:00,109,1,pv_kw,5.1295999999999999,0,0,5.1295999999999999,4.6692999999999998,0,0,249.506,1027.5736999999999,39,retain_review_only,3303
2025-04-10,2025-04-10 18:30:00,111,4,pv_kw,0,9.2814999999999994,0.96509999999999996,-5.1232999999999995,0,0,0,0,0,14,retain_review_only,3304
2025-02-16,2025-02-16 17:50:00,107,7,pv_kw,5.1189999999999998,0,0,5.1189999999999998,4.5153999999999996,1.5720000000000001,0,0.0269,1.5720000000000001,6,retain_review_only,3305
2025-01-04,2025-01-04 17:20:00,104,6,pv_kw,5.0716999999999999,0,0,5.0716999999999999,5.7668999999999997,,,,,0,retain_review_only,3306
2025-04-24,2025-04-24 18:50:00,113,4,pv_kw,5.0416999999999996,0,0,5.0416999999999996,6.5643000000000002,2.7336999999999998,0,0,2.7336999999999998,16,retain_review_only,3307
2025-06-25,2025-06-25 19:10:00,115,3,pv_kw,0,6.4124999999999996,3.6629999999999998,-5.03775,0,0,0,0,2.3309000000000002,25,retain_review_only,3308
2025-10-05,2025-10-05 05:50:00,35,7,pv_kw,5.0270999999999999,0,0,5.0270999999999999,3.5184000000000002,0,0,181.471,1012.3718,39,retain_review_only,3309
2025-11-09,2025-11-09 06:20:00,38,7,pv_kw,4.9885999999999999,0,0,4.9885999999999999,4.7137000000000002,0,0,829.2188000000001,1752.3768,44,retain_review_only,3310
2025-02-16,2025-02-16 06:10:00,37,7,pv_kw,4.9851999999999999,0,0,4.9851999999999999,4.5911999999999997,1.7196,0,0.0040499999999999998,1.7196,6,retain_review_only,3311
2025-02-20,2025-02-20 17:50:00,107,4,pv_kw,4.9817999999999998,0,0,4.9817999999999998,7.2702999999999998,4.2291999999999996,0,0.13719999999999999,4.2291999999999996,7,retain_review_only,3312
2025-06-15,2025-06-15 19:10:00,115,7,pv_kw,0,5.2874999999999996,4.6707999999999998,-4.9791499999999997,0,0,0,0,4.4352999999999998,23,retain_review_only,3313
2025-12-06,2025-12-06 17:20:00,104,6,pv_kw,4.9706000000000001,0,0,4.9706000000000001,5.4793000000000003,1.2369000000000001,0,1190.8761999999999,2540.2660000000001,48,retain_review_only,3314
2025-09-02,2025-09-02 05:30:00,33,2,pv_kw,0,1.2171000000000001,8.7151999999999994,-4.9661499999999998,0,0,0,5.2312500000000002,531.5625,34,retain_review_only,3315
2025-04-23,2025-04-23 18:40:00,112,3,pv_kw,0,3.2999999999999998,6.5643000000000002,-4.93215,0,0,0,0.001,2.8489,16,retain_review_only,3316
2025-06-26,2025-06-26 19:10:00,115,4,pv_kw,0,5.8125,4.0465999999999998,-4.9295499999999999,0,0,0,0,2.6947000000000001,25,retain_review_only,3317
2025-03-19,2025-03-19 05:40:00,34,3,pv_kw,4.9264000000000001,0,0,4.9264000000000001,4.4245999999999999,0.73009999999999997,0,0,0.73009999999999997,11,retain_review_only,3318
2025-07-27,2025-07-27 05:00:00,30,7,pv_kw,0,0.61599999999999999,9.1717999999999993,-4.8938999999999995,0,0,0,0,10.012499999999999,29,retain_review_only,3319
2025-08-23,2025-08-23 18:50:00,113,6,pv_kw,4.8935000000000004,0,0,4.8935000000000004,5.5612000000000004,1.0466,0,0.1802,148.33840000000001,33,retain_review_only,3320
2025-10-07,2025-10-07 18:10:00,109,2,pv_kw,4.8832000000000004,0,0,4.8832000000000004,5.1295999999999999,0,0,284.0575,1062.3324,39,retain_review_only,3321
2025-10-20,2025-10-20 17:50:00,107,1,pv_kw,4.8757999999999999,0,0,4.8757999999999999,3.1873,0,0,662.33050000000003,1558.7629999999999,41,retain_review_only,3322
2025-07-03,2025-07-03 04:40:00,28,4,pv_kw,4.8712999999999997,0,0,4.8712999999999997,4.7412999999999998,4.2729999999999997,0,0,4.4645999999999999,26,retain_review_only,3323
