id,source_line,section,kind,source_text,code_locations,test_locations,criterion,implementation_linked,real_acceptance,evidence,acceptance_note
Q2F-L1906-S2,1906,2.10.6,sentence,为检验 1 月不可识别运行历史对正式结论的影响，至少比较,src/q2/rolling.py:194#warm_start;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:350#test_resume_replays_frozen_policy_and_rejects_corrupted_checkpoint,initials,True,False,processed/experiment_comparison.csv,待完成：initial_1200、initial_6000、initial_8482.77、initial_10800
Q2F-L1908-S1,1908,2.10.6,markup,$$,src/q2/rolling.py:194#warm_start;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:350#test_resume_replays_frozen_policy_and_rejects_corrupted_checkpoint,initials,True,False,processed/experiment_comparison.csv,待完成：initial_1200、initial_6000、initial_8482.77、initial_10800
Q2F-L1909-S1,1909,2.10.6,formula_line,\boxed{,src/q2/rolling.py:194#warm_start;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:350#test_resume_replays_frozen_policy_and_rejects_corrupted_checkpoint,initials,True,False,processed/experiment_comparison.csv,待完成：initial_1200、initial_6000、initial_8482.77、initial_10800
Q2F-L1910-S1,1910,2.10.6,formula_line,"E_{\mathrm{Feb\ 1},0}",src/q2/rolling.py:194#warm_start;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:350#test_resume_replays_frozen_policy_and_rejects_corrupted_checkpoint,initials,True,False,processed/experiment_comparison.csv,待完成：initial_1200、initial_6000、initial_8482.77、initial_10800
Q2F-L1911-S1,1911,2.10.6,formula_line,\in,src/q2/rolling.py:194#warm_start;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:350#test_resume_replays_frozen_policy_and_rejects_corrupted_checkpoint,initials,True,False,processed/experiment_comparison.csv,待完成：initial_1200、initial_6000、initial_8482.77、initial_10800
Q2F-L1912-S1,1912,2.10.6,formula_line,"\{1200,\ 6000,\ E_{\mathrm{Feb\ 1},0}^{\mathrm{main}},\ 10800\}\text{ kWh}.",src/q2/rolling.py:194#warm_start;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:350#test_resume_replays_frozen_policy_and_rejects_corrupted_checkpoint,initials,True,False,processed/experiment_comparison.csv,待完成：initial_1200、initial_6000、initial_8482.77、initial_10800
Q2F-L1913-S1,1913,2.10.6,formula_line,},src/q2/rolling.py:194#warm_start;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:350#test_resume_replays_frozen_policy_and_rejects_corrupted_checkpoint,initials,True,False,processed/experiment_comparison.csv,待完成：initial_1200、initial_6000、initial_8482.77、initial_10800
Q2F-L1914-S1,1914,2.10.6,markup,$$,src/q2/rolling.py:194#warm_start;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:350#test_resume_replays_frozen_policy_and_rejects_corrupted_checkpoint,initials,True,False,processed/experiment_comparison.csv,待完成：initial_1200、initial_6000、initial_8482.77、initial_10800
Q2F-L1916-S1,1916,2.10.6,sentence,"其中 1200、10800 kWh 分别代表物理允许区间的低位和高位，6000 kWh 保留为“直接沿用题目 1 月 1 日状态”的朴素基线，$E_{\mathrm{Feb\ 1},0}^{\mathrm{main}}$ 则是本文因果状态预热得到的基准初始化值，而非声称恢复出的真实历史状态。",src/q2/rolling.py:194#warm_start;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:350#test_resume_replays_frozen_policy_and_rejects_corrupted_checkpoint,initials,True,False,processed/experiment_comparison.csv,待完成：initial_1200、initial_6000、initial_8482.77、initial_10800
Q2F-L1916-S2,1916,2.10.6,sentence,比较 2 月初若干日的计划购电、SOC、紧急购电量和费用，并比较全年累计费用。,src/q2/rolling.py:194#warm_start;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:350#test_resume_replays_frozen_policy_and_rejects_corrupted_checkpoint,initials,True,False,processed/experiment_comparison.csv,待完成：initial_1200、initial_6000、initial_8482.77、initial_10800
Q2F-L1918-S1,1918,2.10.6,sentence,若不同初值引起的 SOC 与策略差异在较短时间内明显衰减，且全年累计费用差异相对总费用很小，则可说明正式结论对 1 月运行历史稳健；,src/q2/rolling.py:194#warm_start;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:350#test_resume_replays_frozen_policy_and_rejects_corrupted_checkpoint,initials,True,False,processed/experiment_comparison.csv,待完成：initial_1200、initial_6000、initial_8482.77、initial_10800
Q2F-L1918-S2,1918,2.10.6,sentence,否则必须把“2 月 1 日初始 SOC 不可识别”作为模型不确定性来源单独报告，而不能用某一个初始化值掩盖该问题。,src/q2/rolling.py:194#warm_start;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:350#test_resume_replays_frozen_policy_and_rejects_corrupted_checkpoint,initials,True,False,processed/experiment_comparison.csv,待完成：initial_1200、initial_6000、initial_8482.77、initial_10800
Q2F-L1920-S1,1920,2.10.7,markup,### 2.10.7 滚动时域敏感性,src/q2/rolling.py:112#make_day;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:339#test_real_selection_metadata_serializes_numpy_origin_indices,horizons,True,False,processed/experiment_comparison.csv,待完成：horizon_1、horizon_2、horizon_3
Q2F-L1922-S1,1922,2.10.7,sentence,比较,src/q2/rolling.py:112#make_day;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:339#test_real_selection_metadata_serializes_numpy_origin_indices,horizons,True,False,processed/experiment_comparison.csv,待完成：horizon_1、horizon_2、horizon_3
Q2F-L1924-S1,1924,2.10.7,markup,$$,src/q2/rolling.py:112#make_day;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:339#test_real_selection_metadata_serializes_numpy_origin_indices,horizons,True,False,processed/experiment_comparison.csv,待完成：horizon_1、horizon_2、horizon_3
Q2F-L1925-S1,1925,2.10.7,formula_line,"K=1,",src/q2/rolling.py:112#make_day;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:339#test_real_selection_metadata_serializes_numpy_origin_indices,horizons,True,False,processed/experiment_comparison.csv,待完成：horizon_1、horizon_2、horizon_3
Q2F-L1926-S1,1926,2.10.7,formula_line,"\qquad2,",src/q2/rolling.py:112#make_day;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:339#test_real_selection_metadata_serializes_numpy_origin_indices,horizons,True,False,processed/experiment_comparison.csv,待完成：horizon_1、horizon_2、horizon_3
Q2F-L1927-S1,1927,2.10.7,formula_line,"\qquad3,",src/q2/rolling.py:112#make_day;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:339#test_real_selection_metadata_serializes_numpy_origin_indices,horizons,True,False,processed/experiment_comparison.csv,待完成：horizon_1、horizon_2、horizon_3
Q2F-L1928-S1,1928,2.10.7,markup,$$,src/q2/rolling.py:112#make_day;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:339#test_real_selection_metadata_serializes_numpy_origin_indices,horizons,True,False,processed/experiment_comparison.csv,待完成：horizon_1、horizon_2、horizon_3
Q2F-L1930-S1,1930,2.10.7,sentence,即 24 h、48 h、72 h。,src/q2/rolling.py:112#make_day;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:339#test_real_selection_metadata_serializes_numpy_origin_indices,horizons,True,False,processed/experiment_comparison.csv,待完成：horizon_1、horizon_2、horizon_3
Q2F-L1930-S2,1930,2.10.7,sentence,重点比较首日计划购电、真实/场景 SOC 轨迹和期望成本。,src/q2/rolling.py:112#make_day;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:339#test_real_selection_metadata_serializes_numpy_origin_indices,horizons,True,False,processed/experiment_comparison.csv,待完成：horizon_1、horizon_2、horizon_3
Q2F-L1930-S3,1930,2.10.7,sentence,如果 48 h 与 72 h 的首日策略已经基本一致，则采用 48 h 作为计算量与有限时域终端效应之间的折中；,src/q2/rolling.py:112#make_day;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:339#test_real_selection_metadata_serializes_numpy_origin_indices,horizons,True,False,processed/experiment_comparison.csv,待完成：horizon_1、horizon_2、horizon_3
Q2F-L1930-S4,1930,2.10.7,sentence,若差异仍明显，则扩大前瞻时域。,src/q2/rolling.py:112#make_day;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:339#test_real_selection_metadata_serializes_numpy_origin_indices,horizons,True,False,processed/experiment_comparison.csv,待完成：horizon_1、horizon_2、horizon_3
Q2F-L1930-S5,1930,2.10.7,sentence,该检验的结论严格限定为“开环前瞻的首日决策已达到数值稳定”，不把 $K$ 的稳定性解释为与完整多阶段随机规划等价。,src/q2/rolling.py:112#make_day;src/q2/experiments.py:317#run_experiments,src/q2/test_forecast_dispatch.py:339#test_real_selection_metadata_serializes_numpy_origin_indices,horizons,True,False,processed/experiment_comparison.csv,待完成：horizon_1、horizon_2、horizon_3
Q2F-L1932-S1,1932,2.10.8,markup,### 2.10.8 80% 临界分位结构基线,src/q2/experiments.py:142#no_storage_quantile;src/q2/scenarios.py:36#weighted_quantile,src/q2/test_dispatch.py:49#test_no_storage_optimizer_is_eighty_percent_quantile,quantile,True,True,processed/experiments/no_storage_quantile.csv,离散80%分位全局最优手算/退化MILP测试及334日无储能实算完成
Q2F-L1934-S1,1934,2.10.8,sentence,在无储能单时段退化情形下比较：,src/q2/experiments.py:142#no_storage_quantile;src/q2/scenarios.py:36#weighted_quantile,src/q2/test_dispatch.py:49#test_no_storage_optimizer_is_eighty_percent_quantile,quantile,True,True,processed/experiments/no_storage_quantile.csv,离散80%分位全局最优手算/退化MILP测试及334日无储能实算完成
Q2F-L1936-S1,1936,2.10.8,sentence,1. 按条件均值/点预测购电；,src/q2/experiments.py:142#no_storage_quantile;src/q2/scenarios.py:36#weighted_quantile,src/q2/test_dispatch.py:49#test_no_storage_optimizer_is_eighty_percent_quantile,quantile,True,True,processed/experiments/no_storage_quantile.csv,离散80%分位全局最优手算/退化MILP测试及334日无储能实算完成
Q2F-L1937-S1,1937,2.10.8,sentence,2. 按 $Q_{0.8}(D_t)$ 购电。,src/q2/experiments.py:142#no_storage_quantile;src/q2/scenarios.py:36#weighted_quantile,src/q2/test_dispatch.py:49#test_no_storage_optimizer_is_eighty_percent_quantile,quantile,True,True,processed/experiments/no_storage_quantile.csv,离散80%分位全局最优手算/退化MILP测试及334日无储能实算完成
Q2F-L1939-S1,1939,2.10.8,sentence,若 80% 分位基线显著降低 5 倍紧急购电造成的实际损失，即可直接验证第 2.6 节由题目价格规则推出的不对称损失结构。,src/q2/experiments.py:142#no_storage_quantile;src/q2/scenarios.py:36#weighted_quantile,src/q2/test_dispatch.py:49#test_no_storage_optimizer_is_eighty_percent_quantile,quantile,True,True,processed/experiments/no_storage_quantile.csv,离散80%分位全局最优手算/退化MILP测试及334日无储能实算完成
Q2F-L1939-S2,1939,2.10.8,sentence,该实验用于解释机理，不替代完整储能模型。,src/q2/experiments.py:142#no_storage_quantile;src/q2/scenarios.py:36#weighted_quantile,src/q2/test_dispatch.py:49#test_no_storage_optimizer_is_eighty_percent_quantile,quantile,True,True,processed/experiments/no_storage_quantile.csv,离散80%分位全局最优手算/退化MILP测试及334日无储能实算完成
Q2F-L1941-S1,1941,2.10.9,markup,### 2.10.9 随机优化与补救机制消融,src/q2/experiments.py:317#run_experiments;src/q2/comparators.py:12#rigid_schedule,src/q2/test_forecast_dispatch.py:153#ComparatorTests,ablations,True,False,processed/experiment_comparison.csv,待完成：deterministic、rigid
Q2F-L1943-S1,1943,2.10.9,sentence,至少比较：,src/q2/experiments.py:317#run_experiments;src/q2/comparators.py:12#rigid_schedule,src/q2/test_forecast_dispatch.py:153#ComparatorTests,ablations,True,False,processed/experiment_comparison.csv,待完成：deterministic、rigid
Q2F-L1945-S1,1945,2.10.9,sentence,1. **点预测确定性调度**：仅使用点预测，不构造随机场景；,src/q2/experiments.py:317#run_experiments;src/q2/comparators.py:12#rigid_schedule,src/q2/test_forecast_dispatch.py:153#ComparatorTests,ablations,True,False,processed/experiment_comparison.csv,待完成：deterministic、rigid
Q2F-L1946-S1,1946,2.10.9,sentence,2. **刚性储能计划的场景随机调度**：考虑相同随机场景，但日内仍刚性执行日前储能计划；,src/q2/experiments.py:317#run_experiments;src/q2/comparators.py:12#rigid_schedule,src/q2/test_forecast_dispatch.py:153#ComparatorTests,ablations,True,False,processed/experiment_comparison.csv,待完成：deterministic、rigid
Q2F-L1947-S1,1947,2.10.9,sentence,3. **本文模型：horizon-specific 场景 + 参数化负荷优先非前瞻补救的滚动随机优化**；,src/q2/experiments.py:317#run_experiments;src/q2/comparators.py:12#rigid_schedule,src/q2/test_forecast_dispatch.py:153#ComparatorTests,ablations,True,False,processed/experiment_comparison.csv,待完成：deterministic、rigid
Q2F-L1948-S1,1948,2.10.9,sentence,4. **可选尾部风险方案**：在第 3 项基础上加入条件风险价值扩展。,src/q2/experiments.py:317#run_experiments;src/q2/comparators.py:12#rigid_schedule,src/q2/test_forecast_dispatch.py:153#ComparatorTests,ablations,True,False,processed/experiment_comparison.csv,待完成：deterministic、rigid
Q2F-L1950-S1,1950,2.10.9,sentence,比较全年实际：,src/q2/experiments.py:317#run_experiments;src/q2/comparators.py:12#rigid_schedule,src/q2/test_forecast_dispatch.py:153#ComparatorTests,ablations,True,False,processed/experiment_comparison.csv,待完成：deterministic、rigid
Q2F-L1952-S1,1952,2.10.9,sentence,- 总购电费用；,src/q2/experiments.py:317#run_experiments;src/q2/comparators.py:12#rigid_schedule,src/q2/test_forecast_dispatch.py:153#ComparatorTests,ablations,True,False,processed/experiment_comparison.csv,待完成：deterministic、rigid
Q2F-L1953-S1,1953,2.10.9,sentence,- 计划购电费用；,src/q2/experiments.py:317#run_experiments;src/q2/comparators.py:12#rigid_schedule,src/q2/test_forecast_dispatch.py:153#ComparatorTests,ablations,True,False,processed/experiment_comparison.csv,待完成：deterministic、rigid
Q2F-L1954-S1,1954,2.10.9,sentence,- 紧急购电总量与次数；,src/q2/experiments.py:317#run_experiments;src/q2/comparators.py:12#rigid_schedule,src/q2/test_forecast_dispatch.py:153#ComparatorTests,ablations,True,False,processed/experiment_comparison.csv,待完成：deterministic、rigid
Q2F-L1955-S1,1955,2.10.9,sentence,- 未利用电量；,src/q2/experiments.py:317#run_experiments;src/q2/comparators.py:12#rigid_schedule,src/q2/test_forecast_dispatch.py:153#ComparatorTests,ablations,True,False,processed/experiment_comparison.csv,待完成：deterministic、rigid
Q2F-L1956-S1,1956,2.10.9,sentence,- 储能充放电量与日末 SOC；,src/q2/experiments.py:317#run_experiments;src/q2/comparators.py:12#rigid_schedule,src/q2/test_forecast_dispatch.py:153#ComparatorTests,ablations,True,False,processed/experiment_comparison.csv,待完成：deterministic、rigid
Q2F-L1957-S1,1957,2.10.9,sentence,- 不同 horizon 下的预测误差与场景覆盖。,src/q2/experiments.py:317#run_experiments;src/q2/comparators.py:12#rigid_schedule,src/q2/test_forecast_dispatch.py:153#ComparatorTests,ablations,True,False,processed/experiment_comparison.csv,待完成：deterministic、rigid
Q2F-L1959-S1,1959,2.10.9,sentence,其中第 1 与第 3 项用于验证“显式考虑预测不确定性”的价值；,src/q2/experiments.py:317#run_experiments;src/q2/comparators.py:12#rigid_schedule,src/q2/test_forecast_dispatch.py:153#ComparatorTests,ablations,True,False,processed/experiment_comparison.csv,待完成：deterministic、rigid
Q2F-L1959-S2,1959,2.10.9,sentence,第 2 与第 3 项专门验证“负荷优先、非前瞻的第二阶段补救机制”是否避免无意义高价补购并降低真实费用。,src/q2/experiments.py:317#run_experiments;src/q2/comparators.py:12#rigid_schedule,src/q2/test_forecast_dispatch.py:153#ComparatorTests,ablations,True,False,processed/experiment_comparison.csv,待完成：deterministic、rigid
Q2F-L1961-S1,1961,2.10.10,markup,### 2.10.10 同信息条件下的更丰富非前瞻策略充分性检验,src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1963-S1,1963,2.10.10,sentence,主模型采用“每个时段一个充电响应上限 $c_t^p$ 和一个放电响应上限 $r_t^p$”的简单参数化策略。,src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1963-S2,1963,2.10.10,sentence,该策略具有因果、可解释和易于全年滚动求解的优点，但它并不覆盖所有可能的动态储能控制函数。,src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1963-S3,1963,2.10.10,sentence,因此，仅依靠完全信息 Oracle 不能判断主策略类本身是否过窄，因为 Oracle 同时获得了更大的策略空间和现实中不可获得的完美未来信息。,src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1965-S1,1965,2.10.10,sentence,为单独检验**策略类压缩**造成的损失，在少量代表日期上增加一个与主模型拥有完全相同信息条件的“分段 SOC 反馈策略”对照。,src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1965-S2,1965,2.10.10,sentence,定义上一时段 SOC 的归一化水平,src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1967-S1,1967,2.10.10,markup,$$,src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1968-S1,1968,2.10.10,formula_line,u_{t-1},src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1969-S1,1969,2.10.10,formula_line,=,src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1970-S1,1970,2.10.10,formula_line,\frac{E_{t-1}-E_{\min}}{E_{\max}-E_{\min}},src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1971-S1,1971,2.10.10,formula_line,"\in[0,1],",src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1972-S1,1972,2.10.10,markup,$$,src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1974-S1,1974,2.10.10,sentence,并预先固定三个 SOC 区间,src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1976-S1,1976,2.10.10,markup,$$,src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1977-S1,1977,2.10.10,formula_line,"\left[0,\frac13\right),",src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1978-S1,1978,2.10.10,formula_line,\qquad,src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1979-S1,1979,2.10.10,formula_line,"\left[\frac13,\frac23\right),",src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1980-S1,1980,2.10.10,formula_line,\qquad,src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1981-S1,1981,2.10.10,formula_line,"\left[\frac23,1\right].",src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1982-S1,1982,2.10.10,markup,$$,src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1984-S1,1984,2.10.10,sentence,"0:00 时不再只确定单一 $c_t^p,r_t^p$，而是为每个时段和每个 SOC 区间确定一组响应上限",src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1986-S1,1986,2.10.10,markup,$$,src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1987-S1,1987,2.10.10,formula_line,"\left\{c_{t,k}^{p},r_{t,k}^{p}\right\},",src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1988-S1,1988,2.10.10,formula_line,"\qquad k=1,2,3.",src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1989-S1,1989,2.10.10,markup,$$,src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1991-S1,1991,2.10.10,sentence,日内运行时只根据**当前已经实现的净负荷**与**上一时段 SOC 所处区间**机械选择对应上限，再执行与主模型相同的负荷优先 min/max 映射。,src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1991-S2,1991,2.10.10,sentence,该对照仍然不读取未来真实轨迹，也不在日内重新调用优化器，因此与主模型具有相同的信息边界，但策略空间严格更丰富；,src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1991-S3,1991,2.10.10,sentence,主模型可视为令三个 SOC 区间使用同一响应上限时的特例。,src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1993-S1,1993,2.10.10,sentence,该扩展只作为事后策略充分性诊断，不替代主模型，也不需要对全年所有日期强制求解。,src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1993-S2,1993,2.10.10,sentence,重点在题目指定日期及若干典型高波动日期比较：,src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1995-S1,1995,2.10.10,sentence,- 真实总购电费用；,src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
Q2F-L1996-S1,1996,2.10.10,sentence,- 紧急购电量与次数；,src/q2/experiments.py:252#richer_policy_diagnostic;src/q2/optimization.py:19#build_model;src/q2/policy.py:39#respond,src/q2/test_forecast_dispatch.py:195#test_richer_policy_contains_main_policy_at_soc_boundaries,richer,True,False,processed/experiment_comparison.csv,待完成：richer_soc
